Force in X axis (N),Force in Y axis (N),Force in Z axis (N)
-4.88281,-6.71387,34.1797
-5.79834,-3.66211,41.5039
-3.96729,-6.10352,45.166
-5.49316,-5.18799,39.0625
-3.96729,-5.49316,36.6211
-4.57764,-6.40869,42.7246
-12.207,10.6812,59.8145
-1.52588,-6.10352,48.8281
-7.01904,-7.32422,46.3867
-5.18799,-6.10352,45.166
-4.57764,-3.66211,41.5039
-4.88281,-5.79834,40.2832
-4.88281,-4.88281,42.7246
-3.96729,-8.54492,43.9453
-4.57764,-5.18799,42.7246
-4.88281,-5.18799,42.7246
-4.27246,-7.32422,45.166
-5.49316,-4.27246,41.5039
-4.88281,-3.35693,42.7246
-4.88281,-6.10352,36.6211
-4.88281,-5.79834,46.3867
-4.27246,-6.71387,47.6074
-4.57764,-4.57764,43.9453
-4.57764,-4.57764,45.166
-4.27246,-5.49316,47.6074
-3.66211,-5.49316,42.7246
-4.27246,-7.32422,51.2695
-5.79834,-6.40869,43.9453
-4.57764,-5.18799,39.0625
-3.66211,-7.01904,31.7383
-4.57764,-5.18799,47.6074
-3.96729,-6.10352,37.8418
-4.27246,-7.01904,39.0625
-5.18799,-6.10352,39.0625
-4.27246,-6.10352,36.6211
-4.57764,-4.88281,41.5039
-5.18799,-4.88281,43.9453
-3.66211,-7.01904,48.8281
-4.88281,-6.10352,43.9453
-5.79834,-5.49316,43.9453
-4.57764,-6.71387,48.8281
-4.88281,-5.18799,46.3867
-2.74658,-6.71387,39.0625
-6.10352,-4.57764,42.7246
-3.66211,-5.49316,40.2832
-4.27246,-3.96729,42.7246
-5.79834,-5.18799,40.2832
-4.88281,-4.88281,37.8418
-6.71387,-5.79834,41.5039
-3.96729,-6.10352,47.6074
-5.49316,-5.49316,46.3867
-4.27246,-6.10352,39.0625
-3.66211,-5.79834,47.6074
-4.27246,-6.71387,43.9453
-3.96729,-4.57764,48.8281
-4.88281,-5.79834,34.1797
-3.66211,-5.79834,43.9453
-5.18799,-5.49316,41.5039
-3.35693,-5.79834,43.9453
-4.88281,-7.01904,37.8418
-6.71387,-4.27246,41.5039
-3.35693,-7.01904,37.8418
-4.27246,-5.18799,54.9316
-3.66211,-6.40869,40.2832
-4.88281,-5.49316,42.7246
-4.57764,-6.40869,47.6074
-3.35693,-7.62939,39.0625
-5.79834,-4.57764,43.9453
-5.18799,-4.57764,36.6211
-3.96729,-5.79834,42.7246
-3.96729,-4.57764,39.0625
-16.1743,9.46045,57.373
-1.2207,-4.88281,37.8418
-3.35693,-4.27246,43.9453
-5.79834,-6.40869,39.0625
-5.18799,-4.88281,48.8281
-3.66211,-5.49316,46.3867
-3.96729,-6.40869,46.3867
-6.10352,-4.88281,46.3867
-3.35693,-3.96729,39.0625
-4.88281,-4.88281,42.7246
-4.57764,-6.10352,42.7246
-4.88281,-6.71387,45.166
-5.18799,-6.10352,45.166
-4.27246,-4.57764,37.8418
-6.71387,-4.88281,45.166
-4.27246,-5.79834,41.5039
-4.88281,-6.40869,41.5039
-4.27246,-6.10352,32.959
-4.27246,-5.18799,47.6074
-4.27246,-7.62939,37.8418
-4.88281,-6.10352,41.5039
-4.57764,-5.49316,45.166
-4.27246,-7.01904,51.2695
-4.88281,-6.10352,43.9453
-4.88281,-7.01904,51.2695
-6.71387,-5.18799,42.7246
-4.88281,-5.18799,32.959
-3.35693,-5.18799,42.7246
