Force in X axis (N),Force in Y axis (N),Force in Z axis (N)
-3.66211,-6.10352,39.0625
-3.96729,-5.18799,47.6074
-3.66211,-5.18799,43.9453
-2.74658,-7.32422,45.166
-5.79834,-5.49316,51.2695
-4.27246,-5.79834,42.7246
-4.57764,-5.79834,47.6074
-3.96729,-4.57764,37.8418
-3.66211,-8.23975,47.6074
-3.96729,-6.40869,47.6074
-4.27246,-4.27246,39.0625
-5.79834,-6.10352,40.2832
-3.05176,-5.18799,46.3867
-5.49316,-4.88281,45.166
-4.57764,-4.27246,48.8281
-3.35693,-6.40869,41.5039
-2.13623,-5.79834,42.7246
-3.35693,-5.79834,37.8418
-4.27246,-4.88281,42.7246
-6.10352,-3.35693,41.5039
-3.66211,-5.49316,40.2832
-4.27246,-5.18799,42.7246
-4.57764,-5.18799,43.9453
-3.35693,-5.49316,40.2832
-3.66211,-4.88281,45.166
-4.57764,-4.88281,40.2832
-4.57764,-5.49316,43.9453
-6.40869,-4.88281,47.6074
-3.35693,-4.57764,32.959
-4.88281,-3.35693,45.166
-4.27246,-5.79834,39.0625
-2.74658,-6.10352,41.5039
-5.79834,-3.96729,45.166
-5.18799,-4.88281,43.9453
-5.79834,-3.66211,50.0488
-4.57764,-6.10352,50.0488
-3.35693,-7.93457,45.166
-4.27246,-5.18799,45.166
-4.88281,-5.49316,48.8281
-3.96729,-5.79834,34.1797
-2.74658,-5.49316,39.0625
-5.18799,-5.79834,47.6074
-4.27246,-6.10352,43.9453
-3.66211,-5.49316,39.0625
-4.88281,-4.88281,43.9453
-4.88281,-5.18799,50.0488
-4.27246,-4.88281,43.9453
-3.96729,-5.79834,45.166
-4.57764,-5.79834,32.959
-4.88281,-6.10352,40.2832
-4.57764,-5.18799,40.2832
-4.27246,-4.88281,40.2832
-5.79834,-4.57764,39.0625
-3.05176,-5.79834,45.166
-3.96729,-6.10352,45.166
-4.57764,-5.49316,46.3867
-3.66211,-4.88281,40.2832
-6.10352,-5.79834,36.6211
-4.27246,-7.01904,37.8418
-4.88281,-6.71387,46.3867
