Force in X axis (N),Force in Y axis (N),Force in Z axis (N)
-3.96729,-6.71387,42.7246
-4.27246,-7.01904,45.166
-4.88281,-5.49316,48.8281
-4.88281,-6.40869,31.7383
-4.88281,-6.71387,39.0625
-3.66211,-7.01904,42.7246
-3.35693,-7.93457,41.5039
-5.18799,-6.40869,43.9453
-5.79834,-5.18799,34.1797
-6.10352,-5.18799,32.959
-3.96729,-7.32422,42.7246
-4.88281,-6.10352,41.5039
-6.71387,-7.32422,43.9453
-5.79834,-5.49316,41.5039
-5.18799,-6.40869,40.2832
-4.88281,-4.88281,37.8418
-4.57764,-7.62939,45.166
-6.10352,-6.10352,47.6074
-5.49316,-4.27246,53.7109
-4.57764,-6.10352,47.6074
-5.18799,-6.10352,45.166
-3.66211,-5.18799,42.7246
-6.10352,-5.18799,42.7246
-4.27246,-5.79834,46.3867
-3.96729,-5.79834,48.8281
-5.18799,-5.79834,47.6074
-4.88281,-5.79834,42.7246
-5.49316,-7.62939,46.3867
-5.79834,-5.49316,37.8418
-4.57764,-5.49316,50.0488
-5.49316,-6.10352,45.166
-5.79834,-6.10352,41.5039
-5.18799,-6.40869,40.2832
-4.27246,-6.10352,39.0625
-5.18799,-4.88281,47.6074
-4.27246,-5.79834,42.7246
-4.88281,-5.79834,40.2832
-3.96729,-6.71387,35.4004
-4.88281,-5.18799,40.2832
-5.18799,-6.40869,52.4902
-4.88281,-6.10352,39.0625
-5.49316,-5.79834,43.9453
-5.18799,-7.01904,39.0625
-4.57764,-5.79834,36.6211
-5.18799,-5.18799,39.0625
-3.96729,-6.10352,37.8418
-4.88281,-6.10352,41.5039
-5.79834,-7.01904,45.166
-5.18799,-4.27246,40.2832
-6.10352,-6.10352,48.8281
-4.27246,-7.01904,39.0625
-4.88281,-6.10352,39.0625
-5.79834,-4.57764,46.3867
-5.79834,-2.74658,34.1797
-5.49316,-4.27246,42.7246
-3.96729,-6.10352,37.8418
-4.27246,-7.01904,52.4902
-3.96729,-5.18799,37.8418
-3.35693,-4.57764,39.0625
-6.10352,-5.18799,52.4902
-4.57764,-5.18799,37.8418
-3.96729,-5.18799,50.0488
-4.88281,-3.05176,43.9453
-3.66211,-5.79834,41.5039
-3.96729,-5.79834,43.9453
-5.18799,-4.57764,42.7246
-5.49316,-4.88281,50.0488
-4.88281,-5.49316,45.166
-4.57764,-4.57764,37.8418
-6.10352,-6.10352,39.0625
-4.88281,-4.88281,39.0625
-6.10352,-3.66211,37.8418
-4.27246,-5.18799,37.8418
-4.88281,-6.71387,40.2832
-6.71387,-5.79834,37.8418
-5.18799,-3.96729,39.0625
-3.66211,-5.49316,39.0625
-5.18799,-5.18799,41.5039
-3.96729,-5.18799,36.6211
-4.88281,-6.71387,47.6074
-5.79834,-2.74658,37.8418
-6.71387,-5.18799,40.2832
-4.57764,-6.10352,45.166
-5.18799,-5.18799,37.8418
-4.57764,-5.18799,42.7246
-5.49316,-4.88281,32.959
-5.79834,-5.79834,35.4004
-4.88281,-5.18799,37.8418
-4.57764,-6.10352,37.8418
-5.18799,-4.88281,43.9453
-4.27246,-4.27246,34.1797
-5.79834,-5.49316,39.0625
-4.88281,-3.96729,41.5039
-5.18799,-5.79834,43.9453
-4.27246,-5.79834,43.9453
-5.18799,-5.79834,45.166
-6.10352,-5.18799,41.5039
-5.79834,-5.49316,47.6074
-6.71387,-3.35693,42.7246
-5.18799,-4.57764,46.3867
-5.18799,-4.27246,39.0625
-6.10352,-3.96729,50.0488
-4.27246,-6.10352,37.8418
-5.18799,-4.27246,43.9453
-6.71387,-5.79834,40.2832
-6.10352,-4.88281,42.7246
-5.79834,-3.66211,45.166
-5.79834,-6.10352,40.2832
-6.40869,-2.44141,37.8418
-6.40869,-5.18799,40.2832
-5.79834,-4.88281,41.5039
-5.79834,-4.57764,42.7246
-5.18799,-6.10352,43.9453
-7.32422,-4.27246,41.5039
-7.32422,-3.05176,37.8418
-6.10352,-4.57764,42.7246
-6.10352,-3.96729,37.8418
-5.18799,-6.71387,42.7246
-5.79834,-4.27246,48.8281
-6.40869,-4.88281,41.5039
-5.18799,-5.49316,46.3867
-5.18799,-5.18799,42.7246
-4.57764,-5.79834,37.8418
-5.79834,-3.66211,52.4902
-7.01904,-4.57764,47.6074
-7.01904,-4.57764,43.9453
-6.10352,-5.49316,51.2695
-3.96729,-5.79834,39.0625
-5.79834,-5.79834,56.1523
-5.49316,-5.18799,41.5039
-6.40869,-4.27246,43.9453
-5.79834,-6.10352,53.7109
-4.88281,-7.32422,45.166
-5.79834,-3.96729,52.4902
-5.79834,-6.40869,39.0625
-4.27246,-5.49316,42.7246
-4.88281,-4.57764,41.5039
-4.57764,-6.10352,39.0625
-5.49316,-4.27246,48.8281
-5.18799,-6.40869,42.7246
-2.44141,-7.01904,47.6074
-4.57764,-6.40869,40.2832
-3.05176,-4.57764,40.2832
-5.18799,-5.79834,41.5039
-4.57764,-5.18799,46.3867
-4.57764,-5.79834,41.5039
-6.71387,-5.79834,39.0625
-5.18799,-6.10352,42.7246
-4.88281,-6.40869,41.5039
-2.74658,-7.32422,36.6211
-4.57764,-5.79834,36.6211
-5.18799,-5.49316,35.4004
-5.18799,-7.01904,43.9453
-4.57764,-5.79834,41.5039
-5.18799,-6.71387,37.8418
-4.57764,-4.88281,41.5039
-4.88281,-5.79834,45.166
-5.79834,-7.62939,50.0488
-5.18799,-6.71387,37.8418
-5.18799,-6.40869,40.2832
