Force in X axis (N),Force in Y axis (N),Force in Z axis (N)
-2.43334,-0.610352,-7.35646
-0.297099,-1.52588,-2.47371
0.618444,-0.305176,1.18834
-3.04365,-0.610352,-0.0324326
-1.51776,-0.915527,-6.13601
0.61849,-1.52588,-0.0325546
-0.602198,-0.915527,2.40879
0.00816965,-1.2207,3.62943
-1.21252,-0.305176,-3.69485
-0.602151,-0.610352,-2.47421
0.0082159,-0.305176,-8.57779
0.618583,-0.915527,3.62918
0.00824642,-0.610352,2.40842
0.313438,-0.305176,-3.69516
0.923805,-2.13623,-1.25381
-0.907235,-1.52588,3.62894
-0.602043,-1.2207,8.51169
-1.21238,-0.305176,-1.254
0.923866,-1.2207,-1.25406
-1.21235,-0.915527,2.40799
-1.51751,0,2.40793
-1.51749,1.52588,8.51138
-0.601951,-1.83105,-1.25431
0.618768,-3.35693,-0.0336647
-1.51745,-1.2207,8.5112
-1.21226,-2.13623,-1.25449
0.00846243,-1.2207,-0.0338478
-0.296698,-0.915527,-4.91673
-1.21221,-0.610352,6.06954
-1.51737,-1.83105,4.84878
-0.296652,-1.2207,3.62801
-0.906988,-0.915527,-6.13767
-0.296621,-1.52588,-4.91703
-0.601781,-0.610352,1.18642
-0.29659,-1.52588,-1.25505
-1.51728,-1.2207,2.407
-3.34832,0.305176,3.62764
-0.60172,-0.305176,3.62758
2.14488,-1.2207,-1.25529
-1.21204,-1.2207,-4.91747
0.924206,-1.83105,2.40669
-0.601658,-1.83105,3.62733
-1.21199,-2.13623,8.51009
-0.601627,0,-0.0348969
-0.601612,-2.74658,8.50996
0.313931,-1.2207,3.62709
-0.906757,-1.2207,6.06843
-1.21192,-2.44141,-3.69725
-1.2119,-0.305176,-1.25591
0.00881672,-0.610352,6.06825
2.45024,-1.2207,2.40608
-0.601504,0,1.18531
-1.21184,-0.610352,-4.91827
-2.12735,-1.2207,2.40589
-0.906633,-1.2207,6.06794
-1.82215,-0.915527,-0.0356369
-0.906602,-1.2207,-2.4771
0.00894022,-0.305176,7.28846
-0.906572,-1.2207,4.84699
0.619323,1.2207,2.40552
-0.296189,-1.2207,1.18476
-1.2117,-1.2207,-4.91882
0.314193,0.610352,-3.69818
-0.601319,-2.44141,3.62598
-0.906479,-1.52588,-0.0361938
-2.12717,-0.610352,3.62585
-1.21162,-0.915527,1.18439
-1.51678,-0.915527,1.18433
-0.296066,-2.44141,3.62567
-2.12711,-1.52588,2.40491
-0.601211,-2.13623,-7.36078
-2.12707,-0.915527,-1.25733
-1.21153,0,6.06683
-0.295989,-0.610352,-1.25745
-1.82185,-0.305176,-4.91962
-0.90631,-1.2207,3.62524
-0.295943,-0.610352,-1.25764
-0.601103,-0.915527,2.40441
-0.906263,-1.52588,6.06646
0.00927925,-1.52588,-6.14063
-2.43211,1.2207,4.84563
-0.295866,-1.2207,-2.47865
-0.906202,0.305176,-1.25801
-1.51654,-1.52588,3.62474
0.0093565,-0.610352,4.84539
-0.906156,0,4.84533
0.619739,-2.13623,-2.47895
-0.906125,0,3.6245
-0.295758,0,1.18303
0.314609,-2.74658,1.18297
0.00944901,-3.05176,-4.92061
-0.295712,-1.52588,-6.14137
-1.5164,-3.05176,8.507
-0.295681,-1.52588,1.18272
-0.600841,-1.52588,1.18266
-0.906002,-1.52588,-6.14162
-1.51634,-0.305176,-6.14168
-1.51632,-1.2207,-11.0246
-0.905955,-0.610352,6.06523
-1.21112,-0.610352,6.06517
-0.905924,-0.610352,-6.14193
0.00961828,-3.66211,-1.25918
0.31481,-1.52588,6.06498
-1.51623,-1.52588,3.62351
-1.82139,0,-0.0386581
-0.295496,-1.2207,-3.70083
-0.905832,-0.610352,7.28544
0.00971079,-0.610352,-1.25955
-1.21098,-2.44141,3.6232
-1.21096,-0.610352,2.40244
-0.90577,-0.610352,-3.70114
-2.73681,0.610352,-6.1426
0.00978804,-0.915527,-8.58407
-1.82125,-0.305176,2.40219
-2.12641,-0.305176,6.06424
0.00983429,-1.83105,-1.26004
0.315025,-0.610352,4.84341
0.00986481,-3.35693,7.28476
-0.600471,0,-3.70163
0.0098958,-1.52588,-6.1431
-0.295265,-1.2207,1.18106
-0.295249,-1.52588,-1.26041
-2.12629,0.610352,-0.0397682
-2.12627,-0.610352,-2.48124
0.00997305,-1.83105,3.62222
-1.21071,-1.83105,3.62215
-1.2107,-1.2207,-0.0400162
-1.51586,-0.305176,-0.0400772
-0.905493,-1.83105,4.84267
-2.43136,0.305176,-0.0401993
-1.82099,-0.610352,-3.70237
0.620432,-0.305176,-0.0403214
-0.29508,0.305176,6.06313
0.315288,-1.52588,-2.48185
-0.600224,-1.52588,-4.92332
-0.600209,-0.915527,-0.0405693
-0.905369,0.610352,4.84218
-1.21053,-0.915527,-1.26139
-0.905339,-1.52588,2.40065
0.31538,-0.305176,7.2834
-0.905308,-0.305176,2.40053
-0.600117,-0.305176,-0.0409393
-1.51563,-0.610352,-0.0410004
-0.905262,0,-1.26176
-0.294895,-1.2207,-1.26183
-2.12593,-0.610352,-9.80681
-0.905215,-2.13623,-1.26195
-1.51555,-0.915527,8.50361
-0.905184,-0.305176,1.17933
-1.21034,-1.83105,-1.26213
-0.905154,-0.915527,10.9448
1.23109,-0.915527,-3.70367
0.31558,-1.2207,-2.48302
-0.599932,0,-3.70379
-1.51544,-1.2207,-1.26244
0.315627,-0.610352,-0.0418015
-0.29471,-0.305176,-1.26257
1.84154,-1.83105,-1.26263
-1.51538,0,6.06153
-0.294663,-0.915527,1.17865
0.0105276,-1.2207,-2.48352
-1.82051,-0.610352,9.72345
0.926086,-0.305176,-6.14575
-3.04118,-0.610352,-2.4837
0.0105896,-3.05176,6.06116
-0.904922,-0.610352,-1.26312
-0.904907,-0.305176,-4.92529
0.315812,-1.2207,-4.92535
-1.51523,-1.2207,-0.0426064
-1.21004,-1.2207,1.17804
-0.904845,-1.83105,4.84008
0.0106974,0.305176,-1.26349
0.315888,-1.83105,4.83996
0.315904,-1.52588,3.6192
-2.12549,-0.305176,-6.14649
-0.294417,-0.305176,-2.48444
0.0107746,-0.610352,4.83971
0.621141,-1.2207,-2.48457
0.315981,-2.13623,-0.0432205
-2.12541,-0.610352,2.39812
-0.904691,-0.610352,-4.92616
-0.294324,-1.52588,-3.70552
-0.599484,-0.610352,-0.0434685
0.0108824,-1.83105,-0.0435295
-0.90463,-1.52588,-1.26429
-2.12532,-2.74658,-1.26435
-1.20977,0.305176,9.72191
-0.904583,-0.610352,4.83904
-0.904568,-1.2207,2.39757
0.316151,-0.610352,-1.2646
-0.599361,-2.44141,-4.92677
-2.4304,-0.915527,-1.26472
-2.12521,-0.305176,-1.26479
-1.82002,-1.52588,4.83867
-0.904475,-1.52588,3.6179
-0.294108,-0.610352,-4.92708
-0.294093,-1.52588,6.05919
-1.20961,-0.610352,-2.4858
-1.20959,-1.2207,-3.70656
-1.20957,-0.305176,1.17619
-1.51473,-3.96729,10.9417
0.0111599,0,3.61747
0.0111752,-1.52588,-3.70681
-0.904337,-0.305176,-1.26546
0.0112062,-0.610352,-1.26553
-0.904306,-2.13623,1.17582
-2.43017,-1.2207,-0.0449486
0.0112524,-0.610352,-1.26571
0.316443,-1.2207,-2.48648
-0.293893,-1.83105,7.27909
-0.599053,0.305176,1.17551
-1.51456,-0.305176,-6.14877
0.316505,-1.83105,8.4996
-0.293831,-0.610352,4.83743
0.316536,-0.915527,-0.0454407
-2.43003,1.52588,-6.14902
-0.904136,-2.44141,-2.48697
0.316582,-0.610352,7.27859
-1.81963,-1.2207,4.83712
-1.20927,-0.610352,8.49917
-0.598899,-1.2207,-1.26651
-0.598884,-0.915527,-4.92868
0.316659,-1.2207,-3.70804
-1.81956,-0.610352,-1.2667
-0.904013,-0.305176,2.39535
-0.598822,-0.610352,-0.0461197
-0.293631,-0.915527,-3.70829
0.0115604,-0.915527,9.71938
0.316752,-0.610352,6.05721
0.621943,-0.915527,2.39504
1.84266,-3.35693,1.17427
-0.598729,-0.915527,-1.26719
-1.20907,-1.52588,1.17415
-0.293523,-0.610352,3.6155
-0.903859,-1.52588,1.17403
-1.51419,0,6.05678
-1.51418,0,-2.4882
-1.81934,-0.610352,-4.92967
-0.293446,0.305176,-8.59184
-0.903782,-2.44141,-1.26768
0.0117607,0,2.39436
-1.81928,-0.915527,-3.70921
-0.903736,0,2.39424
-0.90372,-1.2207,3.61488
-0.598529,-1.2207,-1.26799
0.011838,-1.52588,-4.93016
-0.903674,-0.610352,-2.48882
-2.12436,-2.13623,-2.48888
-0.293292,-0.610352,-1.26824
-1.51398,1.52588,2.39381
-1.20879,-1.2207,-3.70977
-1.20877,-0.305176,-3.70983
-0.29323,-1.2207,8.49714
-0.293214,-2.13623,6.05567
-0.293199,-2.13623,-1.26861
-0.293184,-1.2207,2.39344
-0.293168,0,3.61408
-0.903504,-1.83105,-6.15161
-1.81902,-0.305176,-6.15167
-0.293122,-2.13623,-1.26892
-1.51381,-2.44141,-6.15179
0.0120845,-0.610352,4.83447
-1.2086,-0.610352,4.83441
-0.903412,-0.610352,1.17224
-1.51375,-0.610352,2.39288
-0.598205,-0.915527,1.17212
-0.293014,-1.2207,3.61346
0.622529,-0.610352,-0.0487099
0.92772,-0.610352,1.17193
-0.903319,-1.52588,-3.71094
0.927751,-1.83105,-0.048893
0.012239,-1.52588,6.05456
-0.598097,-1.2207,3.61309
-0.292906,-0.610352,-1.26978
-0.292891,-0.915527,-8.59406
-0.292875,-2.74658,-0.049202
-1.20839,-1.2207,1.17144
-1.20837,-0.915527,-1.27003
-0.903181,-1.52588,-0.0493851
-0.59799,0.610352,1.17125
-0.597974,-0.915527,1.17119
5.81073,10.376,21.9231
7.03145,23.1934,29.2472
3.36936,18.3105,29.2472
-0.292737,-2.44141,-0.0497551
-2.12378,0,1.17088
-0.292706,-1.2207,3.61223
-1.20822,-0.915527,-1.27065
-0.597851,-0.305176,-8.59492
0.012516,-1.52588,-2.49147
-0.292644,-1.52588,-4.93294
-0.292629,-1.52588,2.39122
-0.902965,-1.2207,2.39116
-1.5133,-0.915527,1.17039
-0.292583,-0.915527,6.05314
-0.902919,-0.305176,-7.37465
-0.902903,-1.83105,-1.2712
1.23334,-1.83105,10.9358
-1.20805,-1.83105,-1.27132
