Force in X axis (N),Force in Y axis (N),Force in Z axis (N)
-6.71387,-6.71387,34.1797
-6.40869,-6.40869,43.9453
-7.62939,-4.57764,37.8418
-3.96729,-4.88281,43.9453
-7.01904,-6.40869,39.0625
-6.10352,-5.18799,45.166
-6.10352,-4.88281,34.1797
-6.40869,-5.18799,45.166
-6.71387,-4.57764,47.6074
-6.71387,-5.18799,45.166
-6.10352,-4.27246,37.8418
-8.54492,-2.44141,41.5039
-5.18799,-5.49316,42.7246
-7.32422,-4.88281,43.9453
-5.18799,-6.40869,48.8281
-7.32422,-5.18799,47.6074
-5.79834,-6.40869,42.7246
-6.40869,-6.10352,36.6211
-5.79834,-6.10352,52.4902
-5.18799,-4.27246,40.2832
-5.79834,-5.18799,41.5039
-5.49316,-4.88281,39.0625
-5.49316,-4.27246,47.6074
-7.32422,-4.88281,47.6074
-6.71387,-4.88281,46.3867
-6.40869,-3.66211,43.9453
-6.10352,-6.71387,47.6074
-7.01904,-5.49316,47.6074
-6.71387,-5.49316,47.6074
-5.18799,-3.35693,42.7246
-7.01904,-5.18799,40.2832
-5.49316,-4.88281,54.9316
-6.10352,-6.10352,48.8281
-6.40869,-5.18799,48.8281
-7.93457,-5.18799,43.9453
-5.18799,-4.88281,46.3867
-4.88281,-5.79834,47.6074
-5.49316,-4.27246,46.3867
-5.79834,-5.79834,45.166
-5.49316,-4.57764,47.6074
-5.79834,-4.88281,42.7246
-7.62939,-4.27246,42.7246
-7.32422,-4.88281,39.0625
-7.01904,-4.88281,46.3867
-7.01904,-5.79834,41.5039
-6.71387,-5.18799,42.7246
-4.27246,-7.62939,41.5039
-6.10352,-5.18799,42.7246
-5.79834,-5.49316,43.9453
-8.54492,-6.10352,47.6074
-3.96729,-5.18799,41.5039
-7.32422,-5.18799,41.5039
-5.79834,-3.66211,51.2695
-5.79834,-5.79834,40.2832
-5.79834,-4.88281,35.4004
-6.10352,-5.79834,46.3867
-6.40869,-6.71387,43.9453
-5.79834,-6.71387,45.166
-7.62939,-5.49316,32.959
-7.01904,-6.40869,42.7246
-6.10352,-4.88281,43.9453
-6.40869,-3.35693,45.166
-5.79834,-6.71387,40.2832
-7.01904,-4.27246,31.7383
-6.71387,-6.40869,47.6074
-7.93457,-5.79834,52.4902
-5.79834,-6.10352,42.7246
-8.23975,-5.18799,45.166
-6.40869,-5.79834,40.2832
-4.27246,-4.88281,39.0625
-7.62939,-5.79834,51.2695
-7.01904,-6.10352,42.7246
-6.40869,-6.40869,34.1797
-7.01904,-4.88281,45.166
-8.8501,-3.96729,39.0625
-6.40869,-7.32422,41.5039
-7.01904,-5.49316,41.5039
-7.01904,-5.79834,40.2832
-7.01904,-6.40869,43.9453
-6.10352,-6.40869,37.8418
-6.10352,-6.71387,40.2832
-6.71387,-5.49316,45.166
-7.32422,-7.01904,42.7246
-5.49316,-7.93457,50.0488
-6.10352,-5.49316,41.5039
-7.01904,-7.01904,47.6074
-5.18799,-6.71387,45.166
-7.01904,-7.32422,39.0625
-6.40869,-7.32422,43.9453
-5.79834,-7.01904,37.8418
-5.79834,-6.10352,45.166
-6.10352,-8.23975,43.9453
-4.57764,-6.10352,40.2832
-6.40869,-5.79834,42.7246
-5.18799,-4.88281,41.5039
-7.62939,-6.40869,35.4004
-5.18799,-6.10352,45.166
-6.10352,-7.93457,46.3867
-6.40869,-6.40869,46.3867
-7.62939,-6.40869,39.0625
-6.71387,-6.10352,46.3867
-5.79834,-3.96729,41.5039
-6.40869,-4.88281,40.2832
-5.18799,-6.10352,39.0625
-8.23975,-7.01904,40.2832
-5.18799,-6.40869,36.6211
-7.01904,-5.18799,47.6074
-5.79834,-5.18799,46.3867
-6.10352,-7.93457,35.4004
-4.57764,-6.10352,43.9453
-4.57764,-8.23975,43.9453
-5.79834,-5.49316,43.9453
-6.40869,-7.01904,34.1797
-7.62939,-3.96729,46.3867
-7.93457,-5.79834,39.0625
-7.01904,-4.57764,41.5039
-6.71387,-6.10352,45.166
-9.15527,-5.18799,50.0488
-5.18799,-6.40869,39.0625
-8.54492,-3.96729,36.6211
-5.79834,-5.79834,39.0625
-7.62939,-6.10352,36.6211
-4.27246,-4.88281,40.2832
-7.01904,-4.88281,42.7246
-7.93457,-6.40869,40.2832
-7.01904,-5.79834,42.7246
-4.88281,-7.01904,51.2695
-6.40869,-7.62939,40.2832
-6.10352,-4.57764,37.8418
-6.10352,-5.79834,36.6211
-6.10352,-5.49316,50.0488
-5.79834,-5.18799,35.4004
-5.49316,-7.62939,47.6074
-5.79834,-4.57764,45.166
-5.49316,-4.57764,42.7246
-6.40869,-3.35693,41.5039
-5.18799,-5.79834,37.8418
-5.79834,-6.10352,46.3867
-5.18799,-5.79834,42.7246
-5.18799,-6.10352,42.7246
-6.71387,-4.57764,48.8281
-4.27246,-5.79834,42.7246
-6.71387,-7.01904,42.7246
-5.79834,-2.74658,47.6074
-5.79834,-4.88281,43.9453
-4.57764,-4.88281,42.7246
