Force in X axis (N),Force in Y axis (N),Force in Z axis (N)
-4.27246,-4.88281,37.8418
-5.79834,-6.10352,42.7246
-5.18799,-7.01904,34.1797
-5.79834,-5.49316,41.5039
-6.40869,-6.40869,34.1797
-6.40869,-6.40869,37.8418
-6.71387,-7.01904,40.2832
-4.57764,-5.79834,37.8418
-6.10352,-4.57764,41.5039
-5.79834,-6.40869,36.6211
-6.10352,-5.79834,37.8418
-6.40869,-7.62939,34.1797
-5.18799,-5.79834,32.959
-6.40869,-6.71387,41.5039
-5.49316,-6.40869,42.7246
-5.18799,-6.40869,32.959
-5.79834,-6.10352,42.7246
-6.10352,-6.40869,37.8418
-6.40869,-6.40869,34.1797
-4.88281,-8.23975,51.2695
-5.49316,-6.40869,30.5176
-4.88281,-6.10352,35.4004
-5.49316,-3.96729,31.7383
-6.40869,-6.71387,31.7383
-6.71387,-4.88281,35.4004
-6.10352,-4.88281,45.166
-6.10352,-6.10352,35.4004
-4.57764,-5.79834,46.3867
-6.40869,-6.10352,45.166
-6.71387,-6.71387,36.6211
-6.10352,-8.23975,43.9453
-6.10352,-6.40869,39.0625
-6.71387,-6.10352,37.8418
-7.01904,-6.10352,39.0625
-5.79834,-7.32422,34.1797
-6.40869,-6.10352,36.6211
-6.40869,-6.40869,35.4004
-6.40869,-6.40869,51.2695
-6.10352,-6.10352,39.0625
-5.18799,-5.49316,46.3867
-5.79834,-5.79834,39.0625
-5.79834,-6.40869,35.4004
-6.10352,-5.79834,45.166
-5.79834,-5.49316,37.8418
-4.27246,-7.93457,42.7246
-6.40869,-6.40869,34.1797
-6.10352,-4.57764,36.6211
-5.79834,-7.32422,32.959
-7.62939,-6.10352,47.6074
-4.27246,-6.40869,31.7383
-6.40869,-6.10352,41.5039
-5.79834,-5.79834,42.7246
-6.71387,-6.40869,42.7246
-5.79834,-5.79834,35.4004
-7.01904,-5.79834,43.9453
-5.79834,-5.49316,30.5176
-6.10352,-7.62939,42.7246
-4.57764,-6.40869,51.2695
-6.10352,-6.10352,39.0625
-5.79834,-6.40869,40.2832
-5.18799,-7.93457,32.959
-6.40869,-5.79834,40.2832
-6.40869,-7.62939,37.8418
-6.71387,-5.79834,42.7246
-5.18799,-6.40869,42.7246
-6.71387,-6.10352,32.959
-6.40869,-5.18799,37.8418
-6.10352,-6.10352,40.2832
-5.79834,-8.54492,46.3867
-5.49316,-6.40869,40.2832
-7.01904,-5.79834,36.6211
-6.10352,-5.18799,41.5039
-6.71387,-6.40869,39.0625
-6.40869,-6.71387,37.8418
-6.71387,-5.18799,40.2832
-6.10352,-5.79834,37.8418
-6.10352,-6.40869,34.1797
-5.18799,-5.18799,35.4004
-6.10352,-7.62939,46.3867
-5.79834,-5.79834,42.7246
-7.32422,-6.71387,45.166
-5.79834,-6.40869,31.7383
-8.54492,-3.35693,41.5039
-6.40869,-5.79834,36.6211
-5.18799,-7.32422,36.6211
-6.10352,-5.18799,42.7246
-5.18799,-6.40869,50.0488
-7.01904,-6.40869,36.6211
-6.10352,-7.01904,36.6211
-6.40869,-6.71387,32.959
-6.40869,-5.18799,42.7246
-6.40869,-7.32422,35.4004
-6.10352,-4.88281,37.8418
-5.18799,-6.71387,35.4004
-5.49316,-5.79834,37.8418
-5.79834,-6.10352,36.6211
-6.10352,-6.10352,32.959
-4.57764,-7.01904,43.9453
-3.96729,-5.18799,36.6211
-5.18799,-5.79834,34.1797
-6.10352,-7.01904,29.2969
-5.18799,-5.18799,34.1797
-4.27246,-6.40869,40.2832
-4.27246,-4.88281,37.8418
-4.88281,-7.32422,37.8418
-4.57764,-6.40869,37.8418
-2.44141,-7.32422,35.4004
-7.01904,-3.66211,35.4004
-4.88281,-6.10352,35.4004
-5.18799,-4.88281,37.8418
-4.27246,-5.79834,37.8418
-5.79834,-7.32422,32.959
-4.88281,-6.40869,39.0625
-4.88281,-7.93457,41.5039
-6.10352,-6.10352,39.0625
-5.49316,-6.71387,41.5039
-5.18799,-5.79834,40.2832
-6.10352,-7.32422,47.6074
-5.18799,-6.40869,36.6211
-4.88281,-5.49316,37.8418
-3.66211,-6.71387,36.6211
-6.10352,-5.79834,42.7246
-6.10352,-6.71387,37.8418
-7.01904,-6.71387,36.6211
-6.40869,-6.40869,37.8418
-3.96729,-8.23975,36.6211
-6.10352,-5.79834,37.8418
-4.88281,-4.88281,37.8418
-5.49316,-6.40869,35.4004
-6.40869,-6.71387,50.0488
-6.71387,-7.01904,43.9453
-5.18799,-6.10352,36.6211
-6.40869,-6.40869,37.8418
-6.10352,-6.40869,34.1797
-5.79834,-6.40869,39.0625
-5.79834,-6.71387,41.5039
-5.79834,-7.62939,40.2832
-8.23975,-5.18799,36.6211
-6.40869,-6.71387,42.7246
-6.71387,-6.10352,47.6074
-6.10352,-6.10352,42.7246
-6.40869,-6.40869,37.8418
-6.40869,-5.79834,36.6211
-6.71387,-6.71387,42.7246
-6.10352,-6.71387,37.8418
-4.88281,-7.62939,39.0625
-6.10352,-6.71387,36.6211
-6.10352,-7.32422,34.1797
-6.10352,-6.10352,45.166
-5.18799,-5.79834,34.1797
-7.62939,-6.10352,37.8418
-5.18799,-6.40869,36.6211
-7.62939,-5.79834,35.4004
-5.49316,-5.79834,41.5039
-5.79834,-8.54492,46.3867
-6.40869,-6.40869,35.4004
-6.10352,-7.62939,34.1797
-5.18799,-6.40869,45.166
-6.71387,-5.49316,51.2695
-6.40869,-6.71387,40.2832
-3.96729,-6.71387,37.8418
-6.10352,-5.79834,34.1797
-6.40869,-6.71387,34.1797
-6.10352,-7.32422,39.0625
-6.10352,-7.32422,28.0762
-6.40869,-6.10352,37.8418
-4.88281,-6.10352,39.0625
-5.79834,-5.49316,41.5039
-4.88281,-5.18799,42.7246
-6.10352,-6.71387,42.7246
-7.32422,-5.49316,34.1797
-5.79834,-7.32422,32.959
-5.18799,-6.71387,36.6211
-7.32422,-5.18799,40.2832
-7.32422,-6.10352,32.959
-4.88281,-5.18799,37.8418
-6.71387,-6.10352,37.8418
-5.18799,-5.49316,37.8418
-7.01904,-7.01904,41.5039
-5.79834,-6.40869,35.4004
-4.88281,-5.79834,36.6211
-4.88281,-7.62939,39.0625
-4.57764,-7.01904,40.2832
-6.10352,-5.79834,36.6211
-5.49316,-7.93457,41.5039
-6.71387,-4.27246,41.5039
-5.79834,-5.79834,35.4004
-6.40869,-6.40869,37.8418
