Force in X axis (N),Force in Y axis (N),Force in Z axis (N)
7.62939,7.93457,25.6348
8.54492,7.62939,23.1934
7.32422,6.10352,18.3105
7.32422,7.32422,24.4141
7.62939,7.32422,28.0762
7.32422,7.01904,18.3105
6.40869,7.62939,19.5312
8.23975,7.32422,24.4141
7.32422,7.01904,32.959
8.23975,6.40869,20.752
6.71387,7.01904,31.7383
7.62939,8.8501,24.4141
9.46045,7.32422,21.9727
7.32422,7.01904,24.4141
8.54492,7.62939,24.4141
8.23975,8.54492,26.8555
7.93457,7.01904,26.8555
7.01904,7.62939,25.6348
7.93457,8.54492,23.1934
7.93457,7.62939,15.8691
8.54492,7.62939,23.1934
5.49316,9.46045,14.6484
8.54492,7.01904,23.1934
8.23975,8.54492,28.0762
9.46045,6.71387,21.9727
8.23975,7.62939,25.6348
7.01904,7.32422,23.1934
9.46045,5.79834,24.4141
8.23975,7.62939,21.9727
7.93457,7.93457,20.752
8.8501,7.01904,29.2969
8.23975,8.8501,25.6348
9.15527,7.93457,25.6348
8.23975,8.54492,26.8555
10.0708,7.93457,19.5312
9.46045,6.40869,29.2969
7.32422,7.62939,23.1934
9.46045,7.93457,25.6348
8.54492,8.54492,26.8555
8.8501,7.93457,18.3105
8.8501,6.40869,23.1934
7.93457,8.23975,19.5312
9.46045,9.46045,17.0898
8.23975,9.46045,28.0762
8.23975,7.93457,28.0762
7.93457,8.23975,28.0762
8.23975,8.8501,15.8691
8.54492,8.8501,21.9727
8.23975,9.46045,19.5312
8.54492,8.23975,18.3105
10.9863,7.62939,15.8691
7.93457,8.23975,24.4141
7.93457,7.93457,20.752
8.23975,7.93457,31.7383
9.15527,8.54492,8.54492
8.54492,7.62939,23.1934
8.23975,9.46045,23.1934
9.46045,9.46045,23.1934
9.46045,8.8501,24.4141
8.54492,8.54492,23.1934
8.54492,8.54492,25.6348
8.23975,8.8501,20.752
8.23975,7.93457,24.4141
7.93457,7.62939,18.3105
7.93457,8.54492,20.752
8.8501,8.8501,19.5312
9.46045,8.23975,18.3105
9.15527,8.54492,21.9727
9.46045,8.23975,24.4141
7.32422,10.376,24.4141
8.23975,9.15527,13.4277
7.32422,8.8501,15.8691
8.23975,7.93457,21.9727
8.54492,9.15527,15.8691
7.01904,10.376,29.2969
9.46045,8.23975,23.1934
9.46045,9.46045,21.9727
9.46045,8.8501,18.3105
8.8501,8.8501,18.3105
9.46045,8.8501,15.8691
8.23975,8.23975,19.5312
8.8501,7.62939,20.752
8.23975,9.46045,24.4141
8.8501,9.46045,24.4141
8.54492,8.8501,19.5312
8.54492,9.76562,20.752
8.54492,9.15527,18.3105
9.46045,8.23975,18.3105
9.46045,7.93457,19.5312
9.46045,10.376,19.5312
8.8501,7.01904,32.959
9.76562,8.54492,23.1934
7.62939,9.15527,26.8555
8.8501,8.8501,25.6348
9.46045,9.46045,26.8555
10.376,5.79834,24.4141
8.8501,8.54492,32.959
9.76562,8.23975,23.1934
9.76562,9.76562,21.9727
8.8501,9.46045,23.1934
8.54492,8.8501,23.1934
10.0708,7.01904,37.8418
9.76562,8.8501,9.76562
8.23975,9.76562,21.9727
9.46045,8.8501,21.9727
7.93457,9.46045,30.5176
9.15527,8.8501,21.9727
9.15527,10.0708,23.1934
9.46045,8.8501,15.8691
9.46045,9.15527,20.752
9.46045,8.23975,31.7383
8.54492,10.9863,20.752
10.0708,9.46045,26.8555
9.15527,9.46045,19.5312
8.8501,9.46045,21.9727
9.76562,9.46045,20.752
9.76562,11.2915,24.4141
9.46045,10.9863,17.0898
8.8501,9.46045,23.1934
8.8501,9.76562,9.76562
9.46045,9.15527,21.9727
9.15527,8.54492,19.5312
10.6812,8.54492,25.6348
9.46045,7.93457,29.2969
9.46045,9.46045,15.8691
8.54492,8.8501,24.4141
9.46045,9.46045,21.9727
7.62939,10.6812,29.2969
9.76562,9.15527,20.752
9.46045,10.0708,28.0762
9.15527,9.15527,18.3105
8.8501,10.6812,12.207
10.6812,7.01904,26.8555
9.46045,9.46045,20.752
9.76562,7.62939,32.959
9.76562,9.76562,23.1934
10.0708,8.54492,28.0762
7.62939,11.2915,17.0898
12.5122,8.54492,23.1934
8.8501,10.0708,19.5312
8.8501,9.76562,18.3105
8.8501,10.0708,21.9727
10.376,8.8501,19.5312
9.46045,10.376,21.9727
9.46045,9.15527,13.4277
10.0708,8.54492,18.3105
10.0708,9.46045,23.1934
10.376,10.9863,25.6348
8.54492,11.9019,21.9727
10.6812,9.46045,18.3105
9.46045,8.8501,21.9727
10.376,10.0708,24.4141
11.9019,7.01904,18.3105
10.0708,8.8501,28.0762
10.6812,9.15527,18.3105
10.9863,10.0708,23.1934
9.46045,9.76562,14.6484
9.76562,8.54492,17.0898
9.76562,11.2915,23.1934
8.23975,7.93457,23.1934
9.46045,10.0708,20.752
10.0708,9.76562,18.3105
9.46045,9.15527,19.5312
9.76562,8.8501,28.0762
9.46045,9.76562,24.4141
10.0708,8.54492,29.2969
10.376,9.46045,12.207
9.46045,9.46045,24.4141
10.0708,9.76562,19.5312
9.76562,9.76562,18.3105
10.0708,10.376,19.5312
9.76562,9.15527,18.3105
10.6812,10.376,17.0898
11.9019,8.23975,19.5312
9.15527,10.6812,25.6348
10.0708,9.46045,29.2969
9.76562,9.46045,26.8555
10.376,10.9863,31.7383
9.15527,10.0708,24.4141
10.0708,8.8501,18.3105
9.46045,9.76562,21.9727
10.0708,11.2915,15.8691
9.46045,10.376,18.3105
9.76562,10.6812,21.9727
9.76562,11.9019,13.4277
9.76562,9.76562,20.752
10.9863,9.46045,26.8555
10.6812,10.0708,20.752
8.8501,10.376,23.1934
10.6812,9.76562,29.2969
10.0708,10.0708,18.3105
9.76562,10.6812,19.5312
11.2915,11.5967,20.752
10.9863,11.2915,20.752
11.5967,9.76562,18.3105
8.23975,11.9019,26.8555
10.376,9.46045,21.9727
10.9863,9.76562,23.1934
8.8501,12.207,21.9727
10.9863,9.15527,25.6348
8.8501,9.76562,21.9727
10.6812,9.76562,20.752
10.0708,11.5967,25.6348
10.0708,10.376,24.4141
11.5967,10.376,23.1934
11.2915,7.32422,25.6348
10.376,10.6812,10.9863
10.0708,9.46045,21.9727
9.76562,9.15527,29.2969
9.46045,9.76562,19.5312
9.76562,9.76562,18.3105
10.9863,9.76562,19.5312
11.2915,10.0708,15.8691
10.376,10.9863,17.0898
10.9863,9.76562,23.1934
10.6812,11.2915,19.5312
12.8174,9.46045,21.9727
10.0708,8.54492,26.8555
10.6812,10.0708,28.0762
8.8501,9.15527,29.2969
10.376,10.0708,20.752
10.376,9.76562,21.9727
10.376,10.6812,23.1934
10.376,10.376,19.5312
11.2915,10.0708,12.207
10.9863,10.9863,21.9727
9.46045,11.2915,18.3105
11.5967,10.6812,21.9727
13.1226,10.9863,19.5312
10.9863,11.9019,30.5176
10.9863,9.46045,30.5176
13.4277,9.15527,29.2969
9.15527,9.76562,26.8555
10.6812,10.6812,26.8555
11.2915,7.01904,29.2969
10.9863,9.76562,19.5312
9.76562,9.76562,18.3105
9.76562,11.9019,18.3105
8.8501,11.2915,19.5312
10.376,10.6812,29.2969
10.0708,9.76562,17.0898
10.9863,10.376,23.1934
10.9863,10.9863,19.5312
10.6812,10.6812,23.1934
10.9863,10.0708,14.6484
10.6812,10.9863,14.6484
10.376,10.9863,17.0898
11.9019,9.76562,18.3105
11.2915,10.6812,20.752
10.9863,11.2915,26.8555
11.2915,10.0708,14.6484
10.9863,13.1226,18.3105
11.2915,9.76562,18.3105
12.207,10.9863,18.3105
10.9863,10.9863,18.3105
9.46045,10.6812,30.5176
10.9863,10.6812,18.3105
10.9863,9.76562,25.6348
11.9019,11.2915,18.3105
12.5122,10.376,15.8691
9.46045,13.4277,17.0898
10.376,10.6812,18.3105
10.6812,11.5967,18.3105
10.9863,10.376,21.9727
12.5122,10.376,20.752
10.0708,10.376,28.0762
11.5967,10.376,23.1934
10.6812,10.9863,23.1934
10.6812,11.9019,15.8691
9.76562,10.0708,20.752
10.6812,11.5967,18.3105
12.207,10.376,26.8555
11.9019,10.0708,26.8555
11.9019,11.2915,24.4141
11.2915,9.46045,18.3105
11.2915,12.5122,21.9727
9.76562,10.9863,14.6484
