Force in X axis (N),Force in Y axis (N),Force in Z axis (N)
-9.46045,-2.74658,40.2832
-4.27246,-6.71387,50.0488
-5.18799,-5.49316,34.1797
-6.40869,-4.57764,52.4902
-3.96729,-5.49316,40.2832
-6.40869,-6.10352,47.6074
-5.79834,-5.79834,45.166
-6.71387,-6.10352,43.9453
-4.88281,-6.71387,51.2695
-8.8501,-3.96729,43.9453
-6.10352,-5.79834,51.2695
-5.79834,-6.10352,51.2695
-5.49316,-7.01904,47.6074
-4.88281,-6.10352,37.8418
-5.18799,-6.71387,52.4902
-5.49316,-7.01904,46.3867
-6.40869,-7.93457,50.0488
-6.10352,-6.40869,51.2695
-5.18799,-5.79834,41.5039
-5.79834,-7.32422,56.1523
-3.35693,-8.54492,57.373
-4.57764,-7.62939,50.0488
-5.79834,-7.32422,47.6074
-6.10352,-5.49316,48.8281
-6.71387,-6.10352,51.2695
-4.57764,-7.62939,43.9453
-5.49316,-7.62939,48.8281
-7.32422,-7.62939,52.4902
-5.79834,-6.10352,46.3867
-5.49316,-7.01904,47.6074
-6.40869,-6.40869,42.7246
-5.79834,-5.79834,46.3867
-7.32422,-7.32422,50.0488
-5.79834,-7.01904,48.8281
-7.01904,-7.32422,31.7383
-6.40869,-6.40869,39.0625
-6.71387,-7.62939,54.9316
-4.57764,-8.54492,32.959
-5.79834,-7.93457,51.2695
-11.5967,-3.66211,42.7246
-6.10352,-7.01904,45.166
-6.40869,-7.62939,47.6074
-4.27246,-6.71387,46.3867
-6.71387,-6.10352,48.8281
-5.49316,-5.79834,47.6074
-4.88281,-6.10352,48.8281
-6.71387,-4.88281,39.0625
-2.13623,-7.62939,47.6074
-6.10352,-5.79834,39.0625
-6.71387,-6.71387,48.8281
-5.18799,-6.40869,46.3867
-5.79834,-4.27246,48.8281
-7.01904,-4.57764,43.9453
-6.10352,-3.96729,36.6211
-7.01904,-4.88281,45.166
-4.27246,-7.93457,46.3867
-5.79834,-5.79834,48.8281
-5.49316,-5.49316,34.1797
-5.49316,-7.93457,56.1523
-6.40869,-7.32422,41.5039
-6.40869,-6.10352,45.166
-5.18799,-5.49316,35.4004
-5.79834,-4.57764,46.3867
-5.49316,-4.27246,42.7246
-5.49316,-7.93457,45.166
-6.10352,-6.40869,47.6074
-5.79834,-5.18799,52.4902
-6.71387,-6.10352,30.5176
-4.27246,-4.88281,53.7109
-5.18799,-8.8501,45.166
-5.79834,-7.32422,48.8281
-6.40869,-6.10352,47.6074
-6.10352,-5.79834,35.4004
-6.40869,-7.62939,61.0352
-3.66211,-8.23975,46.3867
-4.57764,-6.10352,37.8418
-4.88281,-4.88281,47.6074
-4.88281,-5.79834,41.5039
-6.10352,-6.40869,32.959
-7.32422,-6.10352,46.3867
-3.35693,-12.207,47.6074
-6.40869,-6.40869,47.6074
-6.71387,-5.79834,41.5039
-4.88281,-5.49316,45.166
-5.18799,-5.18799,48.8281
-0.610352,-7.62939,40.2832
-5.18799,-8.54492,51.2695
