Force in X axis (N),Force in Y axis (N),Force in Z axis (N)
-6.10352,-6.40869,47.6074
-7.01904,-6.71387,45.166
-5.79834,-5.79834,41.5039
-6.10352,-5.79834,40.2832
-6.40869,-5.79834,42.7246
-3.96729,-5.18799,31.7383
-6.10352,-6.10352,39.0625
-7.01904,-6.10352,40.2832
-5.79834,-5.49316,42.7246
-6.71387,-5.79834,45.166
-6.40869,-7.62939,48.8281
-6.71387,-7.01904,46.3867
-7.01904,-6.10352,40.2832
-5.18799,-7.01904,34.1797
-4.57764,-5.79834,26.8555
-5.49316,-6.71387,47.6074
-3.35693,-7.62939,36.6211
-8.54492,-4.88281,41.5039
-4.88281,-5.18799,36.6211
-4.88281,-5.18799,43.9453
-3.66211,-6.10352,43.9453
-5.18799,-5.79834,45.166
-6.10352,-7.32422,43.9453
-6.71387,-4.57764,39.0625
-3.35693,-7.62939,42.7246
-4.27246,-6.40869,37.8418
-4.27246,-5.79834,46.3867
-5.79834,-5.79834,43.9453
-5.18799,-4.88281,37.8418
-3.96729,-7.01904,39.0625
-4.88281,-7.01904,42.7246
-4.57764,-6.10352,40.2832
-5.79834,-5.79834,42.7246
-5.79834,-4.57764,40.2832
-6.40869,-5.79834,46.3867
-4.57764,-6.10352,40.2832
-5.49316,-5.79834,43.9453
-6.71387,-5.49316,42.7246
-6.40869,-5.18799,41.5039
-5.18799,-5.49316,41.5039
-5.49316,-7.01904,42.7246
-4.88281,-5.49316,43.9453
-6.71387,-6.10352,40.2832
-5.79834,-6.10352,46.3867
-4.88281,-6.71387,42.7246
-4.57764,-6.71387,42.7246
-5.18799,-7.32422,47.6074
-6.10352,-5.18799,52.4902
-3.35693,-6.10352,40.2832
-6.10352,-5.18799,43.9453
-3.96729,-6.71387,41.5039
-5.49316,-5.79834,36.6211
-4.88281,-5.18799,36.6211
-5.79834,-5.79834,43.9453
-5.79834,-3.05176,45.166
-5.18799,-7.32422,39.0625
-4.27246,-6.71387,43.9453
-5.18799,-4.27246,36.6211
-5.49316,-4.57764,36.6211
-5.18799,-5.79834,36.6211
-5.49316,-6.40869,41.5039
-6.10352,-6.71387,46.3867
-6.10352,-6.40869,47.6074
-4.57764,-4.57764,28.0762
-5.49316,-5.79834,39.0625
-3.66211,-5.79834,39.0625
-5.49316,-6.71387,45.166
-5.79834,-6.40869,43.9453
-6.10352,-3.35693,41.5039
-5.18799,-5.18799,43.9453
-6.10352,-4.57764,46.3867
-6.10352,-6.71387,51.2695
-5.49316,-4.57764,41.5039
-6.10352,-5.49316,46.3867
-6.40869,-7.62939,42.7246
-5.18799,-6.10352,39.0625
-5.18799,-3.96729,35.4004
-6.71387,-6.71387,41.5039
-5.79834,-6.10352,29.2969
-7.01904,-5.18799,51.2695
-2.44141,-6.40869,39.0625
-4.88281,-4.88281,39.0625
-7.62939,-5.49316,41.5039
-6.40869,-5.18799,36.6211
-7.32422,-5.18799,47.6074
-5.18799,-5.18799,43.9453
-4.88281,-6.10352,40.2832
-6.71387,-6.10352,34.1797
-6.10352,-5.79834,42.7246
-6.71387,-5.79834,39.0625
-5.18799,-6.71387,39.0625
-6.10352,-5.18799,37.8418
-7.62939,-5.18799,39.0625
-6.10352,-4.88281,42.7246
-5.79834,-5.49316,39.0625
-4.88281,-7.01904,32.959
-7.01904,-3.96729,40.2832
-7.01904,-6.40869,42.7246
-7.32422,-4.88281,37.8418
-6.10352,-5.18799,43.9453
-5.79834,-6.40869,36.6211
-4.88281,-6.40869,39.0625
-7.62939,-6.40869,41.5039
-6.10352,-5.18799,46.3867
-6.10352,-6.10352,37.8418
-5.18799,-6.10352,34.1797
-6.40869,-3.66211,32.959
-7.01904,-6.40869,46.3867
-4.88281,-4.88281,41.5039
-6.71387,-6.10352,47.6074
-4.88281,-5.49316,34.1797
-7.62939,-5.18799,39.0625
-6.71387,-7.32422,39.0625
-5.18799,-5.79834,45.166
-6.71387,-4.57764,37.8418
-6.40869,-7.32422,42.7246
-5.49316,-4.27246,43.9453
-7.32422,-7.32422,42.7246
-6.10352,-5.18799,42.7246
-6.10352,-5.49316,37.8418
-6.10352,-6.10352,30.5176
-5.18799,-5.49316,42.7246
-7.01904,-5.79834,42.7246
-5.79834,-6.10352,42.7246
-7.62939,-7.01904,48.8281
-3.96729,-5.18799,31.7383
-6.71387,-5.49316,46.3867
-6.71387,-5.49316,37.8418
-5.79834,-5.18799,35.4004
-6.40869,-5.49316,43.9453
-6.10352,-6.40869,40.2832
-4.57764,-5.79834,37.8418
-7.01904,-6.71387,37.8418
-6.10352,-4.88281,34.1797
-6.10352,-6.10352,39.0625
-7.01904,-7.01904,43.9453
-5.49316,-6.10352,39.0625
-7.01904,-7.01904,41.5039
-4.88281,-4.88281,37.8418
-6.40869,-3.35693,30.5176
-5.49316,-6.71387,34.1797
-5.79834,-5.49316,42.7246
-7.93457,-6.10352,45.166
-4.88281,-7.32422,36.6211
-7.62939,-6.10352,46.3867
-6.71387,-5.79834,34.1797
-5.18799,-6.40869,45.166
-7.01904,-7.32422,40.2832
-6.10352,-5.49316,41.5039
-6.40869,-6.10352,42.7246
-4.88281,-6.40869,39.0625
-6.71387,-5.49316,42.7246
-7.62939,-6.10352,41.5039
-4.27246,-5.18799,31.7383
-7.32422,-4.88281,45.166
-5.18799,-6.71387,39.0625
-5.79834,-5.18799,43.9453
-7.01904,-7.01904,36.6211
-6.10352,-6.10352,40.2832
-6.71387,-5.49316,41.5039
-5.49316,-4.88281,41.5039
-5.49316,-5.79834,41.5039
-5.79834,-7.93457,39.0625
-7.32422,-3.96729,40.2832
-6.10352,-5.79834,43.9453
-5.49316,-5.79834,42.7246
-6.40869,-5.18799,40.2832
-6.40869,-7.32422,36.6211
-5.18799,-6.10352,29.2969
-6.71387,-5.79834,46.3867
-6.10352,-5.79834,34.1797
-6.71387,-3.96729,35.4004
-5.18799,-7.32422,36.6211
-5.79834,-5.49316,43.9453
-5.79834,-7.01904,40.2832
-6.40869,-4.57764,40.2832
-7.32422,-4.88281,47.6074
-6.10352,-5.49316,41.5039
-7.62939,-3.35693,50.0488
-6.10352,-6.71387,47.6074
-5.79834,-4.57764,46.3867
-6.71387,-6.71387,47.6074
-5.18799,-6.10352,42.7246
-5.79834,-8.23975,51.2695
-5.79834,-4.27246,42.7246
-5.79834,-5.18799,43.9453
-8.23975,-3.35693,42.7246
-5.49316,-8.23975,48.8281
-5.79834,-4.88281,35.4004
-6.10352,-6.10352,43.9453
-6.71387,-3.96729,43.9453
-6.10352,-5.79834,43.9453
-5.18799,-5.79834,46.3867
-3.05176,-6.71387,40.2832
-6.40869,-7.32422,45.166
-6.10352,-5.79834,47.6074
-6.10352,-5.49316,47.6074
-6.10352,-6.10352,41.5039
-7.01904,-3.96729,40.2832
-6.10352,-5.49316,45.166
-6.40869,-6.71387,41.5039
-7.01904,-5.18799,39.0625
-5.49316,-7.93457,47.6074
-3.96729,-7.01904,40.2832
-6.10352,-6.40869,39.0625
-7.62939,-4.88281,39.0625
-6.10352,-7.32422,37.8418
-5.18799,-6.40869,42.7246
-4.88281,-5.79834,37.8418
-6.40869,-6.71387,42.7246
-6.10352,-5.18799,36.6211
-7.32422,-5.49316,41.5039
-6.10352,-5.79834,43.9453
-5.18799,-6.40869,35.4004
-5.18799,-6.10352,40.2832
-5.49316,-5.18799,34.1797
-7.01904,-4.27246,29.2969
-3.96729,-7.93457,40.2832
-5.79834,-5.79834,42.7246
-6.71387,-4.88281,40.2832
-6.71387,-5.18799,36.6211
-6.10352,-6.40869,35.4004
-4.57764,-5.79834,37.8418
-6.10352,-5.49316,40.2832
-6.40869,-4.88281,42.7246
-6.40869,-4.88281,39.0625
-7.32422,-6.71387,41.5039
-3.96729,-5.79834,40.2832
-5.49316,-5.79834,42.7246
