Vibration in  X (g),Vibration in Y (g),Vibration in Z (g)
-0.553894,-0.026594,-0.003052
0.042289,0.206866,-0.343541
0.495693,0.13079,-0.179182
0.530134,0.054932,-0.15673
0.318691,0.107247,-0.234331
-0.215367,0.018964,0.27662
-0.743975,-0.209699,0.563921
-0.525556,-0.284031,-0.17177
0.134713,-0.120326,-0.255258
0.243051,0.050572,0.890459
-0.015041,0.034659,-0.032479
0.205776,-0.067575,-1.594979
0.705174,0.054496,0.839669
0.669643,0.319127,2.219282
-0.014823,0.159127,-1.501465
-0.593131,-0.37929,-2.234541
-0.514221,-0.52948,2.07149
-0.221034,-0.174168,2.433123
-0.168283,0.032479,-2.176339
-0.127956,-0.063215,-3.435843
0.087847,0.064087,0.951276
0.235639,0.42354,3.676496
-0.038365,0.320217,-0.058855
-0.28207,-0.188337,-3.964669
0.399562,-0.23019,-0.903102
1.292637,0.182234,3.87813
0.847517,0.163269,1.487296
-0.561959,-0.398254,-3.055899
-1.220267,-0.532096,-0.043815
-0.637817,-0.011771,4.418945
-0.00109,0.003706,1.63378
-0.112479,-0.376674,-2.352033
0.010681,0.209263,-2.995954
0.789969,0.770133,-2.528163
0.721305,-0.307138,0.659616
-0.250026,-1.358468,3.692409
-0.611005,-0.564357,1.200649
-0.495039,0.559344,-2.963039
-0.267683,0.307356,-3.223528
0.254168,-0.313895,0.796073
0.311497,0.0194,4.017203
-0.080436,0.760542,1.438686
-0.17286,0.991167,-3.149414
-0.039455,0.585938,-3.239877
0.368173,-0.117057,1.277161
0.714111,-0.586373,4.218183
0.331988,-0.431824,0.957162
-0.077384,0.360107,-3.687831
0.12534,0.895691,-2.638463
0.285121,0.189209,2.328273
-0.121198,-0.952148,3.592791
-0.820487,-1.043701,-0.524466
-0.886318,-0.008065,-3.564671
0.073242,0.883702,-1.198251
0.696455,0.45384,2.510289
0.076076,-0.638035,1.03629
-0.497001,-0.801086,-2.76838
-0.078038,0.039891,-0.812422
0.39869,0.692749,2.859933
0.117711,0.284467,0.067575
-0.259835,-0.765555,-2.637155
0.011771,-0.913566,1.243591
0.304304,0.199236,2.614702
-0.001744,0.789315,-1.839338
-0.142125,0.018529,-1.696341
0.257002,-0.490679,2.319554
0.30583,0.054714,0.776236
-0.177656,0.19662,-2.175685
-0.372096,-0.409589,-0.276184
-0.128828,-0.300598,1.411874
0.034223,0.361633,0.217547
-0.016785,0.108555,-0.592695
-0.019618,-0.566319,-0.307356
0.136457,-0.222124,0.288827
0.198146,0.532314,0.485447
-0.005014,0.188773,-0.359889
-0.159781,-0.655474,-0.644139
-0.051226,-0.265721,0.43117
0.047738,0.802612,0.571333
-0.131662,0.465393,-0.4582
-0.448826,-0.843157,-0.548444
-0.328282,-0.708226,0.361633
0.259835,0.700378,0.575038
0.338745,0.798907,-0.553676
-0.182234,-0.520107,-0.638035
-0.204032,-0.674221,0.801522
0.240871,0.503758,0.354004
0.117493,0.543867,-1.037598
-0.385393,-0.557164,-0.309971
-0.243487,-0.515093,1.092093
0.267901,0.571769,0.902012
0.191389,0.641959,-0.881958
-0.158255,-0.298418,-1.394217
-0.046648,-0.391279,0.769261
0.1988,0.408064,1.226589
-0.055368,0.282724,-0.855146
-0.555638,-0.702558,-0.627572
-0.464521,-0.603594,0.689915
0.186375,0.467791,0.251116
0.323922,0.521197,0.060381
-0.237165,-0.473022,-0.568717
-0.336783,-0.545829,-0.874983
0.332642,0.649806,1.552473
0.612531,1.043265,1.217869
-0.07237,-0.259399,-2.332415
-0.743975,-1.203264,-0.693403
-0.428772,-0.203378,2.568708
0.268773,1.070077,-0.139945
0.250462,0.420925,-2.094378
-0.263977,-1.074873,0.22801
-0.333732,-0.818525,0.47869
0.199454,0.889369,-0.111607
0.479126,1.377869,0.29929
0.000872,-0.023106,-0.682286
-0.433132,-0.967189,-0.004578
-0.233677,-0.040981,1.333182
0.066049,0.924247,-0.341579
0.052534,0.288173,-1.050459
-0.032479,-0.655692,0.222124
0.119237,-0.228446,0.590079
0.313459,0.823103,-0.040327
0.124468,0.595093,-0.668117
-0.283813,-0.586809,0.173296
-0.360543,-0.613839,0.71215
-0.056458,0.380816,-0.169591
0.093079,0.535148,-0.086321
-0.040327,-0.185939,-0.087411
0.090027,-0.443159,-0.240435
0.410243,0.166103,0.459944
0.232588,0.532314,-0.141035
-0.280762,-0.164577,-0.684248
-0.332642,-0.644793,0.357928
0.10158,0.14692,0.55869
0.275094,0.733948,0.012207
0.027902,-0.02267,-0.03139
-0.05079,-0.740051,-0.309099
0.094822,-0.27662,-0.131662
0.014605,0.427464,0.526864
-0.209699,0.197492,-0.409154
-0.220598,-0.582014,-0.635856
-0.050572,-0.455148,1.026917
0.120108,0.498744,0.274004
0.1794,0.496783,-1.049151
0.112261,-0.367083,-0.069318
0.138201,-0.414385,0.227356
0.258527,0.2982,0.1491
0.102888,0.469971,-0.056893
-0.275966,-0.268555,-0.564357
-0.413731,-0.720215,0.81046
-0.210135,-0.033351,0.814383
0.036621,0.398908,-1.021467
0.096566,-0.227574,-0.232152
0.107901,-0.429644,0.450352
0.249808,0.187901,-0.536673
0.262233,0.35226,-0.258963
0.034223,-0.12425,0.209045
-0.073678,-0.198364,0.25068
-0.013951,0.312369,0.518581
-0.028338,0.299072,-0.033569
-0.069318,-0.342233,-0.629098
0.038147,-0.290571,0.156948
0.243705,0.4279,0.579834
0.209481,0.352042,-0.466483
-0.200762,-0.462341,-0.418527
-0.445557,-0.48414,0.487191
-0.148664,0.295367,-0.082833
0.135585,0.3782,-0.450134
0.052098,-0.291007,0.120326
0.030954,-0.315639,0.078474
0.163051,0.389535,-0.153678
0.116185,0.435747,-0.127956
-0.056893,-0.377546,0.018093
-0.088283,-0.571333,0.364903
0.008719,0.250026,0.190953
0.040545,0.534494,-0.228228
0.013951,-0.259399,0.055368
0.04643,-0.591605,0.080872
0.08109,0.115095,-0.213841
0.018964,0.47324,-0.098746
-0.108337,-0.172424,-0.092861
-0.193351,-0.640433,0.482832
-0.168719,-0.028774,0.464521
-0.022016,0.582668,-0.965445
0.17722,0.144087,-0.387355
0.233459,-0.320435,0.675092
0.104414,0.028338,-0.279672
-0.006321,0.366211,-0.190953
-0.031607,0.07128,0.275094
-0.088937,-0.396511,-0.155858
-0.18158,-0.276838,0.151498
-0.150844,0.222778,0.023324
-0.007629,0.110735,-0.331988
-0.022452,-0.316947,0.274658
-0.164577,-0.079782,0.187247
-0.091335,0.348554,-0.297546
0.1491,0.177874,0.063215
0.247628,-0.204686,0.154768
0.150844,-0.144958,-0.258527
-0.064305,0.185503,-0.32741
-0.276402,0.097002,-0.026812
-0.299944,-0.234985,0.502668
-0.176784,-0.023106,0.667027
-0.041635,0.311497,0.244577
0.204686,0.038583,-0.250244
0.4473,-0.239563,-0.722177
0.344413,0.014169,-0.388009
0.075204,0.247192,0.163705
-0.107901,-0.087629,-0.080872
-0.444685,-0.565229,0.568499
-0.727408,-0.366211,0.685992
-0.346375,0.160653,-0.761414
0.331116,0.120108,-0.315203
0.475638,-0.175476,0.37929
0.138419,0.008719,-0.468663
-0.187029,0.45929,-0.209699
-0.209045,0.330462,0.141035
-0.04861,-0.448172,0.213187
-0.154114,-0.677708,0.663757
-0.219509,0.072588,-0.267247
0.27553,0.55106,-0.794111
0.65373,0.192043,0.112261
0.402614,-0.044686,0.002398
-0.016785,0.283813,-0.30583
-0.307792,0.420925,0.145394
-0.353132,-0.096348,0.379944
-0.271824,-0.553022,0.628662
-0.320871,-0.229318,0.183323
-0.151498,0.200108,-0.758362
0.247628,-0.029428,-0.248936
0.260707,-0.222124,0.282942
0.037711,0.10703,-0.147356
0.052316,0.244577,0.195312
0.149972,-0.032915,0.120108
0.104196,-0.157166,-0.541469
-0.008937,0.075422,0.110953
0.00436,0.25722,0.045994
0.043379,-0.008937,-0.350952
-0.24959,-0.287083,0.95847
-0.572423,-0.045122,0.316729
-0.278146,0.156076,-1.068769
0.335257,0.026812,0.425066
0.554766,0.137111,0.188773
0.340271,0.323268,-1.516942
0.065177,0.137983,-0.265721
-0.048174,-0.235203,0.999015
-0.263541,-0.580488,0.744193
-0.65155,-0.55869,0.4085
-0.435965,-0.07891,-0.243705
0.362941,0.192697,-0.421361
0.619725,0.07782,-0.359453
0.245013,0.049482,-0.546265
-0.075858,0.09504,0.083051
-0.198582,0.015477,0.786918
-0.232806,-0.161961,0.433132
-0.2485,-0.35553,-0.123378
0.032043,-0.249372,-0.186593
0.672695,0.199672,-0.243051
0.765991,0.412859,-0.488281
0.061471,0.137547,-0.322614
-0.439235,-0.201416,0.392805
-0.379726,-0.280762,0.728062
-0.284249,-0.25504,0.206648
-0.351388,-0.247846,-0.166321
-0.2291,-0.087193,0.00218
0.239345,0.164141,-0.180926
0.519017,0.211443,-0.490243
0.297764,0.118583,-0.300162
0.042289,0.105286,-0.066049
-0.038365,0.107683,0.245231
-0.110517,0.009809,0.536455
-0.067575,-0.15237,0.245449
0.047738,-0.209481,0.039237
0.047956,-0.042507,-0.059073
0.074768,0.079782,-0.555856
0.142125,0.007847,-0.285121
-0.013951,0.051226,0.40305
-0.358364,0.09722,-0.040981
-0.500924,-0.094822,-0.318037
-0.218855,-0.129482,0.257874
0.205776,0.013297,0.158037
0.369699,-0.05515,-0.183977
0.266593,-0.144087,0.02921
0.092207,-0.104414,-0.102016
-0.083051,-0.108337,-0.268337
-0.214931,-0.079782,0.008937
-0.211007,-0.000218,-0.12425
-0.165449,0.009155,0.155204
-0.326102,0.004142,0.597709
-0.470407,-0.019182,-0.465611
-0.021362,0.008065,-0.508554
0.748117,0.294495,0.39869
0.841413,0.454276,-0.797381
0.163705,0.089155,-0.93798
-0.359017,-0.275312,0.896127
-0.465393,-0.347028,1.047625
-0.735256,-0.464085,0.236293
-0.799996,-0.421361,-0.111389
0.088501,0.074332,-0.411333
0.971767,0.491333,-0.774275
0.715637,0.395421,-0.771877
-0.030518,0.118147,0.347682
-0.300816,-0.065613,1.016671
-0.136893,-0.25613,-0.014823
-0.067357,-0.414821,-0.02049
-0.146266,-0.330026,1.736014
0.060381,-0.040981,1.247515
0.398908,0.211007,-1.978411
0.386265,0.427028,-2.594212
0.231498,0.560651,1.136562
0.153678,0.232152,3.886631
-0.169373,-0.415693,2.113778
-0.721959,-0.434222,-1.309858
-0.648063,0.334603,-3.12391
0.595747,0.450134,-1.898629
1.435634,-0.722395,1.719447
0.163487,-1.453509,2.672032
-1.3334,-0.393677,-0.906808
-0.676836,1.022775,-3.354318
0.731332,0.714111,-1.209368
0.724138,-0.8061,1.949855
-0.612095,-1.386806,1.884242
-1.520429,-0.325012,-0.949969
-0.35117,1.233346,-2.714103
1.596941,1.595415,-0.40414
1.487732,0.203378,3.004673
-0.497437,-1.363918,1.871382
-1.677813,-1.035854,-1.605443
-0.588335,1.03411,-1.928711
1.165118,1.975141,-0.025722
0.913347,0.135367,1.400975
-0.887844,-1.710728,1.059832
-1.356942,-0.7564,-1.238796
0.12098,1.413618,-1.53983
1.243155,1.71596,0.811332
0.492859,-0.278364,0.990513
-0.757272,-1.76566,-0.065831
-0.568935,-0.335475,-0.385393
0.564139,1.730129,-1.205444
0.8061,0.865609,-0.375366
0.040763,-1.46528,1.504735
-0.568717,-1.734924,1.059396
-0.533186,-0.0994,-0.364249
0.094822,0.980268,-0.662013
0.636292,0.32523,0.064087
0.405884,-0.891549,0.491551
-0.009809,-0.827462,-0.067139
-0.122942,0.221252,-0.439889
-0.18267,0.505502,-0.033787
-0.124032,-0.190517,0.57809
-0.04425,-0.696019,0.479998
-0.067793,-0.434658,-0.372968
0.124686,0.296892,-0.651332
0.27771,0.782122,-0.167193
0.066049,0.431388,0.081308
-0.121634,-0.315857,0.17504
-0.2485,-0.414167,0.220163
-0.327846,0.200544,-0.319127
0.085449,0.58245,-0.661142
0.658962,0.316947,-0.213405
0.677708,-0.080218,0.074114
0.267465,-0.101362,0.084141
-0.277492,0.141471,0.166539
-0.76185,0.12098,0.228228
-0.760542,-0.250898,0.32305
-0.313241,-0.386265,0.064959
0.107683,-0.005014,-0.451006
0.32959,0.447954,-0.440325
0.406538,0.466701,-0.136675
0.351388,0.038583,0.131008
0.00218,-0.339617,0.489153
-0.582014,-0.311497,0.496783
-0.725228,-0.120762,0.036185
-0.193569,-0.081526,-0.27553
0.245667,-0.175476,-0.075858
0.209045,-0.218419,0.05515
0.164141,-0.087629,-0.331988
0.208391,0.131008,-0.330026
-0.014387,0.181144,0.169373
-0.337001,-0.074114,0.299944
-0.379944,-0.281634,0.254604
-0.238473,-0.07782,0.114441
-0.105504,0.204468,-0.089155
0.038365,0.178964,-0.035531
0.269863,0.05297,-0.260925
0.495257,0.136675,-0.521851
0.321524,0.310625,-0.074332
-0.285993,0.189645,0.276184
-0.615147,-0.138855,0.143869
-0.40632,-0.204904,0.204904
-0.230626,-0.096348,0.242833
-0.112261,-0.090899,-0.041635
0.293623,-0.007847,-0.316293
0.559344,0.097438,-0.395203
0.315639,-0.020272,-0.032697
-0.05079,-0.106376,0.366647
-0.279236,-0.008719,0.199672
-0.461687,0.010027,0.067139
-0.468881,-0.106158,0.057111
-0.096348,-0.155204,-0.163923
0.335693,0.066267,-0.061253
0.307356,0.3782,0.089591
0.046212,0.284031,-0.197928
0.099836,-0.02376,-0.303432
0.200108,-0.030518,0.074332
-0.07237,0.032697,0.452314
-0.330026,-0.013515,0.214713
-0.257656,0.098528,-0.334167
-0.082615,0.225394,-0.290789
0.140817,0.07346,-0.035095
0.357492,-0.182234,-0.04861
0.202942,-0.227792,0.246756
-0.293841,-0.061689,0.50463
-0.564793,0.005014,0.072806
-0.360107,-0.181362,-0.202506
-0.000872,-0.257002,-0.12098
0.309971,0.027902,-0.272914
0.571987,0.292969,-0.214059
0.519235,0.190735,-0.115313
0.071716,-0.087629,-0.05079
-0.32632,-0.219945,0.492859
-0.354658,-0.203378,0.472369
-0.106812,-0.116839,-0.218201
0.1297,0.088501,-0.436837
0.183977,0.181362,-0.322396
0.155204,-0.023106,0.120544
0.091771,-0.131008,0.413513
-0.117711,0.009809,-0.04425
-0.43117,0.048828,0.002834
-0.477382,-0.055804,0.336129
0.031607,-0.132316,-0.163487
0.597273,-0.086539,-0.472369
0.519671,0.055586,-0.17395
0.077166,0.074986,0.22147
-0.121416,-0.020708,0.365121
-0.227356,-0.120544,-0.038801
-0.421143,-0.22147,-0.134931
-0.215585,-0.07782,0.141471
0.442505,0.24632,-0.183977
0.670297,0.248718,-0.445121
0.122942,-0.051444,0.029428
-0.444031,-0.194441,0.445339
-0.457764,-0.051226,0.185067
-0.142343,0.075204,-0.286647
0.105068,0.019836,-0.149972
0.232152,0.000218,0.181144
0.318037,0.069754,-0.089809
0.19662,0.056022,-0.384086
-0.166539,-0.073896,-0.009155
-0.3588,-0.175912,0.491333
-0.180926,-0.094822,0.163923
0.049918,-0.010463,-0.454494
0.131444,-0.084795,-0.134713
0.207738,-0.061689,0.285121
0.269427,0.066267,-0.101362
0.052752,0.040981,-0.203378
-0.314985,-0.057547,0.251334
-0.325012,-0.057329,0.247628
0.00545,0.010899,-0.303868
0.183541,0.040109,-0.444903
0.100054,0.019618,0.225394
0.023324,0.020708,0.592477
-0.028992,-0.006539,-0.018093
-0.221034,-0.091771,-0.520325
-0.271824,-0.075204,-0.109209
0.104196,0.088065,0.453186
0.402178,0.166539,0.061471
0.167193,0.034659,-0.599234
-0.222778,-0.020054,-0.103324
-0.288609,0.11989,0.461687
-0.054496,0.02921,-0.069536
0.137547,-0.227356,-0.304958
0.087193,-0.079782,0.113569
-0.060163,0.159127,0.097874
-0.161525,-0.07782,-0.166539
-0.156076,-0.325884,-0.08109
0.05406,-0.065395,0.364031
0.24632,0.300162,0.412205
0.084141,0.188991,-0.414385
-0.15455,-0.19662,-0.537545
-0.005668,-0.193351,0.455802
0.231934,0.091553,0.401742
-0.042071,-0.001526,-0.47869
-0.511823,-0.272042,-0.189645
-0.42681,-0.138419,0.591387
0.037711,0.061907,0.267901
0.313677,-0.098964,-0.542777
0.369263,-0.118801,-0.434004
0.227138,0.290135,0.156948
-0.174168,0.408282,0.108337
-0.520543,-0.071934,-0.132533
-0.370789,-0.343759,0.1297
0.111389,-0.015695,0.422015
0.223868,0.209917,0.10267
-0.099618,-0.080654,-0.485012
-0.073024,-0.280762,-0.208391
0.45493,0.094169,0.435747
0.614711,0.40087,-0.157819
0.028992,0.038365,-0.674438
-0.559998,-0.260053,0.272696
-0.522287,0.027248,0.742885
-0.239781,0.125776,0.02376
-0.174604,-0.211661,-0.457546
0.015913,-0.225176,-0.12098
0.461905,0.204032,0.362723
0.501142,0.333732,-0.223214
-0.011771,-0.051008,-0.777762
-0.319127,-0.171988,0.274222
-0.142561,0.170462,0.722831
-0.094822,0.087847,-0.276184
-0.346375,-0.372096,-0.330026
-0.220381,-0.259617,0.348336
0.305612,0.155204,0.382342
0.372096,0.064087,-0.18267
0.022452,-0.233241,-0.761632
0.088501,-0.102234,0.195966
0.338963,0.28098,1.10648
0.030518,0.217547,-0.60294
-0.455802,-0.227574,-1.072693
-0.368827,-0.192697,0.948661
0.0303,0.136239,0.789315
0.037275,-0.065613,-0.680978
-0.167411,-0.326102,-0.571769
0.102452,0.07019,0.05406
0.536673,0.57918,0.137547
0.312151,0.364903,-0.34899
-0.260271,-0.228664,-0.170027
-0.363159,-0.148228,0.666809
-0.20316,0.304086,0.178964
-0.304522,0.018529,-0.60294
-0.255694,-0.486537,0.07019
0.332424,-0.159781,0.670079
0.722177,0.372314,-0.044904
0.326974,0.163705,-0.731114
-0.196402,-0.25286,-0.201852
-0.189645,-0.086975,0.559998
-0.038801,0.203596,0.30474
-0.22692,-0.064741,-0.336783
-0.346375,-0.365339,-0.112697
0.011553,0.002616,0.442069
0.303214,0.329372,-0.061689
0.209699,-0.07455,-0.702558
0.275966,-0.250898,-0.003052
0.388881,0.262451,0.462559
-0.152152,0.213405,-0.257438
-0.851658,-0.531224,-0.183977
-0.636509,-0.517055,0.658744
0.200762,0.226266,0.423976
0.501142,0.328282,-0.544739
0.189863,-0.176566,-0.701468
0.156948,-0.154986,0.255476
0.401524,0.344631,0.52948
