Force in X axis (N),Force in Y axis (N),Force in Z axis (N)
6.40869,2.44141,21.9727
7.32422,1.83105,25.6348
3.66211,6.10352,18.3105
6.40869,3.05176,30.5176
6.71387,2.44141,40.2832
6.71387,2.74658,32.959
9.15527,1.52588,30.5176
6.40869,-0.305176,43.9453
7.32422,1.52588,24.4141
6.40869,3.35693,32.959
7.32422,2.13623,28.0762
6.40869,3.05176,35.4004
2.44141,5.49316,19.5312
4.57764,1.83105,32.959
7.62939,2.13623,30.5176
7.01904,2.44141,25.6348
6.71387,2.44141,42.7246
6.40869,2.44141,26.8555
5.79834,1.52588,30.5176
7.01904,3.35693,37.8418
6.10352,2.44141,34.1797
5.79834,3.35693,34.1797
6.71387,2.44141,28.0762
7.93457,3.35693,34.1797
7.01904,1.83105,31.7383
6.10352,3.35693,35.4004
7.01904,2.44141,34.1797
7.62939,0.610352,34.1797
7.01904,3.05176,32.959
5.79834,2.13623,26.8555
7.32422,2.13623,28.0762
7.32422,2.44141,28.0762
5.79834,2.74658,46.3867
6.10352,3.35693,34.1797
6.71387,2.44141,34.1797
6.10352,0.610352,42.7246
7.32422,2.74658,21.9727
1.2207,4.57764,30.5176
6.40869,2.13623,31.7383
5.49316,2.44141,34.1797
6.40869,2.74658,34.1797
6.71387,3.05176,30.5176
6.71387,3.05176,30.5176
7.01904,0.610352,30.5176
7.32422,2.44141,37.8418
2.44141,5.18799,25.6348
6.40869,2.44141,36.6211
6.10352,4.57764,32.959
7.01904,3.35693,30.5176
7.01904,3.05176,34.1797
6.71387,3.05176,28.0762
8.8501,1.52588,36.6211
5.18799,3.05176,29.2969
8.23975,0.305176,32.959
6.40869,2.44141,31.7383
7.32422,2.44141,31.7383
6.40869,2.74658,34.1797
7.01904,3.66211,20.752
6.40869,3.35693,23.1934
7.01904,2.13623,47.6074
6.71387,1.83105,28.0762
7.01904,2.13623,32.959
8.54492,-1.83105,40.2832
3.96729,5.79834,32.959
6.40869,2.13623,37.8418
6.10352,3.66211,30.5176
6.10352,1.83105,34.1797
4.57764,3.96729,26.8555
6.71387,3.05176,32.959
6.40869,1.52588,26.8555
7.01904,1.2207,28.0762
8.54492,2.13623,37.8418
7.32422,2.44141,39.0625
10.0708,0,41.5039
7.32422,2.74658,34.1797
6.40869,4.27246,26.8555
5.79834,2.13623,43.9453
6.40869,2.44141,34.1797
6.10352,3.05176,39.0625
7.01904,4.27246,39.0625
7.01904,2.44141,40.2832
7.01904,2.74658,31.7383
3.35693,3.66211,30.5176
7.01904,3.35693,37.8418
7.93457,2.13623,29.2969
5.79834,3.05176,32.959
9.46045,1.2207,37.8418
5.79834,3.66211,29.2969
7.93457,3.96729,37.8418
6.40869,4.57764,28.0762
7.93457,1.2207,39.0625
6.10352,2.44141,30.5176
7.01904,2.44141,32.959
7.32422,3.35693,39.0625
6.71387,3.05176,37.8418
6.71387,2.13623,34.1797
6.10352,3.35693,31.7383
4.27246,6.71387,26.8555
7.01904,2.74658,37.8418
5.49316,2.44141,34.1797
6.10352,5.79834,24.4141
8.23975,2.74658,32.959
9.46045,-0.305176,34.1797
6.10352,1.52588,39.0625
6.40869,2.74658,36.6211
7.01904,2.74658,36.6211
6.40869,2.44141,39.0625
6.71387,1.52588,32.959
4.27246,2.44141,30.5176
7.01904,2.44141,34.1797
7.01904,2.74658,35.4004
7.01904,2.13623,43.9453
5.79834,1.83105,37.8418
7.62939,2.74658,36.6211
6.71387,2.13623,34.1797
7.32422,2.74658,43.9453
5.18799,0.915527,29.2969
7.32422,1.2207,36.6211
7.93457,2.44141,32.959
6.10352,4.57764,25.6348
6.40869,2.44141,36.6211
7.32422,0.305176,35.4004
6.71387,2.13623,36.6211
7.01904,2.44141,41.5039
7.32422,1.2207,35.4004
7.01904,2.44141,41.5039
6.71387,2.44141,37.8418
6.40869,2.44141,35.4004
7.32422,2.13623,31.7383
7.32422,2.44141,25.6348
7.01904,4.57764,31.7383
7.32422,2.44141,32.959
7.01904,1.2207,28.0762
5.49316,2.13623,34.1797
6.40869,5.79834,20.752
9.76562,2.13623,39.0625
7.62939,3.05176,26.8555
6.10352,1.83105,37.8418
8.23975,2.74658,37.8418
7.62939,3.35693,29.2969
