Force in X axis (N),Force in Y axis (N),Force in Z axis (N)
-3.05176,-5.79834,39.0625
-7.32422,-6.71387,47.6074
-5.79834,-5.49316,42.7246
-5.79834,-5.79834,39.0625
-5.18799,-7.01904,37.8418
-7.01904,-3.35693,35.4004
-0.610352,-7.01904,43.9453
-6.10352,-4.88281,42.7246
-5.18799,-6.71387,42.7246
-2.44141,-7.32422,42.7246
-5.18799,-6.71387,35.4004
-6.40869,-6.10352,39.0625
-6.10352,-9.15527,64.6973
-3.66211,-7.62939,41.5039
-7.32422,-7.32422,43.9453
-6.71387,-4.88281,36.6211
-4.57764,-6.71387,41.5039
-7.32422,-5.18799,48.8281
-6.40869,-3.66211,26.8555
-5.79834,-5.18799,41.5039
-6.40869,-6.40869,46.3867
-5.79834,-4.57764,50.0488
-7.32422,-4.88281,47.6074
-6.40869,-5.49316,45.166
-5.18799,-5.79834,41.5039
-6.10352,-5.18799,40.2832
-5.79834,-7.62939,47.6074
-6.10352,-5.18799,45.166
-6.40869,-5.49316,39.0625
-4.57764,-8.23975,42.7246
-5.79834,-6.10352,34.1797
-5.49316,-6.40869,42.7246
-6.10352,-6.40869,40.2832
-6.10352,-6.10352,39.0625
-5.79834,-7.01904,51.2695
-0.915527,-7.32422,40.2832
-5.18799,-6.71387,52.4902
-4.27246,-6.40869,34.1797
-5.18799,-6.10352,42.7246
-5.18799,-7.01904,46.3867
-5.79834,-5.79834,46.3867
-4.88281,-7.62939,45.166
-6.40869,-5.49316,39.0625
-7.93457,-4.57764,40.2832
-7.01904,-5.18799,28.0762
-6.71387,-6.40869,47.6074
-5.18799,-6.10352,47.6074
-7.32422,-6.10352,43.9453
-6.10352,-6.10352,43.9453
-5.49316,-5.49316,45.166
-9.76562,-2.44141,35.4004
-6.71387,-5.79834,51.2695
-6.40869,-5.79834,47.6074
-5.79834,-4.88281,45.166
-5.79834,-6.40869,45.166
-6.40869,-6.40869,43.9453
-6.10352,-5.49316,41.5039
-6.71387,-6.40869,41.5039
-5.18799,-7.32422,42.7246
-5.79834,-6.10352,47.6074
-5.49316,-6.40869,36.6211
-5.49316,-5.18799,40.2832
-11.5967,-4.27246,37.8418
-6.10352,-6.71387,39.0625
-6.10352,-6.71387,39.0625
-5.79834,-4.88281,52.4902
-8.54492,-0.610352,29.2969
-5.79834,-6.40869,42.7246
-6.40869,-6.10352,39.0625
-7.62939,-4.27246,41.5039
-5.79834,-7.32422,45.166
-4.88281,-2.74658,40.2832
-5.79834,-6.71387,41.5039
-6.71387,-5.49316,41.5039
-8.23975,-6.10352,41.5039
-7.01904,-4.88281,39.0625
-5.79834,-7.01904,46.3867
-7.01904,-6.40869,35.4004
-4.88281,-7.32422,43.9453
-7.01904,-2.74658,39.0625
-5.18799,-6.40869,42.7246
-6.40869,-7.32422,41.5039
-6.10352,-6.10352,46.3867
-5.49316,-4.88281,62.2559
-5.18799,-6.40869,47.6074
-5.79834,-6.10352,47.6074
-7.32422,-5.49316,45.166
-5.79834,-6.10352,36.6211
-7.62939,-5.79834,43.9453
-6.10352,-7.01904,50.0488
-6.10352,-6.10352,48.8281
-6.71387,-5.18799,37.8418
-6.10352,-5.18799,43.9453
-8.54492,-3.96729,32.959
-5.18799,-5.18799,52.4902
-6.10352,-5.79834,40.2832
-6.71387,-5.79834,39.0625
-7.62939,-5.79834,39.0625
-7.62939,-5.49316,31.7383
-8.23975,-5.49316,41.5039
-5.79834,-6.71387,61.0352
-7.01904,-5.49316,42.7246
-4.88281,-6.40869,41.5039
-5.79834,-6.10352,46.3867
-5.49316,-5.49316,42.7246
-8.23975,-5.18799,43.9453
-6.71387,-5.79834,47.6074
-5.79834,-6.40869,54.9316
-6.10352,-6.40869,42.7246
-6.40869,-2.44141,32.959
-5.49316,-6.71387,39.0625
-6.71387,-6.40869,51.2695
-6.10352,-5.18799,47.6074
-4.88281,-6.71387,37.8418
-7.01904,-7.32422,42.7246
-2.74658,-6.40869,36.6211
-6.71387,-4.88281,40.2832
-3.05176,-6.10352,48.8281
-3.05176,-10.6812,52.4902
-5.79834,-5.79834,42.7246
-6.40869,-5.79834,43.9453
-6.10352,-6.40869,42.7246
-12.5122,-0.915527,37.8418
-6.40869,-7.62939,39.0625
-4.57764,-7.32422,45.166
-5.18799,-4.88281,37.8418
-8.23975,-2.74658,40.2832
-5.49316,-8.54492,59.8145
-5.79834,-6.71387,42.7246
-5.18799,-6.71387,48.8281
-6.40869,-6.40869,46.3867
-5.49316,-6.10352,36.6211
-4.27246,-7.01904,40.2832
-6.10352,-4.88281,42.7246
-5.18799,-5.49316,41.5039
-5.49316,-6.10352,51.2695
-4.57764,-6.10352,50.0488
-5.18799,-6.71387,37.8418
-6.40869,-10.0708,57.373
-6.10352,-4.88281,41.5039
-5.18799,-4.27246,48.8281
-6.10352,-6.10352,42.7246
-6.40869,-6.40869,39.0625
-5.49316,-5.79834,40.2832
-3.66211,-7.62939,39.0625
-4.88281,-6.71387,57.373
-4.57764,-7.62939,42.7246
-6.10352,-5.49316,41.5039
-6.10352,-7.01904,41.5039
-5.18799,-6.10352,47.6074
-5.18799,-8.23975,46.3867
-4.57764,-6.71387,43.9453
-3.35693,-9.15527,47.6074
-6.10352,-5.79834,39.0625
-1.52588,-9.76562,48.8281
-6.40869,-5.18799,46.3867
-5.18799,-6.40869,40.2832
-5.18799,-6.71387,45.166
