Force in X axis (N),Force in Y axis (N),Force in Z axis (N)
13.1226,8.8501,32.959
13.7329,9.46045,24.4141
13.1226,9.15527,28.0762
13.7329,8.23975,25.6348
11.5967,9.76562,28.0762
9.76562,10.9863,21.9727
11.9019,8.8501,35.4004
12.8174,9.46045,30.5176
13.4277,8.54492,34.1797
12.207,8.8501,39.0625
14.6484,8.23975,39.0625
13.7329,7.62939,32.959
13.7329,8.54492,31.7383
14.6484,8.54492,31.7383
13.1226,8.23975,34.1797
12.207,9.46045,32.959
13.1226,7.62939,42.7246
14.3433,8.8501,29.2969
13.4277,8.23975,25.6348
13.7329,8.54492,29.2969
13.1226,8.54492,30.5176
12.207,7.93457,35.4004
13.7329,9.46045,35.4004
11.9019,8.23975,30.5176
14.3433,6.10352,50.0488
13.1226,9.15527,32.959
11.5967,9.15527,29.2969
13.4277,9.15527,36.6211
12.5122,7.32422,23.1934
10.9863,8.8501,30.5176
12.8174,9.46045,30.5176
12.5122,8.54492,35.4004
14.3433,7.93457,30.5176
12.8174,8.54492,28.0762
12.8174,9.46045,28.0762
12.207,8.8501,26.8555
12.8174,8.54492,25.6348
11.5967,10.0708,26.8555
13.7329,9.46045,24.4141
12.207,9.15527,24.4141
12.8174,9.15527,34.1797
12.5122,9.46045,32.959
13.1226,11.5967,36.6211
14.3433,8.54492,19.5312
12.207,10.0708,32.959
12.8174,9.76562,30.5176
13.1226,11.2915,19.5312
13.7329,10.6812,20.752
13.4277,9.76562,26.8555
12.8174,9.76562,26.8555
11.5967,10.6812,24.4141
13.1226,10.0708,26.8555
13.1226,10.376,26.8555
13.7329,9.76562,35.4004
13.7329,10.0708,32.959
12.207,9.15527,41.5039
13.4277,10.6812,39.0625
13.1226,10.9863,35.4004
13.4277,9.76562,28.0762
12.5122,8.54492,45.166
13.1226,9.46045,32.959
14.3433,10.6812,32.959
14.3433,7.93457,35.4004
13.4277,9.15527,37.8418
11.9019,13.4277,29.2969
13.7329,10.0708,30.5176
13.7329,8.8501,30.5176
13.4277,9.46045,31.7383
13.7329,9.46045,31.7383
11.5967,9.46045,29.2969
10.0708,12.5122,31.7383
13.7329,9.46045,29.2969
13.7329,9.76562,29.2969
14.3433,8.54492,24.4141
14.0381,9.76562,31.7383
13.1226,8.54492,30.5176
12.207,11.9019,23.1934
11.9019,10.9863,29.2969
13.1226,9.46045,24.4141
13.1226,9.76562,26.8555
14.6484,9.46045,23.1934
13.1226,8.8501,26.8555
12.207,10.0708,28.0762
16.1743,7.93457,25.6348
14.0381,10.9863,21.9727
12.207,8.54492,23.1934
12.5122,10.376,24.4141
13.7329,9.76562,24.4141
14.3433,7.32422,25.6348
11.9019,9.46045,25.6348
14.0381,9.76562,23.1934
14.3433,10.6812,23.1934
14.3433,10.376,21.9727
13.1226,9.46045,32.959
13.1226,9.46045,21.9727
14.3433,11.5967,20.752
13.7329,9.46045,21.9727
12.8174,10.376,25.6348
16.7847,8.23975,28.0762
13.7329,10.9863,18.3105
14.0381,8.54492,17.0898
12.207,10.0708,20.752
14.0381,11.2915,26.8555
12.207,14.3433,18.3105
13.1226,8.8501,26.8555
13.7329,10.0708,21.9727
14.9536,10.6812,21.9727
16.1743,8.54492,28.0762
12.5122,9.46045,23.1934
16.1743,7.93457,26.8555
13.4277,10.0708,26.8555
13.7329,10.0708,28.0762
13.4277,8.8501,31.7383
13.7329,13.4277,20.752
