Force in X axis (N),Force in Y axis (N),Force in Z axis (N)
-5.18799,-5.79834,35.4004
-4.88281,-5.49316,40.2832
-5.18799,-4.88281,46.3867
-4.27246,-7.32422,40.2832
-5.18799,-6.10352,41.5039
-5.18799,-5.18799,43.9453
-5.79834,-4.88281,37.8418
-4.88281,-5.79834,40.2832
-6.10352,-6.10352,46.3867
-4.27246,-5.79834,41.5039
-5.18799,-5.18799,48.8281
-4.88281,-4.88281,46.3867
-5.49316,-6.40869,46.3867
-4.88281,-5.18799,35.4004
-6.10352,-4.88281,45.166
-5.18799,-5.79834,41.5039
-5.18799,-6.40869,37.8418
-9.46045,-3.35693,32.959
-3.96729,-7.32422,47.6074
-4.57764,-5.18799,43.9453
-5.79834,-5.79834,36.6211
-4.88281,-4.88281,45.166
-10.0708,-0.610352,36.6211
-4.27246,-6.10352,37.8418
-7.93457,-4.57764,32.959
-8.8501,-1.52588,39.0625
-7.01904,-0.305176,21.9727
-5.18799,-8.8501,52.4902
-4.88281,-5.18799,46.3867
-5.49316,-6.10352,43.9453
-1.52588,-7.32422,61.0352
-5.79834,-6.71387,41.5039
-5.18799,-5.49316,45.166
-5.79834,-5.49316,42.7246
-4.27246,-5.79834,48.8281
-0.915527,-9.76562,47.6074
-6.10352,-5.18799,40.2832
-5.49316,-8.54492,53.7109
-5.49316,-5.49316,43.9453
-6.10352,-6.10352,47.6074
-4.57764,-6.10352,40.2832
-4.88281,-5.79834,45.166
-8.54492,-3.35693,39.0625
-3.96729,-5.18799,39.0625
-0.915527,-10.9863,51.2695
-5.49316,-6.40869,42.7246
-4.88281,-5.18799,46.3867
-5.49316,-5.18799,37.8418
-5.18799,-6.71387,50.0488
-4.88281,-4.88281,39.0625
-6.10352,-5.79834,50.0488
-5.79834,-4.57764,45.166
-0.915527,-8.23975,45.166
0.305176,-8.8501,52.4902
-5.18799,-2.74658,19.5312
-4.88281,-5.79834,43.9453
-4.88281,-6.40869,36.6211
0.305176,-7.32422,45.166
-3.96729,-5.18799,37.8418
-4.57764,-5.79834,42.7246
-4.27246,-5.18799,39.0625
-6.40869,-8.54492,59.8145
-5.49316,-3.66211,25.6348
-5.18799,-6.71387,37.8418
-4.88281,-5.79834,51.2695
-5.79834,-6.10352,45.166
-6.71387,-4.57764,48.8281
-6.40869,-3.96729,34.1797
-3.05176,-6.40869,46.3867
-4.88281,-5.18799,42.7246
-5.79834,-4.88281,42.7246
-5.18799,-4.57764,43.9453
-6.10352,-5.18799,36.6211
-5.18799,-5.49316,37.8418
-5.18799,-5.18799,45.166
-5.49316,-4.88281,42.7246
-5.79834,-5.79834,43.9453
-5.49316,-6.40869,39.0625
-5.49316,-5.79834,30.5176
-0.305176,-7.62939,41.5039
-4.88281,-5.49316,45.166
-0.610352,-5.49316,43.9453
-6.10352,-6.40869,42.7246
-4.57764,-5.18799,42.7246
-2.74658,-8.23975,45.166
-5.18799,-7.01904,41.5039
-6.10352,-6.40869,39.0625
-5.18799,-4.57764,45.166
-4.27246,-6.40869,35.4004
-6.10352,-4.57764,39.0625
-5.18799,-2.44141,24.4141
-7.62939,-6.40869,39.0625
-5.18799,-5.18799,37.8418
-6.71387,-4.88281,29.2969
-5.18799,-5.79834,42.7246
-4.27246,-6.71387,41.5039
-6.71387,-0.610352,29.2969
-8.54492,-1.83105,36.6211
-1.52588,-10.6812,54.9316
-5.49316,-4.88281,37.8418
-5.49316,-5.79834,41.5039
-4.57764,-7.01904,39.0625
-5.79834,-6.40869,41.5039
-3.66211,-6.10352,41.5039
-8.23975,-1.83105,35.4004
-5.49316,-5.79834,37.8418
-4.57764,-4.57764,43.9453
