Force in X axis (N),Force in Y axis (N),Force in Z axis (N)
-4.9804704,-6.7382784,38.671872
-7.6171872,-3.2226528,36.328128
-4.9804704,-5.8593792,32.812512
-4.3945344,-6.4453152,39.843744
-4.6874976,-5.5664064,38.671872
-6.1523424,-5.2734336,48.046848
-4.9804704,-5.2734336,35.156256
-5.2734336,-6.1523424,42.187488
-6.4453152,-6.7382784,37.5
-6.1523424,-5.8593792,44.531232
-5.2734336,-5.8593792,48.046848
-9.667968,-2.9296896,37.5
-1.171872,-7.0312512,43.35936
-7.91016,-6.4453152,42.187488
-4.3945344,-6.1523424,39.843744
-6.4453152,-6.1523424,42.187488
-6.4453152,-5.8593792,38.671872
-4.6874976,-5.8593792,41.015616
-5.8593792,-5.5664064,29.296896
-4.1015616,-4.9804704,38.671872
-6.4453152,-4.9804704,39.843744
-6.7382784,-5.2734336,31.64064
-5.5664064,-5.8593792,35.156256
-5.8593792,-5.5664064,36.328128
-4.6874976,-5.8593792,36.328128
-4.6874976,-6.1523424,41.015616
-4.9804704,-5.5664064,36.328128
-5.2734336,-4.1015616,44.531232
-4.1015616,-8.2031232,52.734336
-4.9804704,-6.7382784,43.35936
-5.2734336,-6.4453152,44.531232
-4.3945344,-5.8593792,35.156256
-4.9804704,-4.9804704,36.328128
-4.9804704,-4.9804704,36.328128
-5.2734336,-5.8593792,39.843744
-5.2734336,-6.1523424,32.812512
-7.91016,-2.3437536,36.328128
-4.3945344,-5.5664064,36.328128
-7.0312512,-4.9804704,37.5
-4.9804704,-5.2734336,44.531232
-4.9804704,-4.1015616,35.156256
-5.2734336,-4.9804704,39.843744
-5.8593792,-4.6874976,41.015616
-6.1523424,-8.2031232,57.42192
-6.1523424,-5.8593792,45.703104
-5.5664064,-9.96096,52.734336
-5.8593792,-4.9804704,39.843744
-4.9804704,-5.5664064,30.468768
-5.5664064,-5.2734336,35.156256
-4.3945344,-6.4453152,44.531232
-9.082032,-4.6874976,41.015616
-4.6874976,-5.5664064,39.843744
-6.7382784,-2.3437536,35.156256
-5.2734336,-5.2734336,38.671872
-5.8593792,-5.8593792,32.812512
-4.1015616,-6.4453152,38.671872
-4.9804704,-3.2226528,45.703104
-5.5664064,-4.6874976,36.328128
-2.0507808,-11.425824,52.734336
-5.5664064,-5.5664064,42.187488
-5.5664064,-5.8593792,36.328128
-7.91016,-3.2226528,39.843744
-8.7890592,-3.2226528,29.296896
-2.6367168,-6.7382784,45.703104
-5.5664064,-6.7382784,42.187488
-5.2734336,-5.2734336,38.671872
-4.9804704,-6.1523424,43.35936
-4.6874976,-6.1523424,48.046848
-5.2734336,-5.2734336,36.328128
-1.4648448,-8.2031232,45.703104
-4.9804704,-5.2734336,33.984384
-5.8593792,-6.1523424,45.703104
-0.87890592,-8.7890592,45.703104
-4.6874976,-6.1523424,45.703104
-6.1523424,-5.5664064,36.328128
-5.5664064,-6.1523424,45.703104
-4.6874976,-4.1015616,31.64064
-6.1523424,-6.1523424,41.015616
-5.8593792,-5.5664064,42.187488
-4.6874976,-5.5664064,38.671872
-2.3437536,-7.0312512,43.35936
-3.5156256,-6.4453152,36.328128
-4.6874976,-6.1523424,33.984384
-6.1523424,-6.1523424,35.156256
-4.9804704,-5.5664064,39.843744
-4.9804704,-4.9804704,43.35936
-5.2734336,-7.6171872,53.906208
-5.8593792,-6.4453152,35.156256
-5.5664064,-6.4453152,39.843744
-4.9804704,-6.7382784,35.156256
-4.6874976,-6.1523424,41.015616
-6.1523424,-6.7382784,38.671872
-6.7382784,-7.3242144,44.531232
-4.9804704,-5.2734336,42.187488
-5.8593792,-6.1523424,39.843744
-4.3945344,-5.5664064,37.5
-5.8593792,-5.8593792,43.35936
-5.8593792,-4.1015616,35.156256
-8.2031232,-3.2226528,33.984384
-7.91016,-2.0507808,33.984384
-4.9804704,-5.8593792,39.843744
-4.3945344,-5.2734336,35.156256
