Force in X axis (N),Force in Y axis (N),Force in Z axis (N)
26.199299,26.199299,33.28859
26.507551,28.356962,18.493605
28.973365,29.281617,16.027791
28.973365,26.815803,23.425334
28.665113,25.274644,29.589869
28.973365,23.425334,44.384753
28.04871,26.199299,23.425334
27.432206,28.356962,19.726512
28.973365,24.349989,25.891148
27.432206,25.891148,35.754404
28.973365,25.274644,23.425334
28.04871,25.891148,27.124055
26.199299,32.672086,14.794884
28.973365,25.891148,20.95952
23.425334,28.973365,22.192427
27.432206,24.966392,41.918939
28.356962,23.425334,48.083474
27.432206,22.80883,38.220218
29.281617,25.274644,28.356962
28.356962,25.274644,18.493605
28.973365,28.973365,11.096163
28.04871,27.124055,28.356962
27.740458,27.124055,19.726512
30.206272,26.507551,32.055683
33.596842,24.349989,30.822776
28.665113,26.507551,38.220218
28.665113,25.582896,25.891148
27.124055,27.124055,29.589869
27.740458,25.891148,16.027791
28.665113,26.815803,22.192427
32.055683,21.884175,28.356962
24.966392,31.439179,14.794884
30.206272,25.891148,27.124055
27.740458,26.199299,27.124055
28.665113,26.507551,23.425334
28.973365,27.124055,30.822776
28.665113,25.274644,32.055683
28.04871,25.582896,19.726512
27.432206,27.432206,23.425334
28.665113,26.199299,27.124055
28.04871,26.199299,22.192427
27.740458,27.432206,22.192427
28.356962,26.199299,22.192427
29.589869,25.891148,24.658241
29.898121,26.199299,25.891148
29.281617,26.199299,24.658241
27.432206,27.124055,27.124055
28.665113,25.891148,34.521497
28.356962,27.124055,30.822776
29.589869,26.507551,23.425334
28.973365,26.199299,28.356962
26.815803,26.507551,23.425334
27.124055,27.124055,24.658241
28.356962,26.507551,35.754404
27.740458,26.199299,25.891148
34.829749,24.041737,28.356962
28.973365,26.507551,18.493605
28.973365,26.199299,24.658241
28.973365,26.507551,27.124055
28.665113,26.507551,28.356962
28.356962,24.966392,29.589869
28.973365,26.815803,38.220218
30.822776,26.507551,32.055683
27.432206,24.966392,27.124055
27.432206,27.124055,6.1645552
29.898121,25.582896,19.726512
28.665113,25.891148,28.356962
28.973365,28.04871,19.726512
28.665113,26.507551,30.822776
31.439179,24.966392,33.28859
28.973365,26.815803,29.589869
26.507551,27.432206,27.124055
27.740458,27.124055,22.192427
29.898121,27.124055,25.891148
29.589869,26.199299,35.754404
27.432206,23.425334,45.61766
28.356962,27.432206,27.124055
30.514524,26.199299,43.151846
28.356962,26.507551,33.28859
28.973365,26.507551,29.589869
34.521497,22.192427,38.220218
33.28859,24.966392,28.356962
29.898121,25.274644,25.891148
29.589869,28.04871,28.356962
27.124055,25.891148,28.356962
26.815803,27.124055,18.493605
27.432206,26.507551,24.658241
28.973365,25.274644,43.151846
28.665113,27.124055,36.987311
31.131028,25.274644,27.124055
28.665113,27.124055,25.891148
25.582896,28.356962,22.192427
29.898121,26.507551,28.356962
25.582896,32.055683,13.561977
28.04871,27.740458,18.493605
29.589869,26.507551,24.658241
27.740458,27.740458,23.425334
28.665113,27.740458,16.027791
30.514524,25.274644,27.124055
28.973365,27.124055,20.95952
25.274644,28.04871,23.425334
29.589869,25.582896,36.987311
27.740458,26.199299,18.493605
28.665113,27.124055,24.658241
33.904993,24.966392,24.658241
27.740458,26.507551,25.891148
30.206272,27.124055,24.658241
33.596842,25.274644,22.192427
28.356962,26.507551,19.726512
29.589869,27.124055,20.95952
29.589869,25.891148,28.356962
28.665113,26.815803,29.589869
29.281617,27.124055,24.658241
28.04871,26.507551,12.32907
28.973365,27.740458,30.822776
25.891148,28.356962,25.891148
29.589869,26.507551,20.95952
28.356962,27.740458,28.356962
25.582896,28.356962,17.260698
29.589869,26.815803,24.658241
28.665113,25.891148,23.425334
29.589869,26.507551,25.891148
29.589869,25.891148,23.425334
29.589869,24.658241,23.425334
29.589869,27.124055,23.425334
29.898121,25.891148,22.192427
29.281617,25.891148,28.356962
28.973365,26.507551,24.658241
28.973365,26.199299,25.891148
27.740458,28.356962,20.95952
29.589869,27.432206,23.425334
29.589869,26.815803,29.589869
28.04871,25.891148,22.192427
29.589869,27.432206,28.356962
28.973365,26.507551,30.822776
28.665113,27.124055,14.794884
28.665113,26.507551,22.192427
25.274644,30.514524,13.561977
26.199299,31.747431,13.561977
29.898121,27.124055,25.891148
29.898121,27.124055,23.425334
28.973365,26.199299,23.425334
29.589869,27.124055,27.124055
33.904993,24.966392,23.425334
32.055683,23.425334,34.521497
29.589869,24.658241,36.987311
27.740458,26.507551,28.356962
27.740458,24.966392,24.658241
28.665113,27.432206,23.425334
30.206272,26.507551,22.192427
29.589869,26.507551,27.124055
30.206272,24.658241,27.124055
28.356962,27.740458,17.260698
29.589869,25.891148,29.589869
27.124055,28.973365,30.822776
29.898121,27.740458,24.658241
27.432206,27.124055,32.055683
28.973365,27.740458,17.260698
30.206272,26.507551,24.658241
29.589869,26.199299,24.658241
28.973365,27.124055,11.096163
34.213245,25.891148,25.891148
27.740458,27.740458,27.124055
26.507551,28.356962,25.891148
29.898121,28.665113,24.658241
28.04871,26.507551,28.356962
29.589869,27.740458,13.561977
34.829749,24.658241,20.95952
27.740458,32.055683,14.794884
29.898121,27.432206,19.726512
28.665113,27.740458,6.1645552
29.281617,26.815803,27.124055
28.973365,27.740458,22.192427
29.589869,26.199299,27.124055
29.589869,25.582896,25.891148
30.206272,26.507551,28.356962
31.131028,28.973365,12.32907
28.973365,28.04871,22.192427
30.822776,30.822776,8.6303692
28.665113,27.124055,28.356962
28.973365,26.815803,19.726512
30.206272,25.274644,24.658241
30.514524,26.507551,18.493605
32.980338,22.80883,20.95952
28.973365,27.432206,19.726512
30.514524,27.124055,19.726512
30.206272,26.815803,28.356962
29.898121,27.432206,27.124055
29.589869,28.04871,25.891148
30.206272,27.432206,30.822776
30.206272,25.891148,22.192427
25.274644,29.589869,19.726512
30.514524,25.274644,20.95952
30.206272,27.740458,25.891148
29.281617,27.124055,22.192427
30.514524,27.124055,19.726512
29.589869,27.124055,22.192427
30.822776,27.124055,18.493605
29.281617,26.507551,23.425334
29.898121,28.04871,29.589869
28.356962,27.740458,28.356962
32.055683,25.274644,29.589869
