Acoustic Emission in dB
-0.20066
0.11737
0.04254
0.26704
0.09867
0.22962
-0.01358
0.30445
0.02383
0.1922
-0.01358
-0.03229
-0.03229
0.11737
0.02383
0.07996
-0.06971
0.15479
0.15479
0.02383
-0.16325
-0.01358
-0.03229
0.24833
0.04254
0.28574
-0.20066
0.04254
-0.03229
0.09867
0.15479
0.1922
0.13608
0.13608
0.13608
0.1735
0.06125
0.34187
0.04254
0.13608
0.07996
0.28574
-0.12583
0.22962
0.06125
0.04254
-0.03229
0.13608
0.07996
0.09867
0.09867
0.15479
0.00513
0.13608
-0.18195
0.06125
-0.03229
0.13608
0.04254
0.04254
-0.01358
0.28574
-0.03229
0.11737
0.00513
0.24833
-0.08841
0.04254
0.1922
0.11737
0.15479
0.15479
0.15479
0.1735
0.21091
0.21091
-0.06971
0.1735
0.00513
0.02383
0.02383
0.21091
0.09867
0.11737
-0.10712
0.07996
-0.06971
0.11737
-0.051
0.1735
-0.01358
0.06125
0.04254
0.1922
-0.03229
0.15479
0.09867
0.15479
-0.051
0.1735
-0.14454
0.00513
-0.06971
0.11737
0.07996
0.26704
-0.14454
0.15479
-0.01358
-0.06971
0.09867
0.15479
-0.051
0.37928
0.02383
0.1922
-0.16325
0.07996
0.04254
0.11737
-0.08841
0.21091
0.04254
0.1735
0.11737
0.07996
-0.01358
0.22962
0.04254
0.1735
0.07996
0.1922
-0.10712
0.1922
0.00513
0.09867
-0.10712
0.26704
0.04254
0.30445
0.13608
0.1735
0.07996
0.32316
-0.03229
0.11737
-0.10712
0.30445
0.04254
0.37928
-0.01358
0.26704
0.02383
0.15479
0.04254
0.1922
-0.06971
0.22962
0.02383
0.1735
-0.03229
-0.01358
0.07996
0.1922
0.00513
0.1922
-0.01358
0.1922
-0.03229
0.11737
0.00513
-0.03229
-0.01358
0.13608
-0.03229
0.1735
0.21091
0.15479
-0.051
0.07996
0.15479
0.15479
-0.01358
0.15479
0.1735
0.26704
0.00513
0.15479
0.00513
0.15479
-0.18195
0.15479
-0.03229
0.06125
0.09867
0.32316
-0.03229
0.13608
0.04254
0.22962
0.13608
0.1922
-0.21937
0.02383
-0.03229
0.09867
-0.10712
0.24833
0.06125
0.11737
0.1735
0.24833
-0.051
0.11737
0.07996
-0.01358
0.1922
0.24833
0.04254
0.1922
0.09867
0.21091
0.04254
0.09867
-0.06971
0.1735
-0.12583
0.37928
-0.03229
0.26704
0.1735
0.06125
0.00513
0.06125
-0.03229
0.02383
0.06125
0.22962
0.09867
0.24833
-0.01358
0.02383
0.00513
0.1735
0.09867
0.15479
0.00513
0.1735
0.00513
-0.01358
0.04254
0.11737
-0.03229
0.09867
-0.01358
0.13608
0.04254
0.13608
0.04254
0.02383
-0.01358
0.02383
0.24833
0.11737
0.13608
0.13608
-0.03229
0.02383
-0.051
0.04254
0.06125
0.11737
0.04254
0.1735
0.15479
0.04254
-0.03229
0.06125
-0.01358
0.15479
0.06125
0.26704
-0.10712
0.13608
-0.14454
0.07996
0.21091
0.13608
0.02383
0.24833
0.15479
0.15479
0.13608
0.26704
0.02383
0.07996
-0.01358
0.13608
0.13608
0.26704
0.07996
0.30445
-0.08841
0.06125
0.15479
0.02383
0.04254
0.1922
0.15479
0.21091
0.22962
0.11737
-0.01358
0.1922
-0.01358
0.28574
0.02383
0.34187
-0.10712
0.15479
0.09867
0.04254
0.02383
0.13608
-0.08841
0.1922
-0.08841
0.11737
0.00513
0.1922
-0.06971
0.04254
0.04254
0.15479
0.04254
0.21091
0.28574
0.15479
0.15479
0.13608
0.07996
0.1922
0.00513
0.28574
0.11737
0.28574
0.02383
0.07996
0.13608
0.15479
0.24833
0.13608
0.00513
0.1922
-0.10712
0.09867
-0.01358
0.09867
0.04254
0.15479
-0.06971
0.24833
0.02383
0.26704
-0.01358
0.15479
0.04254
0.11737
0.09867
0.28574
0.02383
0.13608
-0.27549
-0.03229
0.02383
0.06125
0.07996
0.24833
0.04254
0.22962
0.04254
0.02383
0.07996
0.24833
-0.03229
0.32316
-0.01358
0.22962
0.15479
0.11737
0.11737
0.21091
0.00513
0.15479
-0.10712
0.1922
0.13608
0.11737
-0.08841
0.1922
0.07996
0.11737
-0.03229
0.1922
-0.08841
0.24833
0.04254
0.1922
-0.16325
0.24833
0.11737
0.00513
0.21091
0.09867
0.00513
0.1735
0.06125
0.02383
-0.14454
0.13608
0.06125
0.09867
0.11737
0.15479
0.09867
0.07996
0.04254
0.13608
0.00513
0.1922
0.09867
0.24833
-0.03229
0.22962
-0.01358
0.24833
0.06125
0.15479
-0.03229
0.15479
0.04254
0.11737
-0.08841
0.11737
-0.10712
0.11737
-0.08841
0.1922
-0.01358
0.11737
0.02383
0.07996
0.07996
0.21091
-0.08841
0.07996
0.1735
0.07996
-0.03229
0.1922
0.02383
0.22962
-0.14454
0.13608
0.07996
0.04254
0.02383
0.1735
-0.01358
0.13608
0.00513
-0.01358
0.24833
0.15479
-0.01358
0.11737
0.07996
0.07996
-0.14454
0.11737
-0.06971
0.11737
0.09867
0.15479
-0.01358
0.28574
0.11737
0.07996
-0.03229
0.09867
-0.01358
0.06125
-0.01358
0.11737
-0.10712
0.24833
-0.18195
-0.01358
-0.18195
0.11737
-0.31291
0.21091
-0.01358
0.11737
0.11737
0.06125
0.09867
0.02383
-0.01358
0.04254
0.11737
0.13608
0.15479
0.28574
0.06125
0.1922
0.04254
0.13608
-0.01358
0.15479
0.06125
0.22962
-0.16325
0.07996
-0.06971
0.02383
-0.051
0.11737
0.09867
0.21091
0.07996
0.07996
-0.01358
0.15479
0.00513
0.04254
-0.051
0.1735
-0.08841
0.06125
-0.16325
0.15479
0.00513
0.11737
0.02383
0.09867
0.04254
0.1922
0.02383
0.15479
0.02383
0.15479
-0.08841
0.09867
-0.051
0.30445
0.00513
0.24833
-0.01358
0.09867
-0.10712
0.1922
0.07996
0.11737
0.09867
0.24833
0.07996
0.24833
-0.16325
0.11737
-0.16325
0.04254
-0.051
0.11737
-0.16325
0.22962
0.04254
0.09867
0.00513
-0.01358
-0.10712
0.1922
0.06125
0.1735
-0.08841
0.21091
0.15479
0.11737
-0.08841
0.1735
0.02383
0.04254
0.11737
0.21091
0.06125
0.21091
0.02383
0.07996
-0.12583
0.28574
-0.23808
0.13608
0.00513
0.07996
-0.20066
0.1922
0.04254
-0.051
0.04254
0.07996
0.04254
0.1735
0.11737
0.11737
-0.08841
0.02383
-0.01358
-3.02556
-0.10712
0.1922
-0.16325
-0.01358
0.1922
-0.06971
-0.03229
0.1922
-0.06971
0.34187
-0.12583
0.13608
-0.051
0.13608
0.09867
0.15479
0.00513
0.1922
0.21091
0.07996
0.00513
0.06125
0.02383
0.11737
0.11737
0.04254
-0.20066
0.28574
-0.12583
0.1735
-0.06971
0.15479
0.00513
0.11737
0.06125
0.26704
-0.03229
0.04254
0.06125
0.13608
-0.03229
0.06125
0.09867
0.24833
-0.08841
0.1922
-0.06971
0.15479
-0.01358
0.26704
0.04254
0.21091
0.11737
0.21091
0.13608
0.1922
-0.16325
0.1735
0.13608
0.07996
0.07996
0.24833
-0.01358
0.11737
0.22962
0.09867
-0.10712
0.04254
-0.01358
0.06125
-0.051
0.07996
-0.06971
0.13608
0.06125
0.1922
-0.051
0.07996
-0.08841
0.1922
0.13608
0.13608
0.04254
0.24833
-0.12583
0.11737
-0.18195
0.15479
-0.12583
0.34187
-0.01358
0.09867
0.15479
0.26704
0.22962
0.22962
0.13608
0.39799
0.34187
0.21091
-0.051
0.13608
0.09867
0.26704
0.09867
0.4167
0.1735
0.22962
0.07996
0.09867
0.11737
0.1735
0.22962
0.34187
0.15479
0.11737
0.04254
0.1735
0.04254
0.15479
-0.10712
0.21091
0.28574
0.1922
0.11737
0.21091
-0.16325
0.00513
-0.14454
0.07996
-0.03229
0.22962
-0.12583
0.1922
0.09867
0.11737
-0.16325
0.04254
0.07996
0.1735
-0.051
0.24833
-0.06971
0.13608
0.06125
0.21091
0.09867
0.22962
0.13608
0.39799
0.36058
0.24833
0.04254
0.09867
0.13608
0.15479
0.30445
0.37928
0.34187
0.34187
0.13608
0.21091
0.07996
0.13608
0.24833
0.45412
0.30445
0.28574
0.24833
0.34187
-0.14454
0.13608
0.04254
0.1735
0.09867
0.32316
-0.16325
0.1735
-0.051
0.34187
-0.14454
0.1735
0.04254
0.22962
0.22962
0.07996
-0.01358
-0.01358
-0.08841
0.11737
0.11737
0.1922
0.09867
0.24833
0.15479
0.26704
0.09867
-0.06971
-0.08841
-0.14454
0.04254
2.81132
0.09867
0.11737
0.02383
0.22962
0.11737
0.24833
0.13608
0.22962
1.76367
0.6412
0.09867
0.24833
0.11737
-0.9864
0.11737
0.21091
0.1735
-0.23808
0.24833
0.34187
0.1735
0.11737
0.06125
0.36058
0.02383
0.26704
0.1922
0.22962
0.11737
0.36058
-0.051
0.13608
0.04254
0.22962
0.11737
0.1735
0.06125
0.34187
0.11737
0.22962
-2.83849
0.04254
0.07996
0.07996
-0.051
0.26704
-0.051
0.1922
0.00513
0.49153
-1.26702
0.06125
0.1735
0.1735
0.51024
0.39799
0.00513
0.15479
-0.12583
0.22962
0.00513
0.22962
0.13608
-0.051
0.09867
0.21091
-0.01358
-0.48128
-0.01358
0.24833
0.28574
0.4167
0.21091
0.1922
0.24833
0.07996
1.38951
0.1922
0.22962
0.95923
-1.82826
-1.26702
-1.17348
0.30445
0.11737
0.21091
0.22962
0.22962
0.67861
-0.40645
-2.09017
0.07996
0.00513
0.32316
-0.06971
0.24833
1.46435
0.28574
0.1922
-2.72624
-1.30443
0.13608
0.04254
0.04254
0.11737
2.97969
0.52895
-0.01358
-0.01358
-0.63095
-0.74319
1.72626
-0.08841
-1.04252
-1.62247
0.1735
0.09867
0.22962
-0.23808
0.86569
-0.63095
0.06125
-2.4082
-1.62247
-0.25679
1.18373
-0.20066
0.99665
0.51024
0.77215
0.06125
0.52895
0.45412
3.18548
1.27727
0.15479
0.07996
-0.63095
0.26704
0.15479
0.36058
0.02383
0.56636
0.45412
-0.44387
-0.23808
-1.82826
1.80109
0.36058
0.36058
-2.98815
-0.5187
1.37081
-3.19394
-3.39972
-2.33337
2.47458
-0.14454
-0.03229
0.09867
2.13783
-1.2296
0.15479
0.56636
0.94052
0.79086
-0.06971
0.21091
0.06125
1.78238
-0.01358
0.04254
-3.36231
-0.64965
1.55789
0.1922
0.06125
-0.89286
0.24833
0.15479
0.07996
1.14631
-3.30618
0.13608
0.02383
0.60378
-1.67859
1.40822
0.24833
0.1922
-0.44387
-0.18195
0.04254
0.13608
0.09867
0.28574
-0.55611
0.47282
0.36058
0.11737
0.56636
0.26704
0.24833
0.39799
0.24833
-0.81803
0.24833
0.22962
0.69732
-0.87415
0.8844
0.22962
0.11737
0.1922
-1.07994
2.02559
0.02383
0.36058
-0.31291
1.18373
0.1735
0.22962
0.11737
0.37928
0.24833
0.07996
-0.20066
0.24833
0.11737
0.21091
0.04254
1.40822
0.32316
-0.051
-0.12583
0.1735
1.74497
1.96946
0.11737
0.11737
-0.01358
0.36058
-0.12583
-0.051
0.11737
2.21266
0.60378
0.34187
-0.08841
0.04254
0.47282
0.32316
0.1735
0.04254
0.32316
0.24833
0.30445
0.1922
0.37928
0.4167
0.1922
0.09867
0.1735
0.1735
0.30445
0.26704
0.1735
0.09867
0.4167
0.34187
0.30445
0.09867
1.1276
0.4167
0.28574
0.11737
-0.01358
0.49153
0.22962
0.15479
1.83851
0.13608
-0.72449
0.1735
0.1735
0.06125
0.15479
-0.81803
-0.12583
-0.79932
-0.12583
0.1735
0.1735
-0.03229
0.28574
0.58507
0.04254
0.11737
0.09867
-0.33162
-0.10712
0.1735
-0.08841
0.21091
2.04429
0.4167
-0.06971
0.11737
0.28574
-0.63095
0.32316
0.30445
0.37928
-3.26877
-0.06971
0.22962
0.07996
-0.74319
-0.36903
0.26704
0.22962
0.47282
1.74497
2.45587
0.07996
0.30445
0.32316
0.30445
0.1922
0.00513
0.15479
0.02383
0.67861
0.1735
0.04254
0.11737
0.1735
0.1922
-0.03229
0.1735
-0.03229
0.21091
0.00513
0.1922
0.45412
-1.36056
0.11737
0.30445
0.1735
2.00688
-4.87765
0.15479
0.04254
0.1735
0.06125
0.13608
0.13608
0.21091
-0.051
0.56636
0.09867
0.28574
-1.09864
-0.10712
