#,Tool Wear in
Expt_1,120.88202
Expt_2,138.45696
Expt_3,193.24614
Expt_4,201.90136
Expt_5,205.9308
Expt_6,211.12344
Expt_7,217.6587
Expt_8,238.31036
Expt_9,252.20106
Expt_10,269.14944
Expt_11,285.64942
Expt_12,312.579
