Force in X axis (N),Force in Y axis (N),Force in Z axis (N)
-5.79834,-3.66211,37.8418
-1.83105,-5.49316,32.959
-5.18799,-3.35693,41.5039
-5.18799,-5.18799,43.9453
-5.49316,-4.27246,41.5039
-3.35693,-4.88281,35.4004
-0.305176,-7.62939,40.2832
-3.35693,-4.88281,39.0625
-3.96729,-5.49316,37.8418
-4.27246,-4.57764,42.7246
-3.66211,-4.27246,39.0625
-4.57764,-7.01904,58.5938
-3.96729,-3.66211,37.8418
-3.05176,-7.32422,59.8145
-4.27246,-4.88281,39.0625
-3.96729,-4.88281,40.2832
-3.66211,-5.18799,41.5039
-4.27246,-5.18799,37.8418
-6.10352,0.305176,45.166
-4.57764,-3.96729,41.5039
-3.35693,-6.10352,36.6211
-4.57764,-5.79834,40.2832
-4.88281,-4.27246,39.0625
-3.96729,-3.96729,39.0625
-3.66211,-4.57764,39.0625
-3.35693,-3.96729,19.5312
-4.27246,-4.27246,41.5039
-3.66211,-5.18799,41.5039
-3.35693,-5.18799,36.6211
-4.27246,-2.44141,30.5176
-3.96729,-4.27246,41.5039
-3.96729,-6.10352,37.8418
-4.57764,-5.18799,37.8418
-3.96729,-7.32422,56.1523
-3.66211,-4.88281,36.6211
-0.610352,-4.88281,40.2832
-5.18799,-4.57764,46.3867
-4.88281,-4.27246,35.4004
-3.05176,-4.88281,35.4004
-4.57764,-3.96729,36.6211
1.52588,-7.62939,45.166
-3.05176,-6.71387,45.166
-7.32422,-5.18799,35.4004
-4.57764,-7.32422,52.4902
-5.79834,0,29.2969
-1.83105,-7.62939,46.3867
-4.27246,-4.27246,45.166
-3.96729,-5.49316,37.8418
-3.05176,-3.96729,32.959
-4.57764,-4.57764,45.166
-4.57764,-5.18799,39.0625
-3.66211,-3.96729,46.3867
-5.18799,-3.96729,41.5039
0.305176,-5.79834,51.2695
-4.27246,-6.40869,39.0625
-4.88281,-5.18799,48.8281
-4.88281,-4.27246,43.9453
-4.27246,-3.66211,40.2832
-5.79834,-3.96729,47.6074
-5.49316,-3.66211,41.5039
-4.57764,-3.66211,37.8418
-3.96729,-4.27246,34.1797
-7.32422,0.915527,30.5176
-5.79834,-4.27246,40.2832
-4.27246,-4.27246,39.0625
-3.96729,-3.96729,37.8418
-3.96729,-4.57764,43.9453
-3.96729,-5.49316,42.7246
-0.610352,-10.9863,50.0488
-6.10352,-4.27246,37.8418
-4.57764,-2.44141,34.1797
-3.66211,-7.32422,53.7109
-4.88281,-4.27246,26.8555
-4.27246,-2.74658,39.0625
-5.18799,-5.18799,41.5039
-4.57764,-5.79834,47.6074
-5.79834,-3.96729,39.0625
-3.66211,-2.44141,30.5176
-3.96729,-3.66211,41.5039
-4.57764,-3.96729,31.7383
-5.18799,-4.88281,41.5039
-3.35693,-5.18799,36.6211
-1.83105,-7.62939,50.0488
-5.18799,-5.18799,39.0625
0.305176,-6.71387,43.9453
-3.96729,-5.79834,41.5039
-5.18799,-4.88281,48.8281
-0.305176,-5.79834,42.7246
-3.05176,-5.18799,42.7246
-4.27246,-4.57764,46.3867
-7.01904,-3.05176,43.9453
-4.27246,-4.57764,35.4004
-4.88281,-5.18799,32.959
-5.79834,-3.35693,34.1797
-2.13623,-6.40869,47.6074
-6.71387,-4.27246,35.4004
-3.66211,-3.96729,41.5039
-4.57764,-4.57764,41.5039
-4.57764,-4.57764,35.4004
-5.18799,-4.57764,40.2832
-5.18799,-3.35693,40.2832
-4.27246,-4.57764,40.2832
-3.96729,-4.27246,43.9453
-5.18799,-5.18799,40.2832
0.915527,-6.71387,46.3867
-4.27246,-3.96729,40.2832
-3.96729,-4.88281,42.7246
-3.96729,-4.57764,32.959
-3.05176,-4.57764,43.9453
-4.57764,-3.35693,45.166
-3.96729,-4.88281,39.0625
-4.27246,-5.79834,39.0625
-3.96729,-5.79834,40.2832
-4.57764,-4.88281,29.2969
-3.05176,-5.18799,31.7383
-4.57764,-4.88281,42.7246
-3.96729,-3.66211,41.5039
-5.18799,-6.10352,61.0352
-7.32422,-3.66211,34.1797
-3.96729,-4.57764,34.1797
-4.27246,-4.27246,40.2832
-5.18799,-3.35693,35.4004
-5.18799,-3.96729,42.7246
-4.27246,-5.49316,42.7246
-1.83105,-4.88281,40.2832
-6.40869,-4.27246,42.7246
-5.18799,-1.2207,24.4141
-3.66211,-5.18799,41.5039
-4.27246,-3.96729,32.959
-4.27246,-4.88281,43.9453
-6.71387,-3.05176,42.7246
-5.18799,-3.35693,35.4004
-4.57764,-3.66211,32.959
-4.88281,-4.88281,39.0625
-3.35693,-4.27246,40.2832
-4.88281,-0.915527,19.5312
-0.305176,-6.10352,43.9453
-2.74658,-5.49316,43.9453
-4.88281,-4.27246,34.1797
-5.49316,-3.96729,43.9453
-4.57764,-4.57764,41.5039
-3.66211,-5.18799,39.0625
-4.88281,-4.57764,32.959
1.52588,-6.10352,50.0488
-3.35693,-1.83105,42.7246
-3.96729,-5.79834,45.166
0.610352,-7.62939,42.7246
-4.57764,-5.18799,32.959
-8.8501,-2.74658,34.1797
-4.27246,-4.27246,36.6211
-4.57764,-5.18799,43.9453
-4.27246,-5.18799,41.5039
-4.88281,-5.79834,41.5039
-6.10352,-4.57764,37.8418
-4.27246,-3.96729,36.6211
-5.18799,-4.27246,41.5039
-3.35693,-3.96729,30.5176
-3.66211,-4.27246,40.2832
-3.96729,-4.57764,42.7246
-5.18799,-4.88281,45.166
-5.18799,-3.96729,37.8418
-3.66211,-3.66211,35.4004
-4.57764,-5.18799,40.2832
-3.96729,-4.57764,34.1797
-5.18799,-3.66211,40.2832
-1.2207,-7.32422,46.3867
-2.44141,-7.62939,47.6074
-4.57764,-4.57764,45.166
-4.57764,-3.66211,42.7246
-4.57764,-3.96729,34.1797
-3.96729,-5.79834,45.166
-3.35693,-5.79834,41.5039
-6.40869,-3.35693,34.1797
-5.49316,-1.83105,34.1797
-3.96729,-5.18799,46.3867
-5.18799,-5.79834,45.166
-3.35693,-4.88281,43.9453
-4.88281,-3.96729,41.5039
-4.57764,-7.32422,63.4766
-5.79834,-5.49316,45.166
-4.27246,-5.18799,35.4004
-4.27246,-5.79834,39.0625
-3.35693,-4.88281,43.9453
-4.57764,-5.79834,39.0625
-4.88281,-4.27246,51.2695
-4.27246,-4.57764,42.7246
2.44141,1.52588,58.5938
1.83105,2.13623,51.2695
3.05176,15.564,65.918
5.18799,17.0898,79.3457
