Force in X axis (N),Force in Y axis (N),Force in Z axis (N)
78.7354,69.8853,76.9043
74.7681,73.2422,73.2422
78.125,70.1904,84.2285
77.5146,70.1904,74.4629
78.125,70.4956,79.3457
79.0405,70.1904,80.5664
77.2095,71.4111,76.9043
82.7026,69.8853,87.8906
79.0405,72.3267,76.9043
82.3975,70.1904,83.0078
79.6509,70.8008,80.5664
78.7354,70.4956,76.9043
77.2095,72.3267,90.332
79.0405,71.106,75.6836
79.0405,71.7163,81.7871
79.3457,72.3267,86.6699
78.4302,71.7163,86.6699
78.7354,72.3267,86.6699
78.4302,72.6318,68.3594
78.7354,69.2749,95.2148
74.7681,72.937,74.4629
79.0405,71.7163,85.4492
79.0405,72.6318,80.5664
83.313,69.2749,81.7871
79.3457,71.7163,80.5664
78.125,70.4956,86.6699
79.9561,71.106,74.4629
79.0405,71.7163,76.9043
79.6509,71.106,75.6836
79.6509,71.7163,72.0215
79.3457,71.7163,83.0078
79.0405,70.8008,72.0215
77.8198,71.7163,79.3457
77.2095,72.3267,83.0078
83.9233,69.8853,84.2285
78.4302,72.3267,83.0078
78.7354,70.1904,79.3457
79.9561,71.4111,81.7871
79.0405,71.4111,79.3457
80.2612,70.8008,83.0078
77.8198,71.106,80.5664
80.2612,71.106,80.5664
80.8716,70.4956,84.2285
79.0405,71.7163,87.8906
78.4302,72.3267,75.6836
79.0405,72.0215,73.2422
76.5991,76.2939,73.2422
85.144,68.9697,84.2285
79.0405,71.4111,74.4629
79.6509,71.7163,83.0078
79.9561,71.7163,84.2285
79.6509,71.7163,74.4629
75.6836,72.6318,80.5664
79.6509,71.106,81.7871
79.3457,71.106,80.5664
78.7354,72.937,87.8906
80.2612,71.106,72.0215
77.2095,72.3267,76.9043
80.2612,70.8008,69.5801
79.6509,72.0215,80.5664
79.0405,71.7163,79.3457
78.7354,71.7163,87.8906
79.6509,72.0215,79.3457
81.7871,70.1904,87.8906
80.2612,73.5474,62.2559
79.6509,71.7163,79.3457
84.5337,71.4111,80.5664
77.8198,71.7163,79.3457
80.8716,72.3267,83.0078
79.6509,72.0215,85.4492
79.6509,72.3267,80.5664
79.3457,72.3267,84.2285
80.5664,71.7163,90.332
79.9561,72.6318,84.2285
77.2095,74.1577,72.0215
79.0405,72.6318,80.5664
79.9561,71.106,84.2285
76.5991,72.6318,79.3457
80.2612,72.937,84.2285
74.7681,74.4629,74.4629
79.9561,72.3267,81.7871
80.2612,71.7163,83.0078
79.6509,71.4111,81.7871
81.1768,72.3267,76.9043
80.8716,71.106,76.9043
81.4819,71.106,81.7871
79.6509,72.3267,85.4492
