Force in X axis (N),Force in Y axis (N),Force in Z axis (N)
3.05176,0.610352,23.1934
4.57764,-0.915527,35.4004
4.88281,-0.915527,40.2832
3.35693,0.610352,36.6211
3.35693,-1.2207,39.0625
3.35693,0.305176,40.2832
3.66211,0,39.0625
4.57764,0.305176,37.8418
3.05176,1.52588,54.9316
3.35693,-0.305176,31.7383
3.35693,0.305176,41.5039
4.57764,0.610352,36.6211
3.35693,1.52588,46.3867
4.88281,-0.305176,37.8418
4.57764,-1.52588,40.2832
3.35693,0.610352,34.1797
9.46045,-2.44141,40.2832
3.35693,-0.610352,34.1797
3.96729,0.305176,37.8418
0.915527,5.18799,34.1797
3.35693,-1.2207,36.6211
4.57764,0.915527,37.8418
4.57764,1.2207,37.8418
3.05176,0.305176,36.6211
3.66211,0.305176,35.4004
3.66211,0,42.7246
1.83105,5.18799,23.1934
-0.610352,4.88281,39.0625
3.05176,0.305176,37.8418
4.27246,0.305176,32.959
7.93457,-1.52588,47.6074
4.57764,0.305176,43.9453
3.35693,-0.610352,41.5039
4.27246,-0.610352,50.0488
0.610352,1.52588,31.7383
4.88281,-0.610352,42.7246
4.57764,-1.2207,50.0488
4.57764,0,42.7246
5.18799,-1.2207,53.7109
4.57764,-0.915527,41.5039
2.74658,0.915527,35.4004
5.79834,-0.305176,36.6211
3.66211,0.915527,43.9453
2.13623,0.610352,39.0625
3.05176,1.52588,34.1797
5.79834,-1.83105,32.959
1.83105,1.52588,39.0625
4.57764,-0.610352,40.2832
3.35693,-0.305176,36.6211
8.54492,-2.74658,42.7246
4.27246,1.2207,30.5176
3.96729,0.915527,45.166
2.44141,-0.305176,46.3867
2.74658,0,32.959
4.57764,0.915527,36.6211
3.96729,0.305176,41.5039
3.96729,-0.305176,43.9453
3.05176,0.305176,42.7246
3.35693,0,47.6074
4.88281,-0.305176,37.8418
3.66211,1.83105,37.8418
3.35693,0.305176,37.8418
3.66211,0.305176,34.1797
8.23975,-1.52588,39.0625
3.35693,0.305176,36.6211
3.05176,0.610352,35.4004
3.05176,0,39.0625
3.66211,-0.610352,40.2832
4.27246,0.305176,36.6211
4.57764,0.610352,41.5039
4.57764,0,35.4004
4.27246,0.610352,37.8418
5.49316,1.52588,34.1797
3.35693,-0.305176,45.166
3.35693,0.915527,35.4004
4.57764,0,41.5039
4.57764,-0.610352,29.2969
3.66211,0.610352,50.0488
4.57764,-0.305176,36.6211
4.88281,-0.305176,36.6211
3.05176,-0.305176,36.6211
2.74658,0,24.4141
3.05176,1.52588,31.7383
8.8501,-1.83105,43.9453
4.88281,0.305176,34.1797
4.88281,0.305176,34.1797
3.96729,0,40.2832
4.57764,0.915527,26.8555
2.74658,0,41.5039
4.57764,1.2207,37.8418
5.79834,-3.66211,45.166
4.27246,0.915527,35.4004
3.96729,0,41.5039
3.05176,0.915527,42.7246
4.57764,0,39.0625
4.27246,0,40.2832
6.40869,0,36.6211
2.74658,0.915527,42.7246
5.49316,-0.610352,37.8418
7.62939,0.610352,46.3867
4.88281,0,40.2832
6.10352,-1.52588,41.5039
5.79834,-0.610352,34.1797
3.96729,0.610352,41.5039
5.18799,-0.915527,39.0625
0.305176,4.88281,36.6211
7.01904,-0.305176,41.5039
3.66211,0.610352,34.1797
4.57764,0.610352,41.5039
3.66211,0,43.9453
4.57764,-0.610352,36.6211
4.57764,0.305176,36.6211
4.88281,0.610352,41.5039
4.27246,0.305176,40.2832
3.96729,0.915527,40.2832
4.88281,-1.2207,59.8145
3.66211,0,39.0625
3.96729,0.610352,35.4004
3.66211,0.610352,32.959
4.27246,-0.305176,32.959
4.57764,0.305176,41.5039
3.66211,-0.610352,35.4004
3.96729,-0.305176,31.7383
3.35693,0,37.8418
4.57764,0.915527,42.7246
3.96729,-0.305176,54.9316
4.57764,0.305176,39.0625
3.35693,1.52588,39.0625
6.40869,-1.52588,36.6211
3.05176,0.305176,41.5039
2.13623,0,35.4004
3.35693,0.915527,37.8418
3.05176,-0.915527,34.1797
3.05176,1.2207,37.8418
3.66211,0.305176,39.0625
3.96729,-2.74658,52.4902
3.66211,-1.2207,39.0625
4.88281,0,31.7383
9.46045,-2.13623,41.5039
0.915527,6.71387,34.1797
