Force in X axis (N),Force in Y axis (N),Force in Z axis (N)
-3.35693,-4.57764,37.8418
-3.35693,-3.66211,46.3867
-3.05176,-3.96729,40.2832
-3.05176,-3.96729,42.7246
2.13623,-5.79834,43.9453
-3.35693,-3.96729,35.4004
-2.74658,-4.88281,46.3867
-2.74658,-6.71387,47.6074
-3.35693,-4.57764,59.8145
-4.27246,-4.27246,40.2832
-4.88281,-4.27246,45.166
-2.44141,-5.18799,35.4004
-3.05176,-3.66211,37.8418
-7.01904,-1.83105,37.8418
-8.54492,-1.52588,39.0625
0.610352,-6.71387,54.9316
-3.05176,-4.57764,41.5039
-3.35693,-4.88281,41.5039
-5.18799,-2.13623,42.7246
-3.66211,-3.66211,39.0625
-2.44141,-7.01904,43.9453
-6.10352,-3.66211,45.166
-4.27246,-4.57764,40.2832
-3.66211,-4.88281,43.9453
-3.66211,-5.18799,45.166
-3.66211,-3.96729,42.7246
-2.74658,-3.35693,43.9453
-2.74658,-7.01904,52.4902
-3.66211,-3.96729,45.166
-3.35693,-3.66211,43.9453
-0.305176,-4.88281,39.0625
-3.35693,-3.96729,37.8418
-0.610352,-5.79834,43.9453
-2.74658,-5.18799,46.3867
-4.27246,-4.27246,29.2969
-3.05176,-4.27246,42.7246
-3.35693,-2.74658,40.2832
-4.88281,-4.57764,43.9453
-3.96729,-4.57764,39.0625
-3.66211,-1.83105,18.3105
-2.13623,-4.27246,48.8281
-3.05176,-3.66211,42.7246
-3.96729,-7.93457,59.8145
0.915527,-4.88281,39.0625
-1.52588,-3.05176,42.7246
-4.88281,-3.05176,25.6348
-2.74658,-6.10352,37.8418
1.2207,-3.35693,37.8418
-3.66211,-4.57764,41.5039
-3.66211,-5.49316,47.6074
-4.88281,-4.27246,39.0625
-3.96729,-7.32422,61.0352
-0.305176,-7.01904,46.3867
-2.74658,-3.66211,43.9453
-5.18799,-2.74658,45.166
-2.74658,-4.88281,42.7246
-3.66211,-3.96729,42.7246
-2.74658,-4.88281,39.0625
-3.35693,-3.66211,41.5039
-3.35693,-3.35693,43.9453
-2.44141,-4.57764,43.9453
-6.71387,-1.52588,52.4902
-4.57764,-3.66211,41.5039
-3.35693,-5.18799,37.8418
-3.66211,-3.35693,46.3867
-3.66211,-3.96729,34.1797
-3.66211,-4.27246,42.7246
-3.96729,-2.44141,45.166
-3.35693,-3.96729,41.5039
-3.35693,-3.96729,37.8418
-2.74658,-5.79834,52.4902
-1.83105,-6.10352,37.8418
-2.74658,-4.27246,39.0625
-3.35693,-4.27246,41.5039
-3.05176,-6.10352,39.0625
-6.40869,-1.52588,46.3867
-4.57764,-3.96729,35.4004
-0.915527,-4.57764,39.0625
-2.74658,-6.10352,53.7109
-5.18799,2.44141,31.7383
2.74658,-5.49316,42.7246
-2.44141,-4.27246,42.7246
-3.35693,-3.96729,43.9453
-3.05176,-2.74658,41.5039
-4.27246,-4.57764,39.0625
-2.74658,-3.96729,37.8418
-3.35693,-3.96729,48.8281
-3.66211,-4.57764,36.6211
-5.79834,-2.74658,42.7246
-4.57764,-4.27246,41.5039
-3.05176,-2.74658,35.4004
-3.66211,-3.35693,40.2832
-3.35693,-5.18799,52.4902
-4.57764,-3.66211,42.7246
-4.57764,-3.96729,45.166
-1.83105,-4.27246,41.5039
-3.35693,-5.49316,42.7246
-2.44141,-4.27246,41.5039
-2.74658,-5.18799,34.1797
-2.13623,-4.27246,46.3867
-3.35693,-4.57764,39.0625
-4.27246,-4.88281,42.7246
-1.83105,-3.96729,40.2832
-3.96729,-4.27246,47.6074
-2.74658,-3.66211,42.7246
-3.35693,-3.35693,40.2832
-3.66211,-4.88281,51.2695
-2.74658,-2.13623,32.959
-3.66211,-4.27246,45.166
-4.57764,-1.52588,34.1797
-3.35693,-3.35693,42.7246
-4.57764,-4.27246,37.8418
-2.74658,-4.57764,41.5039
-2.74658,-4.88281,39.0625
-2.74658,-4.88281,47.6074
-6.10352,-3.05176,40.2832
-2.44141,-3.66211,40.2832
-3.96729,-3.66211,51.2695
-7.01904,1.83105,30.5176
-3.35693,-4.27246,42.7246
-4.88281,-4.88281,43.9453
-3.66211,-3.96729,37.8418
-3.66211,-3.05176,45.166
-4.27246,-3.66211,43.9453
-3.66211,-3.96729,32.959
-2.74658,-5.49316,37.8418
-3.35693,-4.27246,46.3867
-3.05176,-7.32422,52.4902
-5.18799,-4.57764,42.7246
-4.27246,-3.96729,41.5039
-2.44141,-4.88281,34.1797
1.83105,-7.93457,54.9316
-3.35693,-3.96729,41.5039
-6.71387,-0.610352,37.8418
-3.96729,-3.96729,40.2832
-3.66211,-7.01904,51.2695
-3.66211,-3.66211,34.1797
-3.66211,-3.35693,45.166
-3.05176,-3.35693,35.4004
-3.35693,-3.96729,39.0625
-4.88281,-3.05176,46.3867
-4.88281,-2.13623,41.5039
-5.18799,-3.96729,45.166
-3.05176,-4.27246,40.2832
-3.05176,-3.35693,51.2695
-3.96729,-4.57764,39.0625
-3.66211,-3.96729,48.8281
-4.88281,-4.88281,42.7246
-1.52588,-3.05176,39.0625
-3.35693,-3.35693,43.9453
-3.66211,-2.74658,36.6211
-2.74658,-4.57764,45.166
-3.66211,-4.27246,40.2832
-0.305176,-8.8501,51.2695
-4.88281,-4.57764,45.166
-5.79834,-4.57764,40.2832
-4.88281,-3.35693,47.6074
-2.13623,-4.88281,43.9453
-5.49316,-2.74658,41.5039
2.44141,-5.18799,41.5039
-2.74658,-4.57764,42.7246
-3.66211,-3.05176,40.2832
-3.35693,-3.35693,43.9453
-7.32422,-2.13623,43.9453
-3.05176,-4.57764,36.6211
-2.74658,-3.66211,47.6074
-4.27246,-5.18799,36.6211
0,-5.79834,48.8281
-3.66211,-0.915527,31.7383
-3.66211,-4.27246,45.166
1.2207,-8.54492,41.5039
-3.96729,-3.66211,40.2832
-3.05176,-3.96729,43.9453
-3.05176,-3.35693,42.7246
-4.57764,-3.96729,41.5039
-3.35693,-3.66211,36.6211
-2.74658,-4.27246,45.166
-3.66211,-3.96729,37.8418
-2.44141,-4.57764,47.6074
-2.74658,-4.88281,45.166
-3.96729,-4.88281,43.9453
-3.96729,-5.18799,35.4004
-2.44141,-2.74658,43.9453
-3.35693,-3.35693,45.166
-2.74658,-4.27246,41.5039
-2.13623,-4.27246,50.0488
-4.27246,0.305176,32.959
-3.66211,-1.52588,34.1797
-3.35693,-4.27246,35.4004
-3.35693,-3.35693,52.4902
-4.88281,-3.96729,36.6211
-3.05176,-4.57764,41.5039
-1.2207,-6.71387,37.8418
-3.66211,-3.35693,37.8418
-3.05176,-4.27246,36.6211
-3.35693,-3.35693,40.2832
-5.18799,-3.96729,41.5039
-3.35693,-5.49316,29.2969
-3.35693,-3.96729,42.7246
-3.05176,-5.49316,64.6973
-3.66211,-4.57764,42.7246
-3.05176,-4.27246,48.8281
-4.57764,-3.35693,43.9453
-2.74658,-2.74658,35.4004
-0.305176,-7.01904,46.3867
-3.35693,-4.57764,39.0625
-3.66211,-8.23975,53.7109
-4.27246,-4.27246,48.8281
-3.66211,-4.88281,41.5039
-3.35693,-4.88281,43.9453
-3.66211,-3.35693,37.8418
-6.10352,1.83105,36.6211
-2.44141,-3.66211,45.166
-4.57764,-4.88281,41.5039
-7.32422,-2.13623,37.8418
-6.10352,-2.13623,46.3867
2.13623,-7.01904,43.9453
-3.35693,-2.13623,32.959
-3.66211,-4.57764,46.3867
-0.305176,-6.40869,40.2832
-2.44141,-2.74658,45.166
-4.27246,-3.66211,37.8418
-3.35693,-4.27246,50.0488
-4.27246,-5.79834,39.0625
-7.93457,-2.13623,41.5039
-3.05176,-4.57764,43.9453
-2.44141,-4.57764,42.7246
-3.66211,-3.96729,43.9453
-2.74658,-3.96729,42.7246
-3.96729,-3.66211,43.9453
-3.66211,-4.27246,37.8418
-2.74658,-4.57764,42.7246
-4.27246,-4.27246,46.3867
-3.96729,-5.18799,30.5176
-3.66211,-3.66211,40.2832
-3.66211,-6.10352,51.2695
-3.35693,-3.66211,45.166
-2.74658,-2.44141,37.8418
-2.74658,-3.96729,45.166
-3.05176,-5.49316,36.6211
-2.44141,-3.66211,42.7246
-4.27246,-3.96729,43.9453
-3.35693,-1.83105,26.8555
-4.57764,-2.13623,41.5039
-3.66211,-4.57764,34.1797
-4.57764,-5.18799,39.0625
-3.66211,-4.57764,40.2832
-5.79834,-2.13623,39.0625
-2.74658,-4.88281,37.8418
-2.44141,-4.57764,42.7246
-3.35693,-3.66211,28.0762
1.52588,-3.66211,45.166
-3.35693,-4.88281,42.7246
-2.44141,-5.49316,39.0625
-3.35693,-3.96729,47.6074
-2.44141,-3.96729,34.1797
-2.74658,-3.35693,34.1797
-2.74658,-4.27246,39.0625
-3.66211,-5.49316,43.9453
-3.66211,-4.88281,42.7246
-4.88281,-3.35693,39.0625
-3.66211,-3.96729,37.8418
-3.96729,0,32.959
-4.57764,-2.74658,43.9453
-0.915527,-4.88281,41.5039
-2.44141,-3.05176,41.5039
-2.13623,-5.49316,41.5039
-7.62939,-1.83105,41.5039
-3.66211,-3.96729,50.0488
-3.35693,-3.66211,42.7246
-2.44141,-4.57764,34.1797
-2.13623,-3.66211,46.3867
-3.35693,-4.27246,48.8281
2.74658,-6.10352,43.9453
-3.96729,-4.57764,45.166
-3.35693,-4.27246,43.9453
-3.05176,-3.66211,42.7246
-3.05176,-2.74658,45.166
-3.35693,-3.35693,41.5039
-5.18799,-0.610352,46.3867
-8.23975,-0.915527,40.2832
-7.32422,-1.83105,34.1797
-2.74658,-4.27246,34.1797
-3.05176,-4.27246,37.8418
-2.74658,-5.18799,37.8418
-4.27246,-3.96729,37.8418
-3.66211,-4.27246,45.166
-2.44141,-6.40869,37.8418
-2.74658,-3.96729,42.7246
-3.35693,-3.05176,34.1797
-2.13623,-3.35693,48.8281
-3.35693,-3.66211,37.8418
-3.66211,-4.27246,41.5039
-2.44141,-3.66211,39.0625
-3.66211,-3.05176,42.7246
-3.96729,-3.66211,36.6211
-3.96729,-3.66211,19.5312
-2.13623,-3.35693,43.9453
-3.96729,-4.27246,35.4004
-5.49316,-2.74658,40.2832
-4.88281,-3.66211,39.0625
-3.35693,-4.27246,39.0625
-4.88281,-2.13623,18.3105
-3.66211,-3.96729,39.0625
-3.05176,-3.96729,39.0625
-5.18799,-2.13623,32.959
-2.74658,-3.66211,39.0625
-0.305176,-5.18799,36.6211
-2.74658,-3.66211,51.2695
-3.66211,-4.88281,32.959
-3.66211,-6.10352,39.0625
-5.79834,-3.35693,47.6074
-3.96729,-4.27246,31.7383
-5.49316,-4.57764,47.6074
-3.66211,-4.27246,41.5039
-4.27246,-3.96729,41.5039
-2.74658,-4.27246,40.2832
-3.35693,-4.57764,43.9453
-3.05176,-4.57764,36.6211
-3.05176,-4.27246,50.0488
-3.66211,-4.27246,46.3867
-1.52588,-4.57764,42.7246
-3.35693,-4.27246,45.166
-3.35693,-4.57764,45.166
-3.35693,-3.35693,35.4004
-7.01904,0.915527,37.8418
-4.57764,-3.96729,36.6211
-3.35693,-5.18799,39.0625
-3.96729,-3.05176,47.6074
-4.57764,-3.05176,42.7246
-3.05176,-2.74658,45.166
-4.88281,-2.74658,41.5039
-3.66211,-3.96729,42.7246
-1.52588,-4.88281,45.166
-3.66211,-3.66211,34.1797
-2.74658,-4.27246,51.2695
-2.13623,-3.96729,41.5039
-3.96729,-3.35693,43.9453
-3.96729,-4.27246,37.8418
-3.05176,-4.27246,41.5039
-1.83105,-4.88281,47.6074
-2.44141,-3.66211,40.2832
-3.05176,-6.40869,52.4902
-2.74658,-3.96729,39.0625
-3.35693,-4.57764,37.8418
-3.05176,-3.96729,45.166
-4.57764,-3.35693,36.6211
-3.96729,-3.05176,37.8418
-4.57764,-4.88281,42.7246
-3.66211,-5.18799,41.5039
-3.35693,-4.27246,43.9453
-3.35693,-4.57764,40.2832
-6.40869,-3.35693,37.8418
-3.66211,-4.27246,40.2832
-3.05176,-3.96729,43.9453
-3.05176,-4.57764,42.7246
-2.74658,-7.62939,54.9316
-3.66211,-4.88281,40.2832
0.610352,-4.88281,40.2832
-3.05176,-3.05176,41.5039
-3.35693,-3.35693,43.9453
-5.79834,0.610352,28.0762
-3.05176,-3.35693,42.7246
-3.66211,-3.96729,42.7246
-0.305176,-6.71387,45.166
-4.57764,-3.96729,47.6074
-4.88281,-4.27246,41.5039
-3.66211,-2.74658,47.6074
-2.44141,-2.74658,46.3867
-0.915527,-4.27246,47.6074
-2.44141,-4.27246,36.6211
-1.2207,-7.62939,46.3867
-2.74658,-4.88281,43.9453
-2.74658,-3.66211,53.7109
-2.74658,-4.57764,50.0488
-2.74658,-4.27246,40.2832
-0.305176,-5.18799,53.7109
-4.27246,-3.96729,43.9453
-4.27246,-4.88281,36.6211
-3.35693,-3.66211,47.6074
-3.66211,-5.18799,37.8418
-3.35693,-3.35693,45.166
-3.66211,-3.96729,45.166
-0.915527,-6.10352,48.8281
-2.44141,-4.88281,41.5039
-3.66211,-2.74658,47.6074
-3.35693,-3.96729,37.8418
-3.05176,-4.88281,42.7246
-6.40869,-2.13623,39.0625
-0.305176,-7.32422,42.7246
-3.35693,-8.23975,54.9316
-3.96729,-4.27246,41.5039
-4.27246,-3.35693,46.3867
-3.96729,-5.18799,39.0625
-4.27246,-3.66211,48.8281
-2.74658,-4.57764,42.7246
-1.2207,-5.18799,39.0625
-3.35693,-3.66211,40.2832
-3.96729,-3.35693,41.5039
-4.88281,-7.01904,61.0352
-3.96729,-5.18799,39.0625
-2.44141,-4.88281,47.6074
-3.05176,-5.49316,43.9453
-3.66211,-4.88281,50.0488
-3.05176,-3.96729,43.9453
-5.79834,-4.88281,48.8281
-2.74658,-4.27246,39.0625
-2.13623,-4.27246,42.7246
-1.52588,-7.32422,57.373
-3.35693,-5.18799,45.166
-4.57764,-5.79834,50.0488
-3.35693,-4.57764,45.166
1.83105,-6.10352,41.5039
-3.96729,-3.96729,41.5039
-5.18799,-4.27246,45.166
-3.96729,-5.49316,46.3867
-6.71387,0.610352,41.5039
-3.96729,-4.27246,34.1797
-3.35693,-4.27246,45.166
-2.74658,-4.88281,43.9453
-2.74658,-3.35693,43.9453
-3.35693,-4.27246,51.2695
-5.49316,-0.610352,41.5039
-2.44141,-7.32422,43.9453
-2.74658,-3.96729,46.3867
-3.05176,-3.66211,48.8281
-3.66211,-3.96729,42.7246
-2.74658,-5.79834,43.9453
1.2207,-5.18799,46.3867
-3.66211,-4.57764,39.0625
-3.35693,-4.57764,48.8281
-4.88281,-3.35693,42.7246
-3.05176,-4.88281,50.0488
-3.96729,-3.35693,40.2832
1.2207,-7.32422,37.8418
-2.74658,-3.66211,45.166
-2.13623,-3.05176,34.1797
-2.74658,-3.96729,43.9453
-3.35693,-3.35693,43.9453
-4.88281,-3.66211,40.2832
-0.915527,-6.71387,36.6211
-3.35693,-5.18799,40.2832
-4.88281,1.83105,25.6348
-4.88281,-4.27246,43.9453
-7.62939,0.610352,41.5039
-4.88281,-3.35693,35.4004
-3.35693,-2.13623,43.9453
-3.05176,-2.44141,36.6211
-6.71387,-1.52588,47.6074
-3.35693,-3.66211,45.166
-3.05176,-3.96729,42.7246
-7.01904,-2.44141,40.2832
-3.96729,-1.83105,39.0625
-3.96729,-3.96729,37.8418
-2.74658,-4.88281,42.7246
-3.35693,-3.66211,42.7246
-3.96729,-3.96729,35.4004
-7.62939,-0.610352,40.2832
-3.35693,-3.96729,29.2969
-3.96729,-3.35693,41.5039
-3.96729,-5.79834,37.8418
-3.96729,-4.88281,28.0762
-3.35693,-3.66211,45.166
-3.05176,-4.88281,43.9453
-2.74658,-3.96729,37.8418
