#,Tool Wear in
Expt_1,110.88798
Expt_2,139.91136
Expt_3,154.81612
Expt_4,159.88496
Expt_5,169.9929
Expt_6,177.74592
Expt_7,201.7708
Expt_8,227.5785
Expt_9,241.14672
Expt_10,270.44834
Expt_11,283.80096
Expt_12,314.2027
