Vibration in  X (g),Vibration in Y (g),Vibration in Z (g)
0.685338,0.100054,0.428118
0.067793,0.377764,-0.255912
-0.442941,0.390407,-0.753784
-0.426374,0.238473,-0.494821
-0.316729,-0.167629,0.184413
-0.07564,-0.478036,0.332424
0.424194,-0.300162,0.09504
0.614929,0.007411,0.263541
0.222124,0.120762,0.148228
-0.168065,0.098746,-0.615583
-0.166757,-0.042725,-0.636727
-0.101362,-0.143869,0.107683
-0.12316,-0.109427,0.019618
-0.034659,-0.140817,-0.363377
0.069972,-0.169155,0.287737
0.050136,0.011553,0.624956
0.052316,0.156294,-0.20425
0.131008,0.073242,-0.485012
0.110735,0.024414,0.110735
-0.052098,0.067575,0.205558
-0.117711,-0.013079,-0.152152
-0.026812,-0.077384,-0.089809
-0.042071,0.04861,0.195312
-0.138637,0.101362,0.049046
-0.088501,-0.037493,-0.272478
-0.026812,-0.102234,-0.10376
-0.066703,-0.008937,0.254822
-0.032915,0.02921,0.141689
0.052316,-0.062997,-0.108991
0.02594,-0.054714,0.02267
-0.060599,0.099618,0.085231
-0.082179,0.047302,-0.174604
-0.049482,-0.198146,-0.091335
-0.040545,-0.188555,0.231062
-0.019836,-0.000872,0.010899
0.000654,-0.010245,-0.2788
-0.145394,-0.033787,-0.005014
-0.281852,0.102452,0.152806
-0.112479,0.071716,-0.078038
0.047084,-0.116621,-0.008283
-0.042507,-0.04425,0.309971
-0.017221,0.173078,0.178528
0.114659,0.121634,-0.300162
-0.043815,-0.042507,-0.327846
-0.289263,-0.001308,0.157819
-0.203814,0.036621,0.312151
0.005014,-0.100272,-0.058855
-0.024632,-0.039891,-0.226484
-0.14801,0.280544,0.034877
-0.114877,0.284031,0.172424
-0.085449,-0.034005,-0.039237
-0.184631,-0.032479,-0.097874
-0.122506,0.184631,0.142779
0.111389,0.066049,0.116185
0.090899,-0.12098,-0.073242
-0.111389,0.040763,0.100272
-0.051662,0.164141,0.185285
0.112915,-0.044468,-0.134931
-0.033569,-0.15128,-0.179618
-0.269427,0.080436,0.093079
-0.219073,0.222778,-0.072806
-0.114659,0.017439,-0.349862
-0.174604,-0.150844,0.150626
-0.097656,0.009373,0.648281
0.166975,0.217765,0.122506
0.198582,0.182016,-0.353568
-0.030954,0.059073,0.037493
-0.090681,0.061253,0.12534
0.04861,0.001526,-0.402178
0.008501,-0.214277,-0.22147
-0.168283,-0.236293,0.498308
-0.089591,-0.044468,0.32305
0.130572,-0.003488,-0.295367
0.090245,-0.003488,-0.212533
-0.044904,0.144741,0.139291
-0.019618,0.076076,0.110081
-0.053188,-0.216021,-0.139509
-0.097002,-0.15673,-0.113133
0.120108,0.113351,0.190735
0.269645,0.015695,0.152152
0.024414,-0.170244,-0.059945
-0.179182,-0.023106,0.051444
0.034005,0.094822,0.009155
0.205994,-0.09722,-0.235857
-0.034877,-0.225612,0.00436
-0.143215,-0.080654,0.349208
0.191607,0.001526,0.015477
0.314549,-0.062343,-0.347464
-0.052316,0.047302,-0.066267
-0.275094,0.226484,0.118583
-0.067357,0.064523,-0.089373
0.092425,-0.210571,-0.09722
0.022016,-0.068011,0.165231
0.060599,0.172206,0.303432
0.123596,0.0194,-0.008719
-0.026812,-0.10158,-0.310843
-0.020272,0.054278,0.032043
0.254168,-0.003924,0.310407
0.228228,-0.212533,-0.048174
-0.133841,-0.05079,-0.297982
-0.199018,0.216457,-0.131226
0.039019,0.055368,-0.011553
0.011989,-0.209481,0.053842
-0.166321,-0.074332,0.270735
0.005014,0.140817,0.347028
0.277056,0.022016,0.095258
0.15673,-0.087847,-0.146048
-0.080872,0.113133,-0.221252
0.042725,0.174386,-0.263541
0.1988,-0.151716,-0.226702
-0.077602,-0.302778,-0.008937
-0.304086,-0.018529,0.27771
-0.038583,0.145176,0.311933
0.190081,-0.008501,-0.007411
0.108991,0.011117,-0.187901
0.071716,0.188337,0.027902
0.033787,0.056458,0.062997
-0.139073,-0.182887,-0.173514
-0.132533,-0.132316,-0.00109
0.137765,-0.032043,0.289699
0.242397,-0.10594,-0.036621
-0.009591,-0.113569,-0.342887
-0.20207,0.031172,-0.039019
-0.073242,0.057983,0.07673
0.026594,-0.087193,-0.139509
-0.085231,-0.145612,0.111825
-0.042071,-0.053624,0.435311
0.207084,0.048392,0.062997
0.148446,0.118583,-0.423758
-0.201198,0.10376,-0.249372
-0.192915,-0.07455,0.235857
0.07891,-0.242615,0.211443
-0.004578,-0.175476,-0.160653
-0.132316,-0.00436,-0.00436
0.132969,0.041417,0.305176
0.182452,0.025068,-0.12752
-0.187901,0.054714,-0.493077
-0.201852,-0.007847,0.053842
0.114005,-0.205122,0.432696
0.053188,-0.214713,-0.08
-0.207302,0.069318,-0.385393
-0.179618,0.164577,0.084359
-0.040545,-0.095258,0.304304
-0.043379,-0.112915,-0.163705
-0.093515,0.179836,-0.313459
-0.0994,0.075858,0.228664
-0.088283,-0.226702,0.363813
-0.054496,0.032697,-0.294059
-0.058201,0.409589,-0.587681
-0.271824,0.210789,-0.138201
-0.490461,-0.131662,0.129264
-0.133841,-0.146702,0.285339
0.648499,-0.086103,0.950623
0.912476,-0.097656,1.035636
0.368609,0.033133,-0.301906
-0.450352,0.247192,-1.583208
-1.034764,0.240871,-1.577323
-0.960432,-0.02594,-0.582668
-0.288173,-0.346375,0.683158
0.385611,-0.417219,1.401411
0.983756,-0.09722,1.550729
1.325335,0.215803,1.427569
0.369917,0.12534,-0.013079
-1.474653,-0.020926,-2.840096
-1.784188,-0.053624,-3.133283
-0.212315,-0.431388,1.313346
0.867135,-0.603376,4.109192
1.181466,0.15673,1.081412
1.624625,0.503976,-1.010568
0.285339,-0.2485,-0.8558
-2.438137,-0.301688,-3.269087
-2.164786,0.192043,-1.845878
0.359235,-0.623649,4.277692
0.968933,-1.012312,2.461679
0.872803,0.649806,-2.748762
1.559012,1.313128,0.198364
0.903756,0.132098,1.654053
-0.588553,0.200326,-2.290344
-1.038688,0.746373,0.303214
-1.275199,-0.383868,4.40652
-0.950187,-0.655474,-0.139291
1.353455,0.740487,-3.056771
2.700152,0.410243,0.95193
0.466047,-1.088824,1.193673
-1.700483,-0.766863,-3.738621
-1.23836,0.115531,-4.752895
-0.425066,-0.370571,0.602504
-0.23237,-1.111494,4.891968
0.192043,-0.723267,2.62582
0.803484,0.387137,-0.299726
1.042611,1.044791,0.81155
0.499398,1.022339,0.35117
-0.168719,0.743321,-3.013611
-0.072806,0.224086,-2.682931
-0.09613,-0.450788,0.937326
-0.978088,-0.992911,1.164464
-1.058742,-1.193455,-0.582668
1.051113,-0.39978,0.244141
2.861677,1.009478,0.563049
0.999669,0.98332,0.061689
-2.371652,-0.158909,1.452637
-2.684021,-0.196184,-0.230626
-0.364031,0.089155,-3.624398
1.309422,-0.629534,-0.30365
1.361956,-0.808062,3.206743
1.096017,0.239563,-0.208173
1.054818,0.794983,-1.468331
0.061253,0.314985,1.030186
-1.545933,-0.105504,-0.393677
-1.709638,-0.337873,-1.926313
-0.331988,-0.823539,0.571551
1.031058,-0.862558,1.808167
1.38419,-0.046212,0.490897
0.607954,0.473022,-0.220381
-0.455148,0.160871,-0.465829
-0.899179,-0.07782,-0.995309
-0.699071,0.033351,-0.746591
-0.109863,0.02594,0.432478
0.511823,-0.054714,0.949751
0.722177,0.003052,0.228228
0.472804,0.123378,-0.265721
-0.064741,0.240871,-0.001308
-0.596619,0.247628,-0.263541
-0.633894,-0.020926,-0.860596
-0.161089,-0.373404,-0.108119
0.254168,-0.373622,1.199995
0.356838,-0.049264,0.810024
0.280544,0.155858,-0.484576
0.038147,0.240435,-0.626918
-0.307138,0.371007,-0.239345
-0.463431,0.152806,-0.237165
-0.25068,-0.345939,0.186593
0.118583,-0.280762,0.737435
0.303432,0.251116,0.330898
0.227356,0.341797,-0.281416
-0.035967,0.072152,-0.225176
-0.35771,0.070844,-0.163923
-0.419835,0.07346,-0.329372
-0.141035,-0.316075,-0.057111
0.069536,-0.462341,0.441415
0.067575,0.062125,0.367519
0.094387,0.376238,-0.161743
0.03139,0.020054,-0.353568
-0.245884,-0.121852,-0.019618
-0.330244,0.188773,0.116185
-0.044468,0.121416,-0.139291
0.141471,-0.227574,0.026812
-0.067139,-0.022888,0.431824
-0.28098,0.419181,0.074332
-0.144958,0.257438,-0.471933
0.021144,-0.153024,-0.097438
-0.092861,-0.061907,0.468009
-0.149972,0.20098,0.139945
0.109645,0.025504,-0.293623
0.243487,-0.174386,0.080436
-0.091335,0.156076,0.229536
-0.384957,0.408064,-0.447518
-0.209263,-0.027248,-0.447954
-0.054496,-0.365121,0.508336
-0.194877,0.035749,0.595529
-0.073896,0.345939,-0.18158
0.282942,0.093951,-0.210353
0.114877,0.074114,0.151934
-0.351388,0.360979,-0.12425
-0.226484,0.102234,-0.37602
0.167629,-0.410897,0.035531
0.03139,-0.217111,0.463649
-0.213623,0.268555,0.204032
0.011989,0.145394,-0.283377
0.15673,-0.156076,-0.077602
-0.145176,0.061471,0.25504
-0.222124,0.257874,-0.109863
0.145176,-0.144305,-0.185721
0.220381,-0.375584,0.301252
-0.083705,0.15128,0.037711
-0.061035,0.425284,-0.511387
0.142125,-0.14801,-0.02376
-0.066703,-0.407846,0.524684
-0.207302,0.143433,0.086539
0.174168,0.315203,-0.2485
0.330026,-0.165449,0.094822
-0.096348,-0.18158,0.14583
-0.27771,0.19989,-0.188337
0.077166,-0.021144,-0.12534
0.209917,-0.423322,0.14692
-0.036839,-0.111607,0.108773
-0.006104,0.261579,-0.057765
0.222342,-0.038365,-0.072588
0.061035,-0.260489,0.069972
-0.195748,0.065177,0.044468
-0.002834,0.161961,-0.217329
0.229536,-0.188119,-0.057329
-0.026812,-0.217765,0.310625
-0.235203,0.142561,0.082179
0.136239,0.119237,-0.156512
0.390625,-0.216021,0.033351
0.043161,-0.05515,0
-0.204904,0.303868,-0.176566
-0.088719,0.028338,-0.07782
-0.078474,-0.364249,0.022234
-0.010027,-0.098092,0.085231
0.374494,0.179618,0.33286
0.478254,-0.089373,0.347028
0.009809,-0.132533,-0.157384
-0.334603,0.290789,-0.561959
-0.177656,0.234113,-0.349208
-0.014169,-0.32741,0.202506
-0.062125,-0.341361,0.438145
0.085885,0.148882,0.216021
0.35335,0.148882,0.117929
0.199672,-0.161089,0.107683
-0.163705,0.106812,-0.40523
-0.176784,0.449044,-0.728934
-0.047956,-0.028774,-0.038147
-0.094387,-0.522069,0.532968
-0.025504,-0.098964,0.192915
0.265939,0.346592,0.054278
0.325012,0.02594,0.290789
-0.004142,-0.198364,-0.048828
-0.222124,0.154114,-0.539071
-0.085449,0.216893,-0.2982
-0.020272,-0.239563,0.197492
-0.15237,-0.319781,0.189209
-0.030954,0.10376,0.000436
0.275748,0.167847,0.071716
0.202288,-0.169373,0.04534
-0.107465,-0.121852,-0.161961
-0.099182,0.169809,-0.151498
0.063433,-0.003052,0.047302
-0.037929,-0.297764,0.171116
-0.185285,-0.098092,0.098746
-0.0194,0.141253,-0.046212
0.188991,-0.060817,-0.018311
0.02594,-0.20316,0.007193
-0.195966,0.041417,-0.170027
-0.02158,0.09613,-0.158909
0.108337,-0.217983,0.191171
-0.272478,-0.214277,0.115531
-0.451442,0.170244,-0.415257
0.128392,0.133841,-0.014169
0.544739,-0.341361,0.916617
0.125994,-0.29711,0.242179
-0.314549,0.296674,-1.124355
-0.166757,0.263105,-0.525774
0.061035,-0.410461,0.836182
-0.011553,-0.363159,0.229536
-0.174168,0.380598,-0.956508
-0.381906,0.450788,-0.387791
-0.588117,-0.160653,0.492423
-0.333514,-0.292751,0.243923
0.389971,0.105504,0.193351
0.725446,0.205994,0.713021
0.105722,0.012643,0.286211
-0.753348,0.114659,-1.045445
-0.8061,0.442069,-1.204572
-0.317383,0.281634,0.142997
0.007193,-0.389753,0.93689
0.466265,-0.518363,0.78234
1.032802,0.069972,0.669207
0.718689,0.322614,0.208827
-0.53275,0.131444,-0.867789
-1.303537,0.059509,-1.50626
-0.682068,-0.123596,-0.349208
0.388881,-0.480434,1.640756
0.609698,-0.364685,1.129804
0.024414,0.167411,-1.577759
-0.541687,0.197492,-1.958575
-0.527518,-0.290353,1.286098
0.090681,-0.275312,3.455026
1.02975,0.209045,1.290676
1.463972,0.238037,-1.295471
0.163487,0.016785,-2.172634
-1.852853,0.029864,-3.247942
-1.562064,-0.266157,-0.646973
0.519453,-0.769479,4.878889
1.17776,-0.35771,2.992903
0.740705,0.450134,-3.113883
0.617545,0.12316,-1.930237
-0.206212,-0.291661,1.373073
-1.201957,0.450788,-0.55433
-0.902666,0.316947,-1.021903
-0.312587,-1.294381,1.751927
0.219945,-1.636396,0.68621
1.514762,-0.22365,-1.33885
1.909746,0.837272,1.586696
0.082833,0.719561,3.001404
-1.717704,0.20534,-2.04228
-1.493835,0.108337,-4.813494
-0.009591,-0.017221,0.354222
0.923811,-0.503758,3.706142
0.80065,-0.373404,-0.274876
0.92708,0.229318,-1.445879
1.209368,0.315857,1.752799
0.249372,0.261797,-0.136457
-0.88719,0.320871,-3.18124
-0.893075,-0.042725,-0.925991
-0.682286,-0.791277,0.699724
-0.185939,-1.26212,0.52512
1.248605,-0.648717,2.176993
1.878357,0.681414,2.232361
0.428772,1.160976,-0.1794
-1.293945,0.789533,-1.453509
-1.622445,0.497654,-1.600429
-0.903756,-0.030518,-1.267133
0.253732,-0.500052,-0.193787
1.402501,-0.258527,0.984192
1.738412,-0.095694,1.047189
0.987244,-0.154768,-0.421797
-0.048174,0.107465,-0.830514
-0.737435,0.139727,0.582232
-1.245771,-0.143215,0.598798
-1.302229,-0.070626,-0.246538
-0.253732,0.161961,0.362287
1.221793,0.141035,0.267465
1.455253,0.048392,-0.951059
0.126648,0.02376,-0.235203
-1.021685,0.009373,0.750732
-0.547355,0.07128,-0.951494
0.428336,0.071498,-1.581028
0.211879,-0.326974,0.924247
-0.405012,-0.709316,1.461792
-0.015259,-0.38256,-0.49918
0.515529,0.158909,-0.447518
0.10703,0.182887,0.337001
-0.403268,0.030518,-0.519017
-0.337219,-0.041417,-0.695801
-0.137765,-0.258527,0.32741
0.139291,-0.288391,0.641959
0.421361,0.082615,0.188773
0.169591,0.290789,-0.236947
-0.282724,0.172424,-0.223432
-0.248936,0.093515,0.043161
-0.011553,0.041635,0.028992
0.0303,-0.068229,0.062561
-0.007629,-0.033787,0.332206
-0.038365,0.097656,0.136021
-0.115313,0.090027,-0.367083
-0.25504,0.07237,-0.302996
-0.244141,0.109427,0.110735
0.009155,-0.069101,0.185285
0.045122,-0.264631,0.128828
-0.186375,-0.022234,0.173078
-0.07128,0.295585,-0.02703
0.214713,0.127302,-0.261579
-0.016349,-0.120762,-0.058637
-0.354658,0.013297,0.07564
-0.13079,0.063433,-0.193133
0.086103,-0.180708,-0.045994
-0.18158,-0.143433,0.504194
-0.266157,0.202724,0.312369
0.027466,0.259399,-0.355748
0.056893,0.061253,-0.314549
-0.168065,0.082397,0.144523
-0.149318,0.178964,0.122288
0.014605,-0.00218,-0.14801
-0.045122,-0.142779,-0.022888
-0.181362,0.088719,0.313895
-0.063869,0.290135,0.184849
0.079564,0.162397,-0.260707
-0.077602,0.05079,-0.164577
-0.208609,0.106376,0.239999
-0.033133,0.04643,0.084359
0.022234,-0.097874,-0.139945
-0.189209,-0.001744,0.18267
-0.131444,0.193569,0.204686
0.135585,0.101362,-0.319345
-0.010681,-0.074986,-0.196402
-0.316511,0.005232,0.38038
-0.134495,0.088283,0.071062
0.20316,-0.069754,-0.401306
0.085013,-0.169809,0.113787
-0.17286,0.025068,0.467137
-0.055586,0.150626,-0.144523
0.097874,-0.065831,-0.396511
-0.083051,-0.163705,0.194877
-0.139727,0.075858,0.243051
0.176348,0.110299,-0.309535
0.241961,-0.151498,-0.081526
-0.136893,-0.142125,0.452532
-0.193133,0.094604,0.129264
0.20534,0.029428,-0.328718
0.231062,-0.147138,-0.133187
-0.118801,-0.003706,0.198582
-0.100054,0.104632,0.122506
0.12643,-0.121416,-0.166757
0.028992,-0.188119,-0.107247
-0.064959,0.090463,0.189863
0.130572,0.181362,-0.005232
0.092207,-0.003052,-0.369045
-0.268119,-0.039019,-0.006975
-0.1794,-0.004578,0.470407
0.329808,-0.123596,0.183323
0.341143,-0.103542,-0.126212
-0.02376,0.123378,0.07564
0.026594,0.112479,-0.014823
0.160871,-0.142997,-0.462559
-0.131008,-0.15346,-0.313023
-0.2485,0.018529,0.27771
0.078692,-0.072152,0.314113
0.155858,-0.168283,0.000872
-0.057765,0.097656,0.071498
0.028556,0.279236,0.160871
0.1988,0.086757,-0.189863
-0.030954,-0.044686,-0.388881
-0.240217,0.00218,0.086321
0.042943,-0.129046,0.485012
0.331988,-0.289263,0.094822
0.171334,-0.056458,-0.244359
-0.007193,0.27226,-0.030736
0.07346,0.187683,-0.108119
-0.030954,-0.082179,-0.362287
-0.310189,-0.111389,0.002616
-0.157166,-0.05297,0.453622
0.247192,-0.13188,0.234985
0.209481,-0.063215,-0.170027
-0.04752,0.235639,-0.101144
0.015477,0.221034,0.077384
0.07782,-0.169591,-0.146702
-0.138855,-0.269863,-0.267683
-0.110953,-0.061471,0.157384
0.234985,-0.097656,0.333514
0.202724,-0.166539,-0.146048
-0.160217,0.100926,-0.265503
-0.139727,0.205776,0.181362
0.140163,-0.067357,0.111607
0.082397,-0.107247,-0.32741
-0.134931,0.094169,-0.088501
-0.072806,-0.017657,0.367301
0.064523,-0.184631,0.03139
