Force in X axis (N),Force in Y axis (N),Force in Z axis (N)
-3.6254889,-2.4169959,44.71434
-2.7191142,-3.0212424,38.671875
-2.4169959,-3.6254889,47.131326
-2.4169959,-2.7191142,47.131326
-1.208493,-3.9276171,27.795438
-2.1148677,-3.9276171,38.671875
-3.9276171,-3.0212424,37.463382
-1.5106212,-3.6254889,50.756805
-2.1148677,-4.5318636,38.671875
-1.8127395,-3.6254889,39.880368
-3.3233607,-3.6254889,42.297354
-3.6254889,-4.2297354,31.420917
0,-6.0424848,41.088861
-2.7191142,-4.5318636,42.297354
-2.1148677,-3.3233607,38.671875
-2.7191142,-4.2297354,38.671875
-1.5106212,-3.9276171,32.62941
-3.3233607,-3.3233607,43.505847
0.30212424,-4.8339819,42.297354
-1.8127395,-3.9276171,42.297354
0,-9.6679638,53.173791
-0.90637173,-4.2297354,38.671875
3.9276171,-7.5530961,39.880368
-3.6254889,-3.6254889,36.254889
-1.5106212,-3.6254889,37.463382
-1.8127395,-2.4169959,41.088861
-2.7191142,-1.5106212,32.62941
-2.1148677,-3.6254889,41.088861
-3.9276171,-3.0212424,50.756805
-5.4382284,0.30212424,37.463382
-3.9276171,-2.7191142,48.339819
-3.6254889,-3.9276171,42.297354
-1.208493,-4.8339819,45.922833
-2.7191142,-3.6254889,41.088861
-1.208493,-3.9276171,38.671875
-0.90637173,-4.5318636,56.79927
-2.7191142,-3.6254889,36.254889
-0.30212424,-6.0424848,37.463382
-2.7191142,-3.6254889,44.71434
-0.60424848,-4.2297354,43.505847
-1.208493,-4.2297354,39.880368
-2.7191142,-3.9276171,35.046396
-3.0212424,-3.6254889,44.71434
-1.8127395,-3.9276171,39.880368
-2.1148677,-5.1361101,31.420917
-1.8127395,-3.9276171,41.088861
-2.7191142,-4.2297354,44.71434
-1.5106212,-2.7191142,38.671875
-2.1148677,-3.9276171,39.880368
-2.1148677,-7.8552243,66.467313
-3.3233607,-3.6254889,43.505847
-2.1148677,-4.2297354,41.088861
-2.7191142,-3.0212424,51.965298
-1.5106212,-4.5318636,50.756805
-1.5106212,-6.3446031,44.71434
-0.90637173,-4.2297354,26.586945
-2.1148677,-3.9276171,36.254889
-3.9276171,-5.7403566,60.424848
-1.8127395,-2.7191142,43.505847
-3.0212424,-4.5318636,43.505847
-1.8127395,-4.8339819,45.922833
-2.1148677,-4.2297354,51.965298
-3.3233607,-2.1148677,32.62941
-1.8127395,-3.0212424,48.339819
-5.7403566,-2.7191142,39.880368
-2.1148677,-3.3233607,41.088861
-3.3233607,-2.1148677,38.671875
-1.5106212,-5.1361101,38.671875
-3.0212424,-1.5106212,32.62941
-4.5318636,-4.8339819,48.339819
-1.5106212,-4.5318636,35.046396
-2.1148677,-3.6254889,45.922833
-2.7191142,-4.5318636,37.463382
-2.7191142,-3.6254889,42.297354
-2.7191142,-3.3233607,39.880368
-2.4169959,-3.6254889,43.505847
-2.7191142,-3.0212424,42.297354
-6.0424848,-1.8127395,35.046396
-2.1148677,-3.9276171,41.088861
-6.0424848,-0.90637173,30.212424
-2.7191142,-3.6254889,45.922833
-1.8127395,-3.9276171,43.505847
-2.7191142,-4.2297354,47.131326
-3.0212424,-4.5318636,37.463382
-1.5106212,-4.5318636,45.922833
-1.8127395,-3.9276171,39.880368
0.90637173,-4.2297354,43.505847
-2.4169959,-3.9276171,43.505847
-2.7191142,-3.0212424,38.671875
-1.8127395,-4.5318636,36.254889
-2.1148677,-3.3233607,37.463382
-4.5318636,1.5106212,35.046396
-2.4169959,-4.2297354,36.254889
-2.7191142,-3.3233607,36.254889
0,-6.3446031,47.131326
-6.0424848,-2.4169959,42.297354
-2.4169959,-2.1148677,45.922833
-1.5106212,-1.5106212,27.795438
-2.7191142,-3.6254889,37.463382
-6.9488496,-1.208493,37.463382
-1.208493,-4.2297354,31.420917
-2.1148677,-3.9276171,43.505847
-2.7191142,-3.9276171,36.254889
-1.8127395,-6.6467313,66.467313
0,-8.1573525,50.756805
-1.5106212,-4.8339819,43.505847
-2.4169959,-4.8339819,42.297354
-2.7191142,-3.6254889,30.212424
-2.7191142,-3.3233607,38.671875
-4.5318636,-2.7191142,37.463382
-1.8127395,-3.9276171,39.880368
-1.8127395,-5.4382284,37.463382
-3.3233607,-3.6254889,43.505847
-2.4169959,-3.0212424,44.71434
-3.3233607,-2.1148677,42.297354
-3.0212424,-3.6254889,38.671875
-2.4169959,-3.9276171,42.297354
-3.3233607,-4.2297354,39.880368
-2.7191142,-4.2297354,32.62941
-1.208493,-4.2297354,45.922833
-2.1148677,-5.1361101,35.046396
-3.9276171,1.208493,32.62941
-3.3233607,-3.9276171,39.880368
-0.90637173,-0.90637173,38.671875
-1.8127395,-3.0212424,41.088861
-2.7191142,-3.3233607,44.71434
-5.7403566,-0.90637173,42.297354
-3.3233607,-2.7191142,45.922833
-2.4169959,-3.3233607,42.297354
-1.208493,-3.6254889,41.088861
-4.2297354,-4.5318636,45.922833
-3.0212424,-3.3233607,38.671875
-2.4169959,-3.3233607,39.880368
-2.1148677,-5.7403566,47.131326
-3.3233607,-2.7191142,41.088861
-2.7191142,-2.4169959,39.880368
-2.4169959,-3.6254889,30.212424
2.1148677,-5.1361101,43.505847
-0.90637173,-6.0424848,59.216355
-0.60424848,-0.30212424,21.752973
-2.1148677,-2.4169959,33.837903
-3.0212424,-3.6254889,39.880368
-1.208493,-3.6254889,42.297354
-3.0212424,-3.0212424,45.922833
-0.60424848,-3.3233607,33.837903
6.0424848,-6.3446031,36.254889
0.60424848,-7.5530961,56.79927
-0.30212424,-3.3233607,43.505847
-0.90637173,-4.5318636,41.088861
-0.90637173,-3.9276171,37.463382
-1.5106212,-2.1148677,45.922833
2.1148677,-6.0424848,45.922833
-3.0212424,-3.3233607,42.297354
-1.5106212,-3.6254889,44.71434
-1.8127395,-3.3233607,42.297354
-0.30212424,-3.6254889,47.131326
-1.5106212,-4.2297354,47.131326
-1.5106212,-2.7191142,41.088861
-1.5106212,-3.6254889,42.297354
-2.7191142,-3.9276171,33.837903
0.60424848,-4.2297354,39.880368
-3.3233607,-4.5318636,31.420917
-2.1148677,-4.2297354,38.671875
-0.90637173,-3.3233607,33.837903
-1.5106212,-4.5318636,37.463382
-1.5106212,-2.4169959,35.046396
-2.4169959,-3.9276171,47.131326
-1.208493,-5.1361101,37.463382
-6.3446031,0.30212424,36.254889
-0.90637173,-4.5318636,42.297354
-0.60424848,-3.9276171,43.505847
-1.208493,-4.8339819,37.463382
-3.6254889,-3.9276171,42.297354
-2.1148677,-2.7191142,41.088861
-0.30212424,-8.4594708,54.382284
0.90637173,-6.9488496,44.71434
-1.208493,-5.1361101,43.505847
-1.8127395,-3.9276171,38.671875
-3.6254889,-3.6254889,41.088861
-3.0212424,-6.0424848,42.297354
-3.0212424,-4.2297354,37.463382
-3.6254889,-6.0424848,51.965298
0,-8.1573525,50.756805
-2.1148677,-2.7191142,43.505847
-2.7191142,-5.1361101,45.922833
-2.7191142,-2.7191142,48.339819
-3.0212424,-2.4169959,44.71434
-0.90637173,-6.3446031,42.297354
-1.8127395,-5.4382284,60.424848
-2.1148677,-3.0212424,47.131326
-2.4169959,-3.3233607,42.297354
-0.90637173,-4.8339819,39.880368
-1.8127395,-4.5318636,38.671875
-1.8127395,-1.208493,37.463382
-2.1148677,-4.2297354,43.505847
-2.4169959,-3.3233607,37.463382
-0.90637173,-4.5318636,43.505847
-2.4169959,-4.5318636,37.463382
-1.8127395,-4.2297354,35.046396
-0.90637173,-4.5318636,36.254889
-2.7191142,-2.7191142,39.880368
-1.208493,-4.8339819,42.297354
-3.3233607,-4.2297354,37.463382
-2.7191142,-3.3233607,39.880368
-2.4169959,-3.6254889,41.088861
-1.8127395,-4.5318636,49.548312
-2.7191142,-3.3233607,45.922833
-1.208493,-4.2297354,45.922833
-1.8127395,-3.6254889,43.505847
-0.90637173,-3.0212424,36.254889
3.9276171,-7.8552243,45.922833
-4.8339819,2.7191142,33.837903
-2.7191142,-4.5318636,39.880368
-2.4169959,-3.3233607,42.297354
-3.9276171,-3.9276171,38.671875
-1.5106212,-4.2297354,47.131326
-3.6254889,-3.6254889,37.463382
-3.0212424,-5.7403566,41.088861
-6.6467313,-0.60424848,37.463382
-3.0212424,-4.5318636,48.339819
-0.90637173,-4.2297354,36.254889
-2.7191142,-2.7191142,43.505847
-2.7191142,-3.6254889,44.71434
-0.30212424,-5.7403566,50.756805
-2.1148677,-3.3233607,41.088861
-1.208493,-4.2297354,37.463382
-0.90637173,-3.3233607,39.880368
-0.90637173,-4.8339819,42.297354
-2.4169959,-3.3233607,37.463382
-2.7191142,-3.6254889,43.505847
-2.7191142,-4.2297354,48.339819
-1.8127395,-3.6254889,43.505847
-2.7191142,-3.3233607,47.131326
-1.5106212,-6.3446031,44.71434
-2.4169959,-2.4169959,44.71434
-3.0212424,-6.0424848,55.590777
-1.5106212,-3.9276171,39.880368
-3.0212424,-3.9276171,39.880368
-2.1148677,-4.8339819,36.254889
-1.8127395,-4.8339819,35.046396
-2.1148677,-3.9276171,44.71434
-3.0212424,-3.6254889,47.131326
-2.7191142,-4.5318636,41.088861
-3.9276171,-4.5318636,41.088861
-1.5106212,-4.8339819,44.71434
-2.7191142,-3.9276171,44.71434
-1.5106212,-3.6254889,37.463382
-2.1148677,-3.9276171,31.420917
-1.5106212,-4.5318636,37.463382
-1.8127395,-3.9276171,38.671875
-3.3233607,-3.9276171,38.671875
-2.7191142,-2.7191142,33.837903
-1.8127395,-6.3446031,60.424848
1.5106212,-6.3446031,45.922833
-2.1148677,-4.2297354,48.339819
-3.6254889,-3.9276171,45.922833
-1.5106212,-3.0212424,38.671875
-1.8127395,-5.1361101,54.382284
-2.4169959,-4.8339819,39.880368
1.8127395,-4.2297354,37.463382
-2.7191142,-0.90637173,22.961466
-0.30212424,-5.1361101,42.297354
-1.5106212,-5.1361101,39.880368
-3.3233607,-3.0212424,44.71434
-2.7191142,-2.7191142,39.880368
0.90637173,-8.761599,60.424848
-1.5106212,-5.4382284,41.088861
-1.5106212,-3.9276171,42.297354
-3.0212424,-3.0212424,42.297354
-2.1148677,-3.9276171,26.586945
-2.4169959,-7.5530961,42.297354
-1.5106212,-3.9276171,36.254889
-2.1148677,-4.2297354,38.671875
-3.3233607,-3.9276171,39.880368
-3.0212424,-3.0212424,42.297354
-1.8127395,-3.9276171,45.922833
-1.8127395,-4.2297354,38.671875
-2.4169959,-5.1361101,44.71434
-2.7191142,-3.3233607,39.880368
-2.4169959,-4.8339819,31.420917
-2.1148677,-4.8339819,43.505847
-3.9276171,-4.2297354,33.837903
-0.90637173,-3.6254889,37.463382
-2.1148677,-3.9276171,38.671875
-1.8127395,-3.9276171,37.463382
2.7191142,-5.4382284,42.297354
-2.1148677,-3.9276171,43.505847
-4.2297354,3.0212424,38.671875
-1.8127395,-3.6254889,53.173791
-2.1148677,-4.5318636,39.880368
-2.7191142,-4.2297354,36.254889
-3.6254889,-4.2297354,37.463382
-2.7191142,-3.3233607,33.837903
-2.4169959,-2.7191142,38.671875
-2.4169959,-6.0424848,55.590777
-2.4169959,-3.6254889,37.463382
-2.4169959,-4.2297354,47.131326
-3.0212424,-2.7191142,39.880368
-2.4169959,-3.3233607,43.505847
-7.8552243,-1.208493,38.671875
-2.7191142,-3.9276171,36.254889
-1.5106212,-2.4169959,38.671875
-2.1148677,-4.5318636,29.003931
2.1148677,-7.5530961,51.965298
-5.1361101,-3.6254889,35.046396
-2.4169959,-3.9276171,39.880368
-2.1148677,-3.3233607,41.088861
-6.9488496,-1.208493,33.837903
-2.4169959,-4.2297354,41.088861
-1.5106212,-3.6254889,33.837903
-4.2297354,-3.3233607,38.671875
-3.9276171,-3.9276171,37.463382
-0.90637173,-4.8339819,33.837903
-2.7191142,-4.5318636,36.254889
-2.4169959,-3.3233607,39.880368
-3.3233607,-3.3233607,37.463382
-1.8127395,-4.2297354,38.671875
-1.8127395,-3.9276171,41.088861
-4.5318636,-3.6254889,39.880368
-2.7191142,-5.1361101,39.880368
-2.7191142,-3.6254889,21.752973
-4.5318636,-3.0212424,29.003931
-2.7191142,-3.3233607,35.046396
-1.208493,-4.2297354,33.837903
-1.5106212,-3.9276171,37.463382
-2.1148677,-3.0212424,42.297354
-1.8127395,-3.3233607,37.463382
-2.7191142,-6.3446031,53.173791
-2.4169959,-2.7191142,42.297354
-0.60424848,-3.3233607,41.088861
-1.208493,-1.8127395,10.876437
-1.8127395,-3.3233607,31.420917
-2.4169959,-5.1361101,37.463382
-1.208493,-3.9276171,41.088861
-2.7191142,-4.2297354,37.463382
-1.8127395,-5.1361101,42.297354
-3.0212424,0,37.463382
-2.4169959,-3.6254889,42.297354
-2.4169959,-4.2297354,36.254889
-2.7191142,-3.6254889,42.297354
-2.4169959,-3.9276171,35.046396
-3.6254889,-2.7191142,35.046396
-3.9276171,-3.9276171,37.463382
-4.8339819,-1.8127395,36.254889
-3.3233607,-1.5106212,41.088861
0.30212424,-3.9276171,31.420917
-1.5106212,-5.1361101,47.131326
-2.7191142,-5.1361101,48.339819
-3.3233607,-1.208493,41.088861
1.5106212,-3.6254889,42.297354
-1.208493,-2.7191142,42.297354
-1.208493,-3.6254889,43.505847
-6.6467313,-3.6254889,36.254889
-3.3233607,-2.7191142,35.046396
-2.1148677,-3.6254889,38.671875
-1.8127395,-4.5318636,35.046396
-1.208493,-3.3233607,41.088861
-3.3233607,-3.6254889,47.131326
-2.1148677,-6.9488496,59.216355
-2.1148677,-4.5318636,42.297354
-3.6254889,-4.5318636,39.880368
-2.7191142,-3.9276171,31.420917
-2.7191142,-4.5318636,36.254889
-2.7191142,-4.5318636,38.671875
-2.4169959,-3.6254889,38.671875
-1.8127395,-3.9276171,39.880368
-2.7191142,-3.9276171,33.837903
-2.7191142,-6.9488496,61.633341
-2.1148677,-4.2297354,35.046396
-2.4169959,-4.2297354,33.837903
-2.7191142,-3.9276171,41.088861
-3.0212424,-3.0212424,39.880368
-3.9276171,-3.3233607,43.505847
-1.8127395,-5.1361101,42.297354
-2.1148677,-3.9276171,37.463382
-3.0212424,-4.8339819,49.548312
-6.9488496,-1.208493,31.420917
-2.7191142,-3.9276171,42.297354
-2.1148677,-6.3446031,47.131326
-1.8127395,-3.6254889,36.254889
-0.30212424,-3.3233607,36.254889
-3.0212424,-4.2297354,38.671875
-1.5106212,-4.8339819,45.922833
-3.0212424,-3.3233607,43.505847
-1.8127395,-4.2297354,36.254889
-2.7191142,-1.5106212,37.463382
-2.1148677,-4.5318636,39.880368
-3.0212424,-2.1148677,41.088861
-3.3233607,-4.8339819,36.254889
-3.0212424,-3.9276171,36.254889
-0.30212424,-3.9276171,41.088861
-3.9276171,-3.9276171,39.880368
2.4169959,-7.8552243,37.463382
-3.0212424,-4.8339819,36.254889
