Force in X axis (N),Force in Y axis (N),Force in Z axis (N)
-3.0822776,-5.8563234,39.453125
-7.3974622,-6.7810087,48.083474
-5.8563234,-5.5480916,43.151846
-5.8563234,-5.8563234,39.453125
-5.2398699,-7.0892304,38.220218
-7.0892304,-3.3904993,35.754404
-0.61645552,-7.0892304,44.384753
-6.1645552,-4.9316381,43.151846
-5.2398699,-6.7810087,43.151846
-2.4658241,-7.3974622,43.151846
-5.2398699,-6.7810087,35.754404
-6.4727769,-6.1645552,39.453125
-6.1645552,-9.2468227,65.344273
-3.6987311,-7.7056839,41.918939
-7.3974622,-7.3974622,44.384753
-6.7810087,-4.9316381,36.987311
-4.6234164,-6.7810087,41.918939
-7.3974622,-5.2398699,49.316381
-6.4727769,-3.6987311,27.124055
-5.8563234,-5.2398699,41.918939
-6.4727769,-6.4727769,46.850567
-5.8563234,-4.6234164,50.549288
-7.3974622,-4.9316381,48.083474
-6.4727769,-5.5480916,45.61766
-5.2398699,-5.8563234,41.918939
-6.1645552,-5.2398699,40.686032
-5.8563234,-7.7056839,48.083474
-6.1645552,-5.2398699,45.61766
-6.4727769,-5.5480916,39.453125
-4.6234164,-8.3221475,43.151846
-5.8563234,-6.1645552,34.521497
-5.5480916,-6.4727769,43.151846
-6.1645552,-6.4727769,40.686032
-6.1645552,-6.1645552,39.453125
-5.8563234,-7.0892304,51.782195
-0.92468227,-7.3974622,40.686032
-5.2398699,-6.7810087,53.015102
-4.3151846,-6.4727769,34.521497
-5.2398699,-6.1645552,43.151846
-5.2398699,-7.0892304,46.850567
-5.8563234,-5.8563234,46.850567
-4.9316381,-7.7056839,45.61766
-6.4727769,-5.5480916,39.453125
-8.0139157,-4.6234164,40.686032
-7.0892304,-5.2398699,28.356962
-6.7810087,-6.4727769,48.083474
-5.2398699,-6.1645552,48.083474
-7.3974622,-6.1645552,44.384753
-6.1645552,-6.1645552,44.384753
-5.5480916,-5.5480916,45.61766
-9.8632762,-2.4658241,35.754404
-6.7810087,-5.8563234,51.782195
-6.4727769,-5.8563234,48.083474
-5.8563234,-4.9316381,45.61766
-5.8563234,-6.4727769,45.61766
-6.4727769,-6.4727769,44.384753
-6.1645552,-5.5480916,41.918939
-6.7810087,-6.4727769,41.918939
-5.2398699,-7.3974622,43.151846
-5.8563234,-6.1645552,48.083474
-5.5480916,-6.4727769,36.987311
-5.5480916,-5.2398699,40.686032
-11.712667,-4.3151846,38.220218
-6.1645552,-6.7810087,39.453125
-6.1645552,-6.7810087,39.453125
-5.8563234,-4.9316381,53.015102
-8.6303692,-0.61645552,29.589869
-5.8563234,-6.4727769,43.151846
-6.4727769,-6.1645552,39.453125
-7.7056839,-4.3151846,41.918939
-5.8563234,-7.3974622,45.61766
-4.9316381,-2.7740458,40.686032
-5.8563234,-6.7810087,41.918939
-6.7810087,-5.5480916,41.918939
-8.3221475,-6.1645552,41.918939
-7.0892304,-4.9316381,39.453125
-5.8563234,-7.0892304,46.850567
-7.0892304,-6.4727769,35.754404
-4.9316381,-7.3974622,44.384753
-7.0892304,-2.7740458,39.453125
-5.2398699,-6.4727769,43.151846
-6.4727769,-7.3974622,41.918939
-6.1645552,-6.1645552,46.850567
-5.5480916,-4.9316381,62.878459
-5.2398699,-6.4727769,48.083474
-5.8563234,-6.1645552,48.083474
-7.3974622,-5.5480916,45.61766
-5.8563234,-6.1645552,36.987311
-7.7056839,-5.8563234,44.384753
-6.1645552,-7.0892304,50.549288
-6.1645552,-6.1645552,49.316381
-6.7810087,-5.2398699,38.220218
-6.1645552,-5.2398699,44.384753
-8.6303692,-4.0069629,33.28859
-5.2398699,-5.2398699,53.015102
