Force in X axis (N),Force in Y axis (N),Force in Z axis (N)
1.66168332,-2.99102562,41.2097202
2.65869549,-1.66168332,29.2456395
1.66168332,1.3293423,29.2456395
-1.99401345,2.32635447,42.5390625
0.332336664,-0.997008903,45.1977471
2.32635447,-2.32635447,34.5630087
-1.99401345,-0.997008903,30.5749818
1.66168332,-2.99102562,38.5510356
0.997008903,-1.66168332,38.5510356
4.32037881,-6.64673328,45.1977471
1.99401345,-2.99102562,41.2097202
1.99401345,-2.99102562,33.2336664
3.98803779,-4.98504996,45.1977471
0.997008903,-3.65569677,31.9043241
1.99401345,-2.99102562,38.5510356
0.664673328,-1.99401345,43.8684048
0.997008903,-1.66168332,31.9043241
2.32635447,-2.99102562,29.2456395
1.3293423,-1.66168332,30.5749818
3.32336664,-3.98803779,34.5630087
0.332336664,-1.99401345,25.2576126
1.66168332,-3.32336664,49.185774
0,-2.32635447,41.2097202
1.3293423,-3.32336664,21.2694768
1.66168332,-0.664673328,50.5151163
-0.997008903,-2.32635447,27.9162972
-1.3293423,-2.32635447,31.9043241
1.3293423,-0.997008903,42.5390625
-0.997008903,1.66168332,30.5749818
2.65869549,-2.99102562,31.9043241
1.99401345,-1.99401345,45.1977471
1.99401345,-3.65569677,31.9043241
-0.332336664,-2.32635447,39.8803779
0.664673328,-2.99102562,43.8684048
-0.664673328,-1.66168332,31.9043241
3.98803779,-1.99401345,26.5869549
3.32336664,-2.65869549,47.8564317
0.997008903,-2.32635447,38.5510356
1.3293423,-1.66168332,27.9162972
-0.332336664,-1.3293423,42.5390625
2.32635447,-2.32635447,34.5630087
4.32037881,-4.32037881,34.5630087
-0.664673328,-2.65869549,46.5270894
1.3293423,-4.65270894,50.5151163
0.332336664,0,23.9282703
1.66168332,-2.32635447,43.8684048
2.32635447,-2.99102562,35.892351
1.3293423,-2.65869549,23.9282703
1.3293423,-1.99401345,37.2216933
1.3293423,-2.65869549,38.5510356
1.3293423,-1.3293423,26.5869549
0.664673328,-6.64673328,66.4673328
0,-1.3293423,34.5630087
1.99401345,-3.32336664,22.598928
-0.664673328,-1.99401345,41.2097202
0.997008903,-3.65569677,31.9043241
1.3293423,-1.66168332,30.5749818
0.664673328,-2.32635447,38.5510356
-0.332336664,-1.66168332,33.2336664
0.664673328,-1.99401345,35.892351
1.3293423,-1.3293423,37.2216933
1.99401345,-1.3293423,38.5510356
0.332336664,-0.664673328,33.2336664
-0.997008903,3.32336664,27.9162972
2.32635447,-2.65869549,37.2216933
2.99102562,-4.65270894,31.9043241
1.99401345,-6.31439226,50.5151163
1.66168332,-6.31439226,54.5031432
0.664673328,-3.98803779,31.9043241
0.332336664,-1.3293423,41.2097202
2.32635447,-2.65869549,33.2336664
4.32037881,-4.98504996,35.892351
0.332336664,-1.66168332,43.8684048
1.99401345,-1.99401345,37.2216933
2.32635447,-2.65869549,34.5630087
0,-1.66168332,45.1977471
0.997008903,-2.32635447,27.9162972
1.99401345,-1.99401345,35.892351
1.99401345,-2.32635447,37.2216933
0.664673328,-1.99401345,35.892351
1.99401345,-1.99401345,39.8803779
2.65869549,-2.65869549,31.9043241
0.664673328,-1.66168332,34.5630087
0.332336664,-1.99401345,46.5270894
0.997008903,-2.32635447,37.2216933
0.664673328,-1.3293423,39.8803779
2.32635447,-1.66168332,43.8684048
0,-1.99401345,41.2097202
1.3293423,-1.99401345,41.2097202
2.32635447,-1.3293423,38.5510356
1.99401345,-2.32635447,38.5510356
2.32635447,0.332336664,14.6227653
0.664673328,-0.664673328,39.8803779
1.3293423,-2.32635447,29.2456395
2.32635447,-1.99401345,46.5270894
0.664673328,-1.3293423,41.2097202
1.99401345,-0.332336664,30.5749818
0.997008903,-1.66168332,37.2216933
2.65869549,-2.99102562,34.5630087
0.332336664,-2.65869549,30.5749818
0.664673328,-2.65869549,41.2097202
-1.99401345,3.32336664,29.2456395
0.332336664,-1.3293423,33.2336664
2.32635447,-2.32635447,37.2216933
-0.332336664,-0.997008903,34.5630087
2.32635447,-4.32037881,37.2216933
-0.997008903,-0.332336664,43.8684048
0.332336664,-1.66168332,37.2216933
1.66168332,-2.32635447,26.5869549
1.99401345,-3.32336664,42.5390625
0.997008903,-1.99401345,39.8803779
2.65869549,-4.65270894,34.5630087
0.332336664,-1.3293423,38.5510356
2.65869549,-0.997008903,34.5630087
2.32635447,-2.32635447,26.5869549
0.664673328,-1.3293423,31.9043241
1.99401345,-1.3293423,43.8684048
0.664673328,-2.65869549,42.5390625
2.32635447,-2.32635447,37.2216933
6.31439226,-4.65270894,42.5390625
0.332336664,-2.65869549,35.892351
3.32336664,0,41.2097202
0.664673328,-2.99102562,42.5390625
2.65869549,-1.99401345,43.8684048
0,-1.66168332,41.2097202
1.3293423,-2.65869549,42.5390625
0,-1.66168332,45.1977471
0.997008903,-2.65869549,38.5510356
3.98803779,-5.31738009,45.1977471
1.66168332,-1.99401345,35.892351
1.3293423,-0.997008903,34.5630087
0,-1.66168332,41.2097202
0.997008903,-2.99102562,42.5390625
1.99401345,-1.66168332,30.5749818
-2.99102562,0,37.2216933
0.664673328,-1.99401345,35.892351
1.66168332,-1.66168332,42.5390625
0,-2.65869549,34.5630087
1.99401345,-1.66168332,31.9043241
0.332336664,-1.66168332,38.5510356
1.3293423,-1.3293423,37.2216933
1.99401345,-2.32635447,33.2336664
1.66168332,-1.99401345,42.5390625
2.65869549,-1.3293423,35.892351
0.664673328,-2.65869549,27.9162972
3.65569677,-3.32336664,39.8803779
0.997008903,-2.32635447,34.5630087
1.66168332,-2.99102562,31.9043241
2.65869549,-1.3293423,38.5510356
2.32635447,-3.32336664,29.2456395
1.99401345,-2.32635447,37.2216933
0,-1.3293423,41.2097202
0.332336664,-1.3293423,31.9043241
0.997008903,-2.65869549,27.9162972
2.32635447,-1.66168332,39.8803779
1.3293423,-1.99401345,41.2097202
0.997008903,-3.65569677,31.9043241
2.32635447,-1.99401345,41.2097202
0.997008903,-2.65869549,33.2336664
2.65869549,-2.32635447,35.892351
1.66168332,-1.99401345,42.5390625
0.997008903,-2.32635447,34.5630087
2.32635447,-1.66168332,29.2456395
0,-0.997008903,42.5390625
-0.332336664,-0.997008903,37.2216933
2.32635447,-2.32635447,34.5630087
1.66168332,-1.66168332,38.5510356
-1.3293423,1.99401345,30.5749818
0.664673328,-2.32635447,26.5869549
0.997008903,-1.3293423,42.5390625
1.99401345,-1.99401345,41.2097202
0.997008903,-3.32336664,35.892351
1.99401345,-1.66168332,49.185774
0.664673328,-3.98803779,41.2097202
4.32037881,-6.31439226,46.5270894
2.65869549,-2.32635447,45.1977471
1.99401345,-2.99102562,34.5630087
2.32635447,-2.65869549,38.5510356
-1.66168332,-2.32635447,37.2216933
1.3293423,-3.65569677,35.892351
1.66168332,-3.65569677,35.892351
0.332336664,-2.32635447,42.5390625
6.31439226,-3.65569677,35.892351
2.32635447,-3.32336664,31.9043241
-0.332336664,2.32635447,37.2216933
0.997008903,-1.99401345,31.9043241
0.332336664,3.65569677,21.2694768
0.997008903,-0.997008903,39.8803779
2.65869549,-2.99102562,35.892351
1.66168332,-1.99401345,31.9043241
0.332336664,-2.99102562,42.5390625
2.32635447,-0.332336664,29.2456395
0.997008903,-2.32635447,35.892351
2.99102562,-1.3293423,38.5510356
1.99401345,-1.3293423,34.5630087
1.3293423,-2.99102562,37.2216933
2.99102562,-1.66168332,41.2097202
3.65569677,-2.99102562,33.2336664
2.32635447,-5.98205124,49.185774
1.66168332,-0.997008903,38.5510356
2.99102562,-6.31439226,43.8684048
2.32635447,-2.32635447,33.2336664
1.3293423,-0.332336664,43.8684048
1.3293423,-1.66168332,30.5749818
2.65869549,-2.32635447,29.2456395
0.997008903,-1.66168332,41.2097202
1.66168332,0,25.2576126
0.664673328,-2.99102562,34.5630087
6.31439226,-3.98803779,38.5510356
2.32635447,-1.66168332,37.2216933
1.3293423,-2.65869549,34.5630087
-0.997008903,-0.997008903,33.2336664
1.66168332,-3.98803779,41.2097202
4.32037881,-3.98803779,41.2097202
1.66168332,-0.332336664,39.8803779
1.66168332,-1.66168332,29.2456395
1.3293423,-3.98803779,30.5749818
3.32336664,-1.99401345,39.8803779
1.3293423,-2.99102562,34.5630087
-0.332336664,-2.99102562,41.2097202
0.332336664,-2.32635447,35.892351
1.66168332,-2.65869549,33.2336664
0.997008903,-3.65569677,37.2216933
1.66168332,-2.32635447,41.2097202
0.997008903,-1.66168332,30.5749818
2.32635447,-2.32635447,46.5270894
2.99102562,-1.99401345,37.2216933
1.99401345,-2.65869549,30.5749818
2.32635447,-3.32336664,35.892351
3.65569677,-2.65869549,39.8803779
3.65569677,-2.99102562,34.5630087
-1.66168332,-1.3293423,35.892351
1.99401345,-0.997008903,42.5390625
0.997008903,-0.997008903,29.2456395
2.65869549,-2.99102562,35.892351
1.3293423,-1.3293423,39.8803779
2.99102562,-2.32635447,31.9043241
4.98504996,-2.32635447,33.2336664
1.66168332,-4.98504996,51.8444586
1.3293423,-0.332336664,33.2336664
1.3293423,-0.997008903,38.5510356
0.332336664,-0.664673328,37.2216933
2.65869549,-1.3293423,34.5630087
2.32635447,-2.32635447,22.598928
2.99102562,-2.32635447,43.8684048
-0.332336664,-1.3293423,38.5510356
3.32336664,-3.65569677,31.9043241
-1.66168332,-1.99401345,35.892351
0.997008903,-1.99401345,42.5390625
2.99102562,-2.65869549,37.2216933
0.332336664,-1.66168332,41.2097202
1.66168332,-1.66168332,30.5749818
1.3293423,-1.66168332,38.5510356
0.332336664,2.32635447,23.9282703
0.332336664,-0.997008903,37.2216933
1.3293423,-1.99401345,37.2216933
0.664673328,-1.66168332,35.892351
1.66168332,-1.3293423,34.5630087
1.66168332,-3.32336664,35.892351
1.3293423,-1.3293423,34.5630087
-0.664673328,-1.3293423,43.8684048
0.664673328,-1.66168332,33.2336664
2.32635447,-0.332336664,34.5630087
1.99401345,-2.32635447,41.2097202
1.99401345,-2.65869549,33.2336664
0.332336664,-0.997008903,37.2216933
1.99401345,-2.99102562,37.2216933
1.3293423,-2.99102562,35.892351
3.32336664,-2.99102562,38.5510356
2.99102562,-2.65869549,45.1977471
1.3293423,-2.99102562,39.8803779
0.997008903,-0.332336664,29.2456395
1.99401345,-1.99401345,35.892351
1.99401345,-3.65569677,41.2097202
2.32635447,-1.99401345,41.2097202
1.3293423,-3.32336664,35.892351
5.98205124,-4.98504996,34.5630087
1.99401345,-2.99102562,41.2097202
-1.66168332,-0.332336664,31.9043241
0.997008903,-1.3293423,33.2336664
1.3293423,-1.3293423,41.2097202
1.99401345,-0.664673328,31.9043241
1.66168332,-2.32635447,34.5630087
0.997008903,-1.3293423,47.8564317
0.332336664,-1.3293423,31.9043241
0.664673328,-2.65869549,31.9043241
3.65569677,-2.32635447,46.5270894
3.32336664,-4.65270894,42.5390625
1.66168332,-2.99102562,38.5510356
0.664673328,-2.65869549,38.5510356
-0.332336664,-1.99401345,37.2216933
