Acoustic Emission in dB
0.079957125
0.248328788
0.005125275
-0.03229065
0.1922049
0.023833238
0.005125275
0.0425412
0.229620825
-0.069706575
0.1922049
-0.013582688
0.098665088
0.098665088
-0.050998613
0.079957125
0.061249163
0.11737305
0.285744713
0.154788975
0.098665088
0.098665088
-0.088414537
0.0425412
0.173496938
0.154788975
0.061249163
0.248328788
0.061249163
0.173496938
0.248328788
-0.069706575
0.098665088
-0.050998612
0.023833238
0.154788975
0.023833238
-0.312910088
0.061249163
0.11737305
0.154788975
-0.200662313
-0.2567862
0.26703675
0.11737305
0.210912863
0.005125275
-0.050998612
-0.069706575
-0.1071225
-0.050998612
-0.03229065
0.079957125
0.079957125
0.154788975
0.173496938
-0.050998613
-0.03229065
0.229620825
-0.088414537
0.098665088
0.0425412
0.154788975
0.005125275
0.11737305
-0.013582687
0.173496938
0.173496938
-0.088414537
0.154788975
0.061249163
0.005125275
0.098665088
-0.013582688
-0.18195435
0.023833238
0.11737305
0.061249163
-0.013582688
0.0425412
-0.013582688
0.0425412
-0.088414537
0.098665088
-0.050998613
0.0425412
0.023833238
0.173496938
0.098665088
0.1922049
0.11737305
0.136081013
0.173496938
0.061249162
0.023833238
0.136081013
0.11737305
0.1922049
0.323160638
0.061249162
0.023833238
-0.03229065
0.098665087
0.061249163
0.136081013
0.248328788
0.005125275
0.079957125
0.098665087
0.11737305
0.061249163
0.0425412
0.023833238
0.11737305
-0.050998612
0.079957125
0.248328788
0.061249163
0.023833238
0.154788975
-0.013582688
0.098665088
-0.050998613
-0.03229065
0.023833238
0.0425412
0.136081013
0.0425412
0.098665088
0.136081013
0.023833238
-0.1071225
-0.050998612
-0.050998613
0.0425412
0.0425412
0.210912863
0.098665088
0.173496938
-0.069706575
0.0425412
0.11737305
0.11737305
0.229620825
0.1922049
0.154788975
0.061249163
0.154788975
-0.312910088
0.0425412
0.005125275
-0.013582688
0.210912863
-0.03229065
0.285744713
0.061249163
-0.144538425
0.136081013
-0.013582688
0.098665088
0.11737305
0.1922049
-0.069706575
0.098665088
-0.013582687
0.229620825
-0.1071225
0.0425412
0.136081013
0.005125275
0.285744713
-0.03229065
0.0425412
0.248328788
0.136081013
0.154788975
0.061249162
0.173496938
0.098665088
0.154788975
0.023833238
0.079957125
-0.013582687
0.210912863
0.154788975
0.360576563
0.023833238
0.061249163
0.023833238
0.323160638
0.0425412
0.11737305
0.005125275
0.0425412
-0.050998612
0.098665088
0.4915323
0.285744713
0.1922049
0.154788975
0.079957125
0.11737305
0.0425412
0.098665088
-0.144538425
0.26703675
-0.18195435
-0.03229065
0.173496938
0.210912863
0.079957125
0.11737305
-0.1071225
-0.03229065
0.079957125
0.360576563
0.11737305
0.173496938
0.023833238
0.229620825
0.061249162
0.136081013
-0.069706575
0.304452675
0.079957125
0.136081013
0.11737305
0.154788975
0.154788975
0.1922049
-0.050998612
0.173496938
0.136081013
0.023833238
-0.013582688
0.136081013
0.248328788
0.154788975
0.023833238
-0.03229065
0.023833238
0.136081013
0.173496938
0.079957125
0.023833238
-0.1071225
0.136081013
0.154788975
0.005125275
0.098665088
-0.219370275
0.005125275
0.11737305
-0.03229065
0.0425412
0.0425412
0.098665087
0.136081013
0.098665087
0.1922049
-0.069706575
0.0425412
0.005125275
-0.069706575
0.005125275
0.005125275
-0.013582688
0.023833238
0.023833238
0.0425412
0.079957125
0.079957125
0.0425412
0.11737305
-0.144538425
0.098665088
0.0425412
0.005125275
-0.013582688
0.023833238
0.079957125
0.023833238
-0.125830463
-0.03229065
-0.050998613
0.079957125
0.023833238
-0.050998613
0.023833238
0.005125275
0.023833238
0.061249163
0.136081013
0.098665088
0.0425412
0.173496938
0.023833238
0.023833238
0.173496938
-0.013582687
0.0425412
0.11737305
0.098665088
0.079957125
-0.050998612
0.136081013
0.005125275
0.0425412
0.098665088
0.210912863
0.154788975
-0.069706575
0.079957125
0.11737305
0.0425412
0.323160638
0.3418686
0.210912863
0.26703675
0.248328788
-0.1071225
0.11737305
-0.163246388
-0.2567862
0.023833238
0.079957125
-0.238078238
0.0425412
0.005125275
0.304452675
0.379284525
-0.050998612
0.079957125
0.173496938
0.173496938
0.173496938
0.061249162
-0.013582688
-0.013582688
0.26703675
0.0425412
0.005125275
0.079957125
0.023833238
-0.03229065
0.11737305
-0.163246388
0.0425412
-0.013582688
0.136081013
0.098665088
0.11737305
0.0425412
0.1922049
0.023833238
0.079957125
0.005125275
0.079957125
-0.088414537
0.079957125
0.079957125
0.154788975
-0.03229065
0.11737305
0.023833238
0.0425412
0.136081013
0.061249163
0.098665088
0.023833238
-0.050998613
0.323160638
-0.03229065
0.098665087
-0.03229065
0.079957125
0.11737305
0.210912863
0.11737305
0.079957125
0.061249163
0.098665087
0.11737305
-0.013582688
-0.013582688
0.11737305
0.11737305
0.0425412
-0.088414537
-0.200662313
0.079957125
-0.088414537
0.098665087
0.098665088
0.1922049
0.061249163
0.023833238
0.154788975
0.079957125
0.26703675
-0.03229065
0.079957125
-0.200662313
0.079957125
0.023833238
0.0425412
0.173496938
0.061249163
0.0425412
0.136081013
0.154788975
0.11737305
-0.03229065
0.136081013
0.023833238
-0.013582688
-0.03229065
0.11737305
0.061249163
0.229620825
0.285744713
-0.050998613
0.3418686
0.11737305
0.079957125
0.136081013
0.0425412
0.11737305
0.0425412
0.136081013
0.098665088
0.154788975
0.1922049
0.079957125
0.173496938
-0.18195435
0.023833238
0.173496938
-0.013582688
-0.125830463
0.0425412
-0.069706575
-0.144538425
0.079957125
-0.18195435
0.0425412
0.285744713
-0.144538425
-0.069706575
-0.125830463
0.005125275
0.154788975
0.154788975
0.098665088
-0.144538425
0.079957125
0.0425412
0.005125275
-0.013582688
-0.088414538
0.285744713
0.154788975
0.0425412
0.0425412
-0.1071225
0.3418686
0.005125275
-0.163246388
0.248328788
0.061249162
0.0425412
0.061249163
0.11737305
0.079957125
0.005125275
-0.013582688
0.005125275
0.0425412
-0.1071225
0.061249163
-0.125830463
0.061249163
0.079957125
0.154788975
-0.013582688
0.0425412
-0.03229065
-0.013582688
0.023833238
0.11737305
0.136081013
0.210912863
-0.144538425
0.0425412
0.098665088
0.11737305
0.098665087
0.0425412
0.11737305
0.061249162
0.061249162
0.023833238
-0.050998613
-0.238078238
0.005125275
-0.050998612
0.136081013
0.248328788
0.005125275
0.323160638
0.005125275
0.005125275
0.173496938
-0.144538425
0.079957125
-0.2567862
0.079957125
0.005125275
0.023833238
0.1922049
0.005125275
0.360576563
0.323160638
-0.069706575
-0.050998612
0.061249163
-0.1071225
0.061249163
0.397992488
0.173496938
-0.069706575
0.005125275
0.061249163
0.0425412
0.023833238
0.323160638
-0.163246388
0.136081013
0.154788975
0.1922049
0.023833238
-0.144538425
0.079957125
0.11737305
0.0425412
0.079957125
-0.088414537
0.061249163
-0.163246388
0.079957125
-0.088414537
0.098665087
0.098665088
-0.125830463
0.023833238
0.0425412
0.079957125
-0.050998613
-0.050998613
0.005125275
-0.013582687
-0.125830463
0.136081013
-0.1071225
0.079957125
0.079957125
-0.088414537
0.0425412
0.005125275
0.0425412
-0.1071225
0.173496938
0.005125275
0.061249163
0.005125275
-0.1071225
0.079957125
0.023833238
0.061249163
0.098665087
0.023833238
-0.18195435
0.285744713
0.005125275
0.173496938
0.0425412
0.173496938
-0.050998613
-0.03229065
0.173496938
0.005125275
0.0425412
0.136081013
-0.1071225
0.229620825
-0.013582688
-0.050998613
0.173496938
-0.050998613
0.136081013
-0.125830463
0.154788975
0.023833238
0.210912863
0.304452675
0.079957125
0.098665088
0.098665087
0.136081013
0.005125275
0.0425412
-0.013582688
0.11737305
0.079957125
-0.013582687
0.061249163
-0.163246388
0.210912863
-0.013582687
0.154788975
-0.1071225
-0.125830463
0.11737305
0.136081013
-0.050998612
0.210912863
0.023833238
0.0425412
0.061249162
0.079957125
0.079957125
0.023833238
-0.144538425
-0.050998613
0.136081013
0.061249163
0.136081013
-0.013582688
0.1922049
-0.03229065
-0.013582687
0.3418686
0.023833238
0.210912863
0.079957125
0.248328788
0.0425412
-0.069706575
-0.050998613
0.023833238
0.098665088
0.210912863
0.023833238
0.173496938
-0.050998612
0.11737305
-0.18195435
0.154788975
0.360576563
-0.144538425
0.005125275
0.136081013
-0.03229065
-0.1071225
0.154788975
0.136081013
-0.013582688
0.023833238
-0.050998613
0.248328788
0.1922049
0.079957125
0.023833238
0.079957125
0.397992488
0.023833238
-0.013582688
0.136081013
0.023833238
0.210912863
0.079957125
0.098665087
0.061249162
0.304452675
-0.013582688
0.079957125
0.0425412
0.11737305
