#,Tool Wear
Expt_1,123.349
Expt_2,144.226
Expt_3,205.581
Expt_4,219.458
Expt_5,228.812
Expt_6,239.913
Expt_7,241.843
Expt_8,259.033
Expt_9,268.299
Expt_10,280.364
Expt_11,291.479
Expt_12,306.45
