Acoustic Emission in dB
-0.089298683
0.175231907
-0.070403641
0.005176528
-0.070403641
-0.032613557
0.194126949
0.118546781
0.080756696
0.042966612
-0.013718515
0.213021992
-0.070403641
-0.183773894
0.118546781
0.005176528
0.005176528
0.061861655
0.156336865
-0.070403641
0.005176528
0.042966612
-0.032613557
-0.070403641
0.118546781
-0.089298683
0.156336865
0.118546781
-0.032613557
-0.127088768
-0.089298683
-0.051508598
0.061861655
0.118546781
-0.032613557
-0.070403641
0.080756696
-0.183773894
-0.108193725
-0.089298683
0.061861655
0.005176528
0.156336865
-0.127088768
0.042966612
0.02407157
-0.353829273
-0.013718515
-0.013718515
-0.089298682
0.005176528
-0.013718515
0.118546781
0.080756696
0.02407157
0.061861655
-0.013718515
0.005176528
0.099651739
-0.108193725
-0.032613557
-0.145983809
0.042966612
-0.032613557
0.156336865
-0.032613557
-0.183773894
-0.051508599
0.02407157
-0.108193725
-0.032613557
0.042966612
0.005176528
0.005176528
-0.089298683
-0.051508598
-0.108193725
0.137441823
0.099651738
0.080756696
0.194126949
-0.070403641
-0.032613557
-0.089298682
-0.013718515
0.118546781
0.194126949
0.02407157
0.005176528
0.099651738
0.005176528
-0.183773894
0.042966612
0.042966612
-0.316039189
-0.108193725
-0.089298682
0.099651739
-0.032613557
-0.070403641
-0.089298682
-0.032613557
0.118546781
-0.108193725
0.118546781
-0.108193725
0.194126949
-0.127088768
0.005176528
0.02407157
0.005176528
-0.145983809
-0.032613557
-0.070403641
0.02407157
-0.032613557
-0.032613557
0.061861655
0.213021992
0.042966612
-0.013718515
-0.070403641
0.250812076
-0.145983809
-0.089298682
0.231917033
-0.070403641
0.099651739
0.061861655
-0.032613557
-0.013718515
0.02407157
-0.051508599
0.137441823
0.042966612
0.137441823
0.02407157
-0.145983809
-0.032613557
-0.051508598
-0.013718515
-0.316039189
0.080756696
0.080756696
0.099651739
-0.070403641
-0.089298682
0.005176528
0.02407157
-0.051508598
-0.108193725
-0.183773894
0.02407157
-0.089298682
-0.032613557
-0.164878852
0.080756696
0.005176528
0.02407157
-0.051508599
0.099651739
-0.183773894
-0.221563978
