Force in X axis (N),Force in Y axis (N),Force in Z axis (N)
-4.8339819,-6.6467313,33.837903
-5.7403566,-3.6254889,41.088861
-3.9276171,-6.0424848,44.71434
-5.4382284,-5.1361101,38.671875
-3.9276171,-5.4382284,36.254889
-4.5318636,-6.3446031,42.297354
-12.08493,10.574388,59.216355
-1.5106212,-6.0424848,48.339819
-6.9488496,-7.2509778,45.922833
-5.1361101,-6.0424848,44.71434
-4.5318636,-3.6254889,41.088861
-4.8339819,-5.7403566,39.880368
-4.8339819,-4.8339819,42.297354
-3.9276171,-8.4594708,43.505847
-4.5318636,-5.1361101,42.297354
-4.8339819,-5.1361101,42.297354
-4.2297354,-7.2509778,44.71434
-5.4382284,-4.2297354,41.088861
-4.8339819,-3.3233607,42.297354
-4.8339819,-6.0424848,36.254889
-4.8339819,-5.7403566,45.922833
-4.2297354,-6.6467313,47.131326
-4.5318636,-4.5318636,43.505847
-4.5318636,-4.5318636,44.71434
-4.2297354,-5.4382284,47.131326
-3.6254889,-5.4382284,42.297354
-4.2297354,-7.2509778,50.756805
-5.7403566,-6.3446031,43.505847
-4.5318636,-5.1361101,38.671875
-3.6254889,-6.9488496,31.420917
-4.5318636,-5.1361101,47.131326
-3.9276171,-6.0424848,37.463382
-4.2297354,-6.9488496,38.671875
-5.1361101,-6.0424848,38.671875
-4.2297354,-6.0424848,36.254889
-4.5318636,-4.8339819,41.088861
-5.1361101,-4.8339819,43.505847
-3.6254889,-6.9488496,48.339819
-4.8339819,-6.0424848,43.505847
-5.7403566,-5.4382284,43.505847
-4.5318636,-6.6467313,48.339819
-4.8339819,-5.1361101,45.922833
-2.7191142,-6.6467313,38.671875
-6.0424848,-4.5318636,42.297354
-3.6254889,-5.4382284,39.880368
-4.2297354,-3.9276171,42.297354
-5.7403566,-5.1361101,39.880368
-4.8339819,-4.8339819,37.463382
-6.6467313,-5.7403566,41.088861
-3.9276171,-6.0424848,47.131326
-5.4382284,-5.4382284,45.922833
-4.2297354,-6.0424848,38.671875
-3.6254889,-5.7403566,47.131326
-4.2297354,-6.6467313,43.505847
-3.9276171,-4.5318636,48.339819
-4.8339819,-5.7403566,33.837903
-3.6254889,-5.7403566,43.505847
-5.1361101,-5.4382284,41.088861
-3.3233607,-5.7403566,43.505847
-4.8339819,-6.9488496,37.463382
-6.6467313,-4.2297354,41.088861
-3.3233607,-6.9488496,37.463382
-4.2297354,-5.1361101,54.382284
-3.6254889,-6.3446031,39.880368
-4.8339819,-5.4382284,42.297354
-4.5318636,-6.3446031,47.131326
-3.3233607,-7.5530961,38.671875
-5.7403566,-4.5318636,43.505847
-5.1361101,-4.5318636,36.254889
-3.9276171,-5.7403566,42.297354
-3.9276171,-4.5318636,38.671875
-16.012557,9.3658455,56.79927
-1.208493,-4.8339819,37.463382
-3.3233607,-4.2297354,43.505847
-5.7403566,-6.3446031,38.671875
-5.1361101,-4.8339819,48.339819
-3.6254889,-5.4382284,45.922833
-3.9276171,-6.3446031,45.922833
-6.0424848,-4.8339819,45.922833
-3.3233607,-3.9276171,38.671875
-4.8339819,-4.8339819,42.297354
-4.5318636,-6.0424848,42.297354
-4.8339819,-6.6467313,44.71434
-5.1361101,-6.0424848,44.71434
-4.2297354,-4.5318636,37.463382
-6.6467313,-4.8339819,44.71434
-4.2297354,-5.7403566,41.088861
-4.8339819,-6.3446031,41.088861
-4.2297354,-6.0424848,32.62941
-4.2297354,-5.1361101,47.131326
-4.2297354,-7.5530961,37.463382
-4.8339819,-6.0424848,41.088861
-4.5318636,-5.4382284,44.71434
-4.2297354,-6.9488496,50.756805
-4.8339819,-6.0424848,43.505847
-4.8339819,-6.9488496,50.756805
-6.6467313,-5.1361101,42.297354
-4.8339819,-5.1361101,32.62941
-3.3233607,-5.1361101,42.297354
-6.0424848,-4.5318636,44.71434
-3.9276171,-5.1361101,38.671875
-3.3233607,-6.6467313,41.088861
-4.2297354,-6.0424848,47.131326
-2.7191142,-6.6467313,44.71434
-5.7403566,-6.0424848,43.505847
-5.4382284,-4.5318636,41.088861
-3.9276171,-5.1361101,44.71434
-5.4382284,-5.4382284,38.671875
-4.5318636,-5.4382284,47.131326
-5.4382284,-5.7403566,37.463382
-5.1361101,-5.4382284,37.463382
-4.2297354,-6.6467313,37.463382
-5.1361101,-6.3446031,42.297354
-4.2297354,-6.0424848,43.505847
-2.7191142,-6.6467313,43.505847
-4.8339819,-5.1361101,44.71434
-3.0212424,-6.9488496,43.505847
-4.8339819,-5.7403566,43.505847
-4.5318636,-4.8339819,48.339819
-3.3233607,-5.7403566,47.131326
-4.2297354,-5.7403566,38.671875
