Force in X axis (N),Force in Y axis (N),Force in Z axis (N)
-4.6234164,-5.8563234,47.314434
-5.5480916,-5.2398699,43.579092
-5.8563234,-5.2398699,41.088864
-4.9316381,-6.4727769,43.579092
-5.2398699,-5.8563234,42.333978
-5.8563234,-5.5480916,47.314434
-5.2398699,-4.0069629,44.824206
-4.9316381,-6.4727769,48.559548
-3.6987311,-5.2398699,38.598636
-6.7810087,-3.6987311,47.314434
-4.3151846,-6.1645552,47.314434
-4.6234164,-6.7810087,46.06932
-5.2398699,-5.8563234,49.804662
-5.2398699,-5.2398699,41.088864
-6.4727769,-4.9316381,39.84375
-4.6234164,-6.4727769,43.579092
-6.4727769,-6.1645552,42.333978
-5.8563234,-4.3151846,48.559548
-4.9316381,-5.5480916,43.579092
-5.8563234,-6.1645552,38.598636
-4.0069629,-6.1645552,38.598636
-4.3151846,-5.2398699,47.314434
-4.9316381,-5.5480916,48.559548
-5.5480916,-6.1645552,43.579092
-6.7810087,-6.1645552,36.108408
-4.6234164,-4.9316381,41.088864
-6.1645552,-3.6987311,41.088864
-4.9316381,-5.2398699,47.314434
-6.7810087,-4.6234164,41.088864
-4.6234164,-5.5480916,39.84375
-4.0069629,-5.8563234,46.06932
-4.9316381,-5.5480916,48.559548
-3.3904993,-5.8563234,41.088864
-4.6234164,-6.4727769,52.29489
-4.9316381,-4.9316381,46.06932
-5.2398699,-5.8563234,41.088864
-4.0069629,-5.5480916,37.353522
-4.9316381,-4.6234164,34.863294
-5.2398699,-7.0892304,58.52046
-4.3151846,-5.8563234,44.824206
-4.0069629,-5.2398699,43.579092
-4.0069629,-3.6987311,38.598636
-4.9316381,-5.5480916,43.579092
-4.9316381,-5.8563234,46.06932
-4.6234164,-5.2398699,48.559548
-5.2398699,-4.0069629,36.108408
-4.3151846,-5.2398699,48.559548
-4.6234164,-4.9316381,47.314434
-3.6987311,-5.2398699,42.333978
-4.3151846,-5.8563234,39.84375
-3.6987311,-6.4727769,46.06932
-2.7740458,-5.5480916,51.049776
-5.2398699,-5.2398699,44.824206
-4.9316381,-4.6234164,42.333978
-4.9316381,-5.2398699,48.559548
-3.6987311,-5.2398699,36.108408
-4.3151846,-5.5480916,41.088864
-4.9316381,-5.5480916,36.108408
-5.5480916,-5.2398699,46.06932
-4.3151846,-5.8563234,43.579092
-5.5480916,-5.5480916,42.333978
-5.2398699,-4.6234164,38.598636
-4.6234164,-5.2398699,46.06932
-3.6987311,-4.6234164,38.598636
-4.0069629,-4.6234164,44.824206
-3.3904993,-5.8563234,38.598636
-4.3151846,-3.3904993,42.333978
-4.6234164,-4.9316381,41.088864
-4.6234164,-4.9316381,44.824206
-3.6987311,-7.3974622,48.559548
-3.6987311,-5.2398699,44.824206
-4.6234164,-4.0069629,46.06932
-3.3904993,-5.8563234,38.598636
-4.0069629,-4.6234164,38.598636
-2.7740458,-6.1645552,41.088864
-3.6987311,-6.1645552,46.06932
-3.6987311,-5.2398699,37.353522
-3.3904993,-7.7056839,46.06932
-4.9316381,-5.8563234,43.579092
-4.6234164,-5.8563234,44.824206
-4.3151846,-7.3974622,43.579092
-4.9316381,-4.6234164,38.598636
-3.6987311,-6.4727769,43.579092
-3.3904993,-4.9316381,43.579092
-3.3904993,-6.1645552,41.088864
-3.3904993,-5.8563234,41.088864
-5.5480916,-4.9316381,42.333978
-4.9316381,-5.8563234,41.088864
-5.2398699,-6.1645552,42.333978
-4.9316381,-5.2398699,43.579092
-4.3151846,-5.8563234,39.84375
-3.3904993,-7.0892304,43.579092
-3.6987311,-5.2398699,38.598636
-4.9316381,-6.1645552,42.333978
-4.3151846,-5.8563234,49.804662
-4.9316381,-4.9316381,46.06932
-4.0069629,-5.8563234,34.863294
-4.0069629,-6.4727769,39.84375
-4.0069629,-5.5480916,38.598636
-4.9316381,-4.6234164,43.579092
-5.2398699,-4.3151846,38.598636
-4.3151846,-5.2398699,43.579092
-4.6234164,-5.8563234,41.088864
-4.6234164,-6.1645552,43.579092
-3.3904993,-8.0139157,46.06932
-5.2398699,-5.8563234,43.579092
-4.9316381,-6.1645552,41.088864
-3.3904993,-5.5480916,48.559548
-3.6987311,-6.1645552,53.540004
-4.6234164,-5.2398699,48.559548
-4.6234164,-5.8563234,46.06932
-4.6234164,-6.1645552,43.579092
-4.9316381,-4.6234164,44.824206
-3.3904993,-5.8563234,33.61818
-5.5480916,-5.8563234,38.598636
-4.0069629,-5.5480916,46.06932
-4.3151846,-4.9316381,46.06932
-3.3904993,-4.6234164,42.333978
-4.0069629,-6.1645552,42.333978
-5.8563234,-5.2398699,41.088864
-3.3904993,-7.0892304,48.559548
-4.0069629,-5.8563234,46.06932
-3.6987311,-6.1645552,38.598636
-5.2398699,-5.2398699,37.353522
-4.6234164,-5.2398699,42.333978
-6.1645552,-4.9316381,48.559548
-5.2398699,-5.8563234,42.333978
-5.2398699,-5.8563234,39.84375
-4.9316381,-5.8563234,41.088864
-4.3151846,-5.8563234,44.824206
-5.2398699,-6.1645552,46.06932
-4.6234164,-4.9316381,51.049776
-5.2398699,-5.2398699,49.804662
-4.3151846,-5.8563234,39.84375
-5.2398699,-5.5480916,48.559548
-3.6987311,-5.8563234,33.61818
-5.2398699,-5.5480916,44.824206
-4.9316381,-5.5480916,47.314434
-6.7810087,-5.8563234,51.049776
-4.3151846,-4.9316381,33.61818
-3.6987311,-4.9316381,43.579092
-5.2398699,-5.8563234,39.84375
-5.2398699,-6.7810087,47.314434
-4.6234164,-6.4727769,43.579092
-4.0069629,-6.1645552,39.84375
-3.6987311,-7.0892304,44.824206
-4.3151846,-5.8563234,46.06932
-5.5480916,-5.2398699,49.804662
-3.6987311,-5.8563234,41.088864
-5.8563234,-5.2398699,42.333978
-4.6234164,-4.0069629,36.108408
-4.6234164,-5.5480916,41.088864
-5.2398699,-4.6234164,42.333978
-4.3151846,-4.3151846,46.06932
-5.5480916,-6.7810087,39.84375
-4.9316381,-5.5480916,42.333978
-4.9316381,-5.5480916,41.088864
-3.6987311,-5.2398699,46.06932
-4.3151846,-4.9316381,42.333978
-4.3151846,-4.9316381,48.559548
-4.9316381,-5.2398699,48.559548
-5.2398699,-5.8563234,43.579092
-4.0069629,-7.0892304,37.353522
-4.9316381,-6.1645552,46.06932
-4.3151846,-6.1645552,42.333978
-5.8563234,-6.1645552,43.579092
-4.9316381,-5.2398699,47.314434
-4.6234164,-5.2398699,41.088864
-3.3904993,-5.5480916,43.579092
-4.9316381,-6.1645552,39.84375
-3.3904993,-5.2398699,42.333978
-4.6234164,-6.1645552,52.29489
-3.6987311,-5.5480916,43.579092
-5.8563234,-5.5480916,42.333978
-4.3151846,-5.8563234,41.088864
-3.6987311,-5.5480916,44.824206
-4.6234164,-5.2398699,47.314434
-5.2398699,-4.6234164,43.579092
-3.3904993,-5.8563234,41.088864
-5.8563234,-5.8563234,36.108408
-4.9316381,-5.2398699,46.06932
-5.2398699,-5.2398699,53.540004
-3.0822776,-4.0069629,33.61818
-4.9316381,-5.5480916,39.84375
-5.5480916,-5.2398699,47.314434
-4.0069629,-5.2398699,46.06932
-5.2398699,-5.2398699,44.824206
-4.3151846,-5.5480916,39.84375
-5.2398699,-6.4727769,39.84375
-4.6234164,-4.9316381,44.824206
-5.2398699,-4.0069629,44.824206
-6.1645552,-4.6234164,49.804662
-4.3151846,-5.2398699,41.088864
-5.8563234,-4.0069629,36.108408
-4.0069629,-4.6234164,39.84375
-4.0069629,-7.7056839,49.804662
-4.6234164,-5.2398699,44.824206
-4.9316381,-4.9316381,43.579092
-2.7740458,-7.0892304,43.579092
-4.6234164,-6.7810087,41.088864
-5.8563234,-6.1645552,47.314434
-5.5480916,-4.9316381,34.863294
-4.9316381,-4.3151846,48.559548
-5.8563234,-4.6234164,39.84375
-4.9316381,-4.6234164,32.373066
-4.3151846,-5.2398699,43.579092
-4.6234164,-5.2398699,44.824206
-4.3151846,-5.2398699,31.127952
-4.6234164,-5.8563234,43.579092
-4.9316381,-5.8563234,42.333978
-4.9316381,-6.7810087,51.049776
-4.9316381,-6.1645552,42.333978
-4.0069629,-4.6234164,37.353522
-4.9316381,-5.2398699,39.84375
-5.2398699,-4.9316381,39.84375
-5.8563234,-4.6234164,46.06932
-4.9316381,-5.2398699,41.088864
-4.3151846,-5.2398699,39.84375
-2.4658241,-4.9316381,33.61818
-4.3151846,-5.2398699,39.84375
-4.6234164,-6.7810087,47.314434
-4.3151846,-7.3974622,54.785118
-5.8563234,-4.9316381,47.314434
-5.2398699,-5.5480916,39.84375
-5.5480916,-5.8563234,42.333978
-6.1645552,-5.8563234,47.314434
-4.6234164,-5.8563234,47.314434
-4.9316381,-5.2398699,44.824206
-4.3151846,-4.9316381,42.333978
-4.6234164,-4.0069629,38.598636
-4.6234164,-4.6234164,49.804662
