Force in X axis (N),Force in Y axis (N),Force in Z axis (N)
-2.5063402,-0.62866256,-7.5035892
-0.30601197,-1.5716564,-2.5231842
0.63699732,-0.31433128,1.2121068
-3.1349595,-0.62866256,-0.033081252
-1.5632928,-0.94299281,-6.2587302
0.6370447,-1.5716564,-0.033205692
-0.62026394,-0.94299281,2.4569658
0.00841474,-1.257321,3.7020186
-1.2488956,-0.31433128,-3.768747
-0.62021553,-0.62866256,-2.5236942
0.008462377,-0.31433128,-8.7493458
0.63714049,-0.94299281,3.7017636
0.008493813,-0.62866256,2.4565884
0.32284114,-0.31433128,-3.7690632
0.95151915,-2.2003169,-1.2788862
-0.93445205,-1.5716564,3.7015188
-0.62010429,-1.257321,8.6819238
-1.2487514,-0.31433128,-1.27908
0.95158198,-1.257321,-1.2791412
-1.2487205,-0.94299281,2.4561498
-1.5630353,0,2.4560886
-1.5630147,1.5716564,8.6816076
-0.62000953,-1.8859815,-1.2793962
0.63733104,-3.4576379,-0.034337994
-1.5629735,-1.257321,8.681424
-1.2486278,-2.2003169,-1.2795798
0.008716303,-1.257321,-0.034524756
-0.30559894,-0.94299281,-5.0150646
-1.2485763,-0.62866256,6.1909308
-1.5628911,-1.8859815,4.9457556
-0.30555156,-1.257321,3.7005702
-0.93419764,-0.94299281,-6.2604234
-0.30551963,-1.5716564,-5.0153706
-0.61983443,-0.62866256,1.2101484
-0.3054877,-1.5716564,-1.280151
-1.5627984,-1.257321,2.45514
-3.4487696,0.31433128,3.7001928
-0.6197716,-0.31433128,3.7001316
2.2092264,-1.257321,-1.2803958
-1.2484012,-1.257321,-5.0158194
0.95193218,-1.8859815,2.4548238
-0.61970774,-1.8859815,3.6998766
-1.2483497,-2.2003169,8.6802918
-0.61967581,0,-0.035594838
-0.61966036,-2.8289774,8.6801592
0.32334893,-1.257321,3.6996318
-0.93395971,-1.257321,6.1897986
-1.2482776,-2.5146523,-3.771195
-1.248257,-0.31433128,-1.2810282
0.009081222,-0.62866256,6.189615
2.5237472,-1.257321,2.4542016
-0.61954912,0,1.2090162
-1.2481952,-0.62866256,-5.0166354
-2.1911705,-1.257321,2.4540078
-0.93383199,-1.257321,6.1892988
-1.8768145,-0.94299281,-0.036349638
-0.93380006,-1.257321,-2.526642
0.009208427,-0.31433128,7.4342292
-0.93376916,-1.257321,4.9439298
0.63790269,1.257321,2.4536304
-0.30507467,-1.257321,1.2084552
-1.248051,-1.257321,-5.0171964
0.32361879,0.62866256,-3.7721436
-0.61935857,-2.5146523,3.6984996
-0.93367337,-1.5716564,-0.036917676
-2.1909851,-0.62866256,3.698367
-1.2479686,-0.94299281,1.2080778
-1.5622834,-0.94299281,1.2080166
-0.30494798,-2.5146523,3.6981834
-2.1909233,-1.5716564,2.4530082
-0.61924733,-2.2003169,-7.5079956
-2.1908821,-0.94299281,-1.2824766
-1.2478759,0,6.1881666
-0.30486867,-0.62866256,-1.282599
-1.8765055,-0.31433128,-5.0180124
-0.9334993,-1.257321,3.6977448
-0.30482129,-0.62866256,-1.2827928
-0.61913609,-0.94299281,2.4524982
-0.93345089,-1.5716564,6.1877892
0.009557628,-1.5716564,-6.2634426
-2.5050733,1.257321,4.9425426
-0.30474198,-1.257321,-2.528223
-0.93338806,0.31433128,-1.2831702
-1.5620362,-1.5716564,3.6972348
0.009637195,-0.62866256,4.9422978
-0.93334068,0,4.9422366
0.63833117,-2.2003169,-2.528529
-0.93330875,0,3.69699
-0.30463074,0,1.2066906
0.32404727,-2.8289774,1.2066294
0.00973248,-3.1433128,-5.0190222
-0.30458336,-1.5716564,-6.2641974
-1.561892,-3.1433128,8.67714
-0.30455143,-1.5716564,1.2063744
-0.61886623,-1.5716564,1.2063132
-0.93318206,-1.5716564,-6.2644524
-1.5618302,-0.31433128,-6.2645136
-1.5618096,-1.257321,-11.245092
-0.93313365,-0.62866256,6.1865346
-1.2474536,-0.62866256,6.1864734
-0.93310172,-0.62866256,-6.2647686
0.009906828,-3.7719733,-1.2843636
0.3242543,-1.5716564,6.1862796
