Force in X axis (N),Force in Y axis (N),Force in Z axis (N)
12.637322,-3.3904993,38.220218
12.32907,-4.3151846,35.754404
11.712667,-3.6987311,33.28859
13.253826,-4.0069629,30.822776
12.32907,-3.6987311,34.521497
12.020919,-3.3904993,39.453125
11.712667,-3.6987311,36.987311
11.712667,-3.6987311,34.521497
13.561977,-4.6234164,29.589869
10.788012,-4.6234164,41.918939
11.096163,-4.9316381,36.987311
12.637322,-4.3151846,39.453125
12.32907,-3.3904993,38.220218
12.32907,-2.4658241,41.918939
11.712667,-4.9316381,38.220218
12.945574,-4.0069629,32.055683
11.404415,-1.5411388,23.425334
13.253826,-5.2398699,34.521497
11.096163,-3.6987311,38.220218
12.32907,-4.3151846,32.055683
12.32907,-3.0822776,33.28859
11.404415,-2.7740458,28.356962
11.712667,-4.9316381,39.453125
12.945574,-3.6987311,33.28859
12.020919,-1.8493605,34.521497
12.020919,-4.6234164,39.453125
12.020919,-3.6987311,40.686032
10.788012,-4.0069629,34.521497
12.637322,-2.7740458,35.754404
14.794884,-4.9316381,30.822776
12.637322,-3.6987311,45.61766
10.788012,-3.3904993,33.28859
11.712667,-4.9316381,28.356962
11.404415,-2.7740458,41.918939
9.8632762,-4.3151846,33.28859
12.637322,-2.1575923,39.453125
10.47976,-3.6987311,34.521497
12.945574,-3.3904993,34.521497
12.637322,-3.0822776,32.055683
11.096163,-3.3904993,29.589869
10.47976,-4.0069629,29.589869
12.020919,-3.3904993,27.124055
11.404415,-3.3904993,36.987311
13.253826,-4.3151846,38.220218
12.020919,-4.0069629,38.220218
11.404415,-4.6234164,30.822776
12.020919,-3.3904993,29.589869
12.945574,-3.6987311,33.28859
11.096163,-3.6987311,40.686032
15.103136,-5.2398699,34.521497
11.404415,-3.0822776,28.356962
13.561977,-4.3151846,33.28859
10.788012,-0.92468227,34.521497
12.020919,-3.3904993,39.453125
11.096163,-3.3904993,35.754404
12.020919,-3.3904993,38.220218
11.712667,-2.4658241,33.28859
12.020919,-4.0069629,34.521497
13.870229,-3.6987311,29.589869
13.253826,-4.3151846,30.822776
12.945574,-2.7740458,32.055683
12.637322,-3.6987311,41.918939
13.561977,-4.6234164,34.521497
10.788012,-3.6987311,33.28859
13.870229,-3.3904993,41.918939
11.404415,-3.3904993,35.754404
14.178481,-5.5480916,33.28859
12.637322,-4.6234164,39.453125
13.253826,-3.3904993,39.453125
11.404415,-3.0822776,35.754404
11.404415,-4.3151846,33.28859
11.712667,-4.0069629,36.987311
12.020919,-4.3151846,30.822776
13.253826,-3.0822776,32.055683
11.404415,-3.6987311,38.220218
12.637322,-4.6234164,38.220218
12.020919,-3.3904993,39.453125
12.945574,-3.6987311,32.055683
12.020919,-3.6987311,43.151846
12.637322,-4.0069629,34.521497
11.404415,-1.5411388,30.822776
12.637322,-3.0822776,38.220218
13.253826,-4.0069629,35.754404
10.788012,-1.8493605,40.686032
12.945574,-3.3904993,28.356962
11.712667,-3.0822776,33.28859
11.712667,-4.6234164,25.891148
12.020919,-3.0822776,33.28859
11.404415,-3.3904993,33.28859
12.637322,-4.9316381,45.61766
11.096163,-5.2398699,46.850567
13.253826,-4.3151846,38.220218
12.020919,-3.6987311,30.822776
13.253826,-2.7740458,34.521497
14.178481,-4.3151846,38.220218
12.637322,-4.3151846,35.754404
12.020919,-4.3151846,34.521497
11.096163,-2.4658241,29.589869
13.870229,-4.3151846,40.686032
12.020919,-2.7740458,33.28859
13.253826,-4.3151846,30.822776
12.32907,-3.6987311,30.822776
12.32907,-2.7740458,27.124055
12.020919,-3.0822776,33.28859
11.712667,-4.6234164,32.055683
12.637322,-3.3904993,33.28859
12.32907,-4.0069629,35.754404
12.945574,-2.7740458,39.453125
10.171508,-1.8493605,41.918939
13.870229,-4.0069629,32.055683
11.712667,-3.0822776,38.220218
