Force in X axis (N),Force in Y axis (N),Force in Z axis (N)
-4.0069629,-6.7810087,43.151846
-4.3151846,-7.0892304,45.61766
-4.9316381,-5.5480916,49.316381
-4.9316381,-6.4727769,32.055683
-4.9316381,-6.7810087,39.453125
-3.6987311,-7.0892304,43.151846
-3.3904993,-8.0139157,41.918939
-5.2398699,-6.4727769,44.384753
-5.8563234,-5.2398699,34.521497
-6.1645552,-5.2398699,33.28859
-4.0069629,-7.3974622,43.151846
-4.9316381,-6.1645552,41.918939
-6.7810087,-7.3974622,44.384753
-5.8563234,-5.5480916,41.918939
-5.2398699,-6.4727769,40.686032
-4.9316381,-4.9316381,38.220218
-4.6234164,-7.7056839,45.61766
-6.1645552,-6.1645552,48.083474
-5.5480916,-4.3151846,54.248009
-4.6234164,-6.1645552,48.083474
-5.2398699,-6.1645552,45.61766
-3.6987311,-5.2398699,43.151846
-6.1645552,-5.2398699,43.151846
-4.3151846,-5.8563234,46.850567
-4.0069629,-5.8563234,49.316381
-5.2398699,-5.8563234,48.083474
-4.9316381,-5.8563234,43.151846
-5.5480916,-7.7056839,46.850567
-5.8563234,-5.5480916,38.220218
-4.6234164,-5.5480916,50.549288
-5.5480916,-6.1645552,45.61766
-5.8563234,-6.1645552,41.918939
-5.2398699,-6.4727769,40.686032
-4.3151846,-6.1645552,39.453125
-5.2398699,-4.9316381,48.083474
-4.3151846,-5.8563234,43.151846
-4.9316381,-5.8563234,40.686032
-4.0069629,-6.7810087,35.754404
-4.9316381,-5.2398699,40.686032
-5.2398699,-6.4727769,53.015102
-4.9316381,-6.1645552,39.453125
-5.5480916,-5.8563234,44.384753
-5.2398699,-7.0892304,39.453125
-4.6234164,-5.8563234,36.987311
-5.2398699,-5.2398699,39.453125
-4.0069629,-6.1645552,38.220218
-4.9316381,-6.1645552,41.918939
-5.8563234,-7.0892304,45.61766
-5.2398699,-4.3151846,40.686032
-6.1645552,-6.1645552,49.316381
-4.3151846,-7.0892304,39.453125
-4.9316381,-6.1645552,39.453125
-5.8563234,-4.6234164,46.850567
-5.8563234,-2.7740458,34.521497
-5.5480916,-4.3151846,43.151846
-4.0069629,-6.1645552,38.220218
-4.3151846,-7.0892304,53.015102
-4.0069629,-5.2398699,38.220218
-3.3904993,-4.6234164,39.453125
-6.1645552,-5.2398699,53.015102
-4.6234164,-5.2398699,38.220218
-4.0069629,-5.2398699,50.549288
-4.9316381,-3.0822776,44.384753
-3.6987311,-5.8563234,41.918939
-4.0069629,-5.8563234,44.384753
-5.2398699,-4.6234164,43.151846
-5.5480916,-4.9316381,50.549288
-4.9316381,-5.5480916,45.61766
-4.6234164,-4.6234164,38.220218
-6.1645552,-6.1645552,39.453125
-4.9316381,-4.9316381,39.453125
-6.1645552,-3.6987311,38.220218
-4.3151846,-5.2398699,38.220218
-4.9316381,-6.7810087,40.686032
-6.7810087,-5.8563234,38.220218
-5.2398699,-4.0069629,39.453125
-3.6987311,-5.5480916,39.453125
-5.2398699,-5.2398699,41.918939
-4.0069629,-5.2398699,36.987311
-4.9316381,-6.7810087,48.083474
-5.8563234,-2.7740458,38.220218
-6.7810087,-5.2398699,40.686032
-4.6234164,-6.1645552,45.61766
-5.2398699,-5.2398699,38.220218
-4.6234164,-5.2398699,43.151846
-5.5480916,-4.9316381,33.28859
-5.8563234,-5.8563234,35.754404
-4.9316381,-5.2398699,38.220218
-4.6234164,-6.1645552,38.220218
-5.2398699,-4.9316381,44.384753
-4.3151846,-4.3151846,34.521497
-5.8563234,-5.5480916,39.453125
-4.9316381,-4.0069629,41.918939
-5.2398699,-5.8563234,44.384753
-4.3151846,-5.8563234,44.384753
-5.2398699,-5.8563234,45.61766
-6.1645552,-5.2398699,41.918939
-5.8563234,-5.5480916,48.083474
-6.7810087,-3.3904993,43.151846
-5.2398699,-4.6234164,46.850567
-5.2398699,-4.3151846,39.453125
-6.1645552,-4.0069629,50.549288
-4.3151846,-6.1645552,38.220218
-5.2398699,-4.3151846,44.384753
-6.7810087,-5.8563234,40.686032
-6.1645552,-4.9316381,43.151846
-5.8563234,-3.6987311,45.61766
-5.8563234,-6.1645552,40.686032
-6.4727769,-2.4658241,38.220218
-6.4727769,-5.2398699,40.686032
-5.8563234,-4.9316381,41.918939
-5.8563234,-4.6234164,43.151846
-5.2398699,-6.1645552,44.384753
-7.3974622,-4.3151846,41.918939
-7.3974622,-3.0822776,38.220218
-6.1645552,-4.6234164,43.151846
-6.1645552,-4.0069629,38.220218
-5.2398699,-6.7810087,43.151846
-5.8563234,-4.3151846,49.316381
-6.4727769,-4.9316381,41.918939
-5.2398699,-5.5480916,46.850567
-5.2398699,-5.2398699,43.151846
-4.6234164,-5.8563234,38.220218
-5.8563234,-3.6987311,53.015102
-7.0892304,-4.6234164,48.083474
-7.0892304,-4.6234164,44.384753
-6.1645552,-5.5480916,51.782195
-4.0069629,-5.8563234,39.453125
-5.8563234,-5.8563234,56.713823
-5.5480916,-5.2398699,41.918939
-6.4727769,-4.3151846,44.384753
-5.8563234,-6.1645552,54.248009
-4.9316381,-7.3974622,45.61766
-5.8563234,-4.0069629,53.015102
-5.8563234,-6.4727769,39.453125
-4.3151846,-5.5480916,43.151846
-4.9316381,-4.6234164,41.918939
-4.6234164,-6.1645552,39.453125
-5.5480916,-4.3151846,49.316381
-5.2398699,-6.4727769,43.151846
-2.4658241,-7.0892304,48.083474
-4.6234164,-6.4727769,40.686032
-3.0822776,-4.6234164,40.686032
-5.2398699,-5.8563234,41.918939
-4.6234164,-5.2398699,46.850567
-4.6234164,-5.8563234,41.918939
-6.7810087,-5.8563234,39.453125
-5.2398699,-6.1645552,43.151846
-4.9316381,-6.4727769,41.918939
-2.7740458,-7.3974622,36.987311
-4.6234164,-5.8563234,36.987311
-5.2398699,-5.5480916,35.754404
-5.2398699,-7.0892304,44.384753
-4.6234164,-5.8563234,41.918939
-5.2398699,-6.7810087,38.220218
-4.6234164,-4.9316381,41.918939
-4.9316381,-5.8563234,45.61766
-5.8563234,-7.7056839,50.549288
-5.2398699,-6.7810087,38.220218
-5.2398699,-6.4727769,40.686032
-5.8563234,-6.4727769,39.453125
-5.2398699,-5.8563234,40.686032
-4.6234164,-5.8563234,39.453125
