Force in X axis (N),Force in Y axis (N),Force in Z axis (N)
-6.4727769,-5.2398699,45.61766
-5.8563234,-5.5480916,39.453125
-6.1645552,-5.8563234,48.083474
-5.2398699,-6.4727769,41.918939
-5.8563234,-6.1645552,36.987311
-4.6234164,-7.0892304,48.083474
-4.9316381,-6.1645552,34.521497
-5.2398699,-5.8563234,44.384753
-4.9316381,-7.3974622,44.384753
-4.3151846,-7.7056839,50.549288
-6.1645552,-5.8563234,45.61766
-5.2398699,-5.8563234,44.384753
-6.1645552,-5.8563234,40.686032
-5.8563234,-6.4727769,46.850567
-5.8563234,-5.5480916,45.61766
-5.2398699,-4.9316381,43.151846
-5.8563234,-3.3904993,40.686032
-5.2398699,-6.4727769,41.918939
-6.4727769,-6.1645552,49.316381
-5.2398699,-6.4727769,44.384753
-6.4727769,-6.4727769,44.384753
-5.5480916,-6.4727769,48.083474
-6.1645552,-5.8563234,51.782195
-6.7810087,-5.8563234,48.083474
-4.6234164,-3.6987311,40.686032
-5.5480916,-5.2398699,48.083474
-4.6234164,-7.0892304,40.686032
-4.9316381,-6.4727769,45.61766
-6.4727769,-6.1645552,53.015102
-5.5480916,-5.8563234,45.61766
-5.8563234,-6.4727769,43.151846
-6.1645552,-5.2398699,48.083474
-4.9316381,-5.2398699,41.918939
-5.2398699,-4.6234164,45.61766
-6.1645552,-6.1645552,46.850567
-4.9316381,-7.3974622,48.083474
-4.3151846,-6.7810087,51.782195
-4.6234164,-6.4727769,41.918939
-5.2398699,-5.5480916,38.220218
-5.8563234,-5.8563234,44.384753
-5.2398699,-5.5480916,32.055683
-4.9316381,-5.2398699,38.220218
-6.7810087,-5.2398699,48.083474
-4.9316381,-5.2398699,41.918939
-5.2398699,-5.2398699,44.384753
-5.2398699,-5.8563234,44.384753
-5.5480916,-6.7810087,41.918939
-4.6234164,-5.5480916,46.850567
-7.0892304,-5.2398699,50.549288
-3.6987311,-6.1645552,43.151846
-4.6234164,-6.4727769,38.220218
-3.0822776,-6.4727769,39.453125
-5.2398699,-4.9316381,40.686032
-4.3151846,-7.0892304,43.151846
-4.9316381,-4.9316381,50.549288
-6.1645552,-7.7056839,43.151846
-2.7740458,-6.4727769,35.754404
