Force in X axis (N),Force in Y axis (N),Force in Z axis (N)
-0.30212424,-7.2509778,47.131326
-1.5106212,-6.9488496,39.880368
-1.208493,-3.3233607,32.62941
-2.1148677,-5.1361101,37.463382
-2.7191142,-3.3233607,44.71434
-2.4169959,-4.8339819,43.505847
-0.60424848,-6.6467313,37.463382
-2.4169959,-5.1361101,41.088861
-1.5106212,-6.6467313,36.254889
-2.1148677,-6.3446031,42.297354
-0.60424848,-6.0424848,42.297354
-2.7191142,-5.7403566,43.505847
-2.1148677,-5.1361101,37.463382
-1.8127395,-5.4382284,31.420917
-2.1148677,-6.3446031,44.71434
-2.7191142,-6.0424848,42.297354
-2.4169959,-5.1361101,31.420917
-3.0212424,-5.1361101,43.505847
-2.7191142,-5.7403566,39.880368
-0.90637173,-5.7403566,38.671875
-2.7191142,-4.8339819,38.671875
-1.8127395,-5.1361101,37.463382
-2.1148677,-6.0424848,39.880368
-2.1148677,-5.4382284,37.463382
-3.3233607,-6.0424848,39.880368
-2.1148677,-4.8339819,42.297354
-1.208493,-5.1361101,41.088861
-0.60424848,-6.9488496,33.837903
-2.1148677,-4.5318636,29.003931
-2.7191142,-4.5318636,38.671875
-2.4169959,-6.0424848,43.505847
-2.1148677,-3.6254889,47.131326
-2.4169959,-4.8339819,37.463382
-3.9276171,-3.3233607,37.463382
-3.0212424,-5.1361101,37.463382
-0.90637173,-4.5318636,30.212424
-1.5106212,-5.1361101,44.71434
-1.208493,-4.2297354,41.088861
-1.208493,-5.1361101,33.837903
-3.0212424,-5.7403566,37.463382
-2.1148677,-6.3446031,37.463382
-3.6254889,-4.8339819,37.463382
-2.1148677,-6.3446031,35.046396
-2.7191142,-5.4382284,36.254889
-2.7191142,-5.4382284,39.880368
-2.7191142,-5.7403566,41.088861
-0.90637173,-5.7403566,38.671875
-0.90637173,-4.5318636,41.088861
-2.1148677,-6.0424848,35.046396
-1.5106212,-5.1361101,38.671875
-3.0212424,-3.3233607,47.131326
-1.8127395,-4.5318636,37.463382
-1.208493,-6.6467313,50.756805
-0.60424848,-6.0424848,39.880368
-1.5106212,-5.4382284,37.463382
-2.7191142,-4.8339819,38.671875
-2.1148677,-4.8339819,38.671875
-2.1148677,-5.7403566,45.922833
-3.3233607,-4.8339819,42.297354
-0.90637173,-5.1361101,37.463382
-1.8127395,-5.7403566,33.837903
-1.208493,-4.5318636,36.254889
-1.8127395,-6.3446031,39.880368
-1.8127395,-5.7403566,42.297354
-1.5106212,-5.4382284,42.297354
-3.0212424,-4.5318636,35.046396
-0.30212424,-5.1361101,26.586945
-0.30212424,-6.0424848,43.505847
-2.7191142,-5.1361101,43.505847
-1.8127395,-6.0424848,37.463382
-0.30212424,-6.9488496,37.463382
-3.0212424,-5.7403566,43.505847
-2.4169959,-5.4382284,38.671875
-0.90637173,-7.5530961,37.463382
-3.0212424,-3.6254889,33.837903
-0.90637173,-5.1361101,36.254889
-2.7191142,-6.3446031,38.671875
-2.1148677,-5.7403566,38.671875
-3.3233607,-2.7191142,41.088861
-2.4169959,-7.8552243,47.131326
-1.208493,-4.8339819,42.297354
-1.5106212,-5.4382284,32.62941
0.30212424,-7.2509778,37.463382
-1.208493,-6.0424848,41.088861
-1.5106212,-5.1361101,48.339819
-2.7191142,-4.2297354,41.088861
-3.6254889,-6.6467313,36.254889
-2.1148677,-5.4382284,41.088861
-0.90637173,-5.7403566,37.463382
-2.1148677,-6.6467313,51.965298
-3.0212424,-5.4382284,47.131326
-0.30212424,-5.1361101,35.046396
-2.4169959,-4.8339819,42.297354
-1.5106212,-5.1361101,43.505847
-2.7191142,-5.1361101,43.505847
-0.90637173,-6.6467313,39.880368
-1.8127395,-6.9488496,42.297354
-2.4169959,-6.6467313,42.297354
-1.8127395,-4.8339819,44.71434
-1.5106212,-5.4382284,39.880368
-0.30212424,-5.7403566,33.837903
-1.208493,-4.8339819,37.463382
-1.208493,-5.4382284,38.671875
-1.8127395,-5.7403566,43.505847
-2.4169959,-5.1361101,33.837903
-3.6254889,-2.7191142,37.463382
-0.90637173,-6.3446031,47.131326
-1.208493,-5.4382284,38.671875
-1.8127395,-4.8339819,49.548312
-2.1148677,-4.8339819,37.463382
-2.1148677,-6.0424848,39.880368
-0.30212424,-6.6467313,33.837903
-1.5106212,-5.4382284,32.62941
-2.7191142,-6.0424848,41.088861
-0.60424848,-5.7403566,36.254889
-0.60424848,-5.1361101,45.922833
-2.4169959,-5.1361101,36.254889
-2.1148677,-5.1361101,37.463382
-2.7191142,-5.1361101,48.339819
-1.5106212,-5.4382284,33.837903
-1.8127395,-4.8339819,33.837903
-1.8127395,-6.0424848,42.297354
-1.5106212,-4.5318636,43.505847
-1.8127395,-6.9488496,39.880368
-2.1148677,-4.5318636,38.671875
-2.1148677,-6.3446031,35.046396
-2.4169959,-5.1361101,39.880368
-0.60424848,-5.1361101,42.297354
-0.60424848,-6.3446031,38.671875
-2.1148677,-5.1361101,42.297354
-1.5106212,-5.4382284,38.671875
-3.3233607,-4.2297354,38.671875
-1.8127395,-6.3446031,41.088861
-2.7191142,-6.0424848,50.756805
-3.0212424,-5.7403566,37.463382
-0.90637173,-6.0424848,41.088861
0.30212424,-5.1361101,33.837903
-2.7191142,-5.7403566,36.254889
-2.1148677,-5.7403566,43.505847
-2.4169959,-6.6467313,44.71434
-2.1148677,-4.2297354,38.671875
-2.1148677,-5.4382284,37.463382
-2.4169959,-5.1361101,41.088861
-0.30212424,-7.2509778,51.965298
-3.3233607,-6.0424848,39.880368
-1.5106212,-5.1361101,36.254889
-2.7191142,-5.1361101,44.71434
-2.4169959,-5.4382284,37.463382
-1.5106212,-6.0424848,37.463382
-1.5106212,-7.8552243,42.297354
-1.5106212,-5.4382284,37.463382
-3.6254889,-5.7403566,42.297354
-2.1148677,-3.9276171,39.880368
-3.3233607,-4.5318636,41.088861
-2.4169959,-5.7403566,33.837903
-2.7191142,-3.6254889,42.297354
-1.8127395,-4.5318636,35.046396
-2.4169959,-5.1361101,38.671875
-3.9276171,-5.4382284,45.922833
-1.208493,-3.9276171,37.463382
-1.5106212,-5.4382284,41.088861
-2.1148677,-5.7403566,37.463382
-2.4169959,-5.1361101,43.505847
-1.208493,-5.7403566,47.131326
-0.30212424,-4.8339819,42.297354
-2.4169959,-6.0424848,38.671875
-2.4169959,-5.1361101,35.046396
-1.5106212,-7.2509778,49.548312
-0.90637173,-6.3446031,37.463382
-2.7191142,-4.8339819,38.671875
-1.5106212,-5.4382284,36.254889
-1.8127395,-5.4382284,43.505847
-1.8127395,-6.9488496,41.088861
0.30212424,-6.3446031,33.837903
-0.90637173,-4.5318636,33.837903
0.30212424,-6.6467313,35.046396
-1.5106212,-5.7403566,38.671875
-2.1148677,-5.4382284,44.71434
-0.90637173,-6.6467313,35.046396
-1.8127395,-3.9276171,33.837903
-1.208493,-4.5318636,42.297354
-2.4169959,-6.0424848,42.297354
-1.8127395,-5.4382284,44.71434
-2.1148677,-4.5318636,50.756805
-1.5106212,-7.5530961,41.088861
0,-6.3446031,37.463382
-0.60424848,-6.9488496,37.463382
-1.5106212,-5.7403566,41.088861
