Force in X axis (N),Force in Y axis (N),Force in Z axis (N)
-5.49316,-5.18799,43.9453
-4.57764,-6.71387,32.959
-4.27246,-5.49316,43.9453
-4.88281,-5.49316,39.0625
-5.18799,-6.71387,34.1797
-4.57764,-5.49316,43.9453
-3.66211,-5.79834,41.5039
-9.15527,-3.66211,31.7383
-4.27246,-6.10352,41.5039
-6.10352,-4.27246,39.0625
-4.27246,-4.88281,37.8418
-5.49316,-4.88281,43.9453
-9.15527,0,25.6348
-4.88281,-1.83105,18.3105
-4.88281,-7.01904,54.9316
-4.88281,-3.66211,43.9453
-3.66211,-5.18799,37.8418
-4.57764,-4.57764,47.6074
-4.88281,-4.88281,41.5039
-5.18799,-3.96729,46.3867
-5.79834,-4.88281,40.2832
-4.88281,-5.49316,41.5039
-4.57764,-3.05176,41.5039
-4.57764,-4.88281,39.0625
-7.32422,0,30.5176
-5.18799,-3.96729,42.7246
-2.74658,-5.18799,35.4004
-6.10352,-4.57764,42.7246
-6.40869,-5.79834,31.7383
-8.23975,-0.610352,25.6348
-5.18799,-5.18799,39.0625
-7.93457,-0.305176,29.2969
-4.57764,-6.71387,39.0625
-6.10352,-4.27246,47.6074
-4.57764,-5.79834,35.4004
-3.35693,-5.18799,41.5039
-0.305176,-7.01904,47.6074
-3.66211,-4.27246,29.2969
-6.10352,-4.88281,41.5039
-5.18799,-6.71387,39.0625
-4.57764,-3.66211,17.0898
-7.62939,-1.2207,26.8555
-6.40869,-4.88281,31.7383
-1.2207,-5.79834,40.2832
-3.66211,-6.40869,50.0488
-3.66211,-4.88281,35.4004
-3.96729,-3.96729,37.8418
-4.57764,-3.66211,42.7246
-5.49316,-2.74658,40.2832
-6.71387,0.305176,29.2969
-3.96729,-3.66211,40.2832
-3.05176,-4.27246,43.9453
-3.96729,-4.57764,42.7246
-4.88281,-5.79834,42.7246
-4.57764,-4.88281,23.1934
-4.27246,-4.27246,43.9453
-4.57764,-7.01904,35.4004
-4.88281,-5.18799,37.8418
-5.49316,-4.88281,46.3867
-5.79834,-5.18799,39.0625
-6.10352,-5.18799,43.9453
-4.27246,-4.57764,42.7246
-4.88281,-5.18799,32.959
-5.79834,-4.88281,37.8418
-5.79834,-3.66211,34.1797
-4.57764,-3.96729,37.8418
-5.49316,-4.27246,37.8418
-4.27246,-5.18799,37.8418
-4.88281,-6.71387,56.1523
-4.57764,-4.27246,47.6074
-5.18799,-4.27246,37.8418
-5.49316,-4.57764,50.0488
-2.74658,-7.32422,45.166
-5.79834,-5.18799,39.0625
-6.40869,-4.27246,46.3867
-5.18799,-5.49316,43.9453
-5.79834,-5.18799,42.7246
-6.10352,-4.57764,37.8418
-3.96729,-4.88281,35.4004
-4.27246,-4.88281,32.959
-5.79834,-4.88281,35.4004
-3.66211,-5.79834,35.4004
-3.35693,-4.88281,41.5039
-4.88281,-5.18799,17.0898
-5.18799,-5.18799,40.2832
-5.49316,-3.05176,30.5176
-4.27246,-4.57764,39.0625
-5.18799,-4.27246,40.2832
-3.96729,-4.88281,43.9453
-2.74658,-2.74658,43.9453
-6.10352,-1.2207,34.1797
-2.74658,-5.18799,36.6211
-3.66211,-4.57764,47.6074
-5.79834,-5.18799,35.4004
-5.79834,-4.88281,43.9453
-3.96729,-3.66211,48.8281
-4.57764,-3.96729,39.0625
-4.88281,-5.18799,43.9453
-4.88281,-4.88281,47.6074
-6.10352,-3.35693,40.2832
-3.96729,-6.71387,43.9453
-4.88281,-5.18799,41.5039
-7.93457,-1.2207,30.5176
-5.79834,-5.79834,37.8418
-4.57764,-4.57764,40.2832
-5.49316,-5.49316,37.8418
-5.79834,-5.79834,42.7246
-7.32422,-4.88281,47.6074
-5.18799,-6.40869,40.2832
-1.83105,-7.62939,43.9453
-4.57764,-4.88281,41.5039
-4.27246,-4.88281,39.0625
-4.27246,-5.49316,39.0625
-5.49316,-6.10352,36.6211
-4.27246,-6.71387,41.5039
-4.57764,-5.79834,31.7383
-3.96729,-8.23975,41.5039
-3.35693,-6.40869,43.9453
-4.88281,-3.05176,35.4004
-6.10352,-3.96729,36.6211
-5.18799,-4.27246,36.6211
-5.79834,-4.57764,39.0625
-5.49316,-8.54492,57.373
-4.57764,-6.10352,41.5039
-3.66211,-4.57764,41.5039
-5.18799,-5.18799,39.0625
-3.66211,-5.79834,35.4004
-4.27246,-6.71387,40.2832
-5.18799,-6.10352,41.5039
-5.79834,-4.88281,36.6211
-4.88281,-4.88281,37.8418
-3.35693,-6.40869,46.3867
-4.27246,-3.66211,50.0488
-5.18799,-4.88281,45.166
-5.79834,-4.88281,41.5039
-4.88281,-5.18799,36.6211
-5.49316,-4.27246,41.5039
-5.18799,-4.57764,37.8418
-4.27246,-5.79834,41.5039
-6.40869,-5.49316,39.0625
-4.57764,-4.57764,43.9453
-3.05176,-6.71387,41.5039
-7.62939,-1.52588,32.959
-6.10352,-3.96729,40.2832
-5.49316,-5.79834,40.2832
-9.46045,-2.74658,43.9453
-6.40869,-5.18799,42.7246
-5.49316,-5.79834,37.8418
-6.40869,-4.57764,36.6211
-8.23975,-3.35693,43.9453
-5.49316,-5.18799,41.5039
1.52588,-9.15527,53.7109
-3.96729,-6.40869,39.0625
-4.88281,-5.18799,45.166
-4.27246,-5.79834,42.7246
-3.66211,-6.10352,41.5039
-4.57764,-5.49316,37.8418
-3.96729,-4.88281,39.0625
-3.96729,-5.18799,40.2832
-5.18799,-5.79834,39.0625
-3.05176,-4.88281,40.2832
-4.57764,-5.49316,37.8418
-3.96729,-5.18799,43.9453
-4.57764,-4.88281,40.2832
-4.57764,-5.49316,40.2832
-3.66211,-5.49316,30.5176
-3.96729,-4.88281,42.7246
-4.27246,-5.18799,43.9453
-2.44141,-5.18799,42.7246
-3.66211,-4.57764,40.2832
-3.66211,-5.49316,41.5039
0.305176,-5.18799,35.4004
-3.66211,-4.88281,48.8281
-5.18799,-1.52588,41.5039
-3.05176,-5.18799,39.0625
-3.66211,-6.10352,35.4004
-1.2207,-6.40869,39.0625
-3.96729,-5.79834,42.7246
-4.57764,-4.57764,58.5938
-6.10352,-4.27246,42.7246
-5.79834,-5.49316,39.0625
-4.88281,-4.57764,41.5039
-4.88281,-5.18799,36.6211
-6.10352,-5.79834,41.5039
-5.18799,-5.49316,28.0762
-6.10352,-4.88281,36.6211
-3.66211,-5.49316,34.1797
-4.57764,-8.54492,52.4902
-1.83105,-5.18799,37.8418
-6.71387,-4.57764,41.5039
-2.13623,-6.40869,36.6211
-3.66211,-8.23975,54.9316
-4.27246,-6.10352,34.1797
-4.27246,-5.18799,47.6074
-4.88281,-5.18799,37.8418
-1.83105,-5.18799,40.2832
-0.305176,-7.93457,40.2832
-4.57764,-3.66211,40.2832
-4.88281,-3.66211,30.5176
-6.10352,-5.79834,35.4004
-4.27246,-5.18799,39.0625
-3.35693,-7.01904,45.166
-3.35693,-6.10352,40.2832
-4.27246,-5.49316,35.4004
-3.96729,-4.27246,46.3867
-3.66211,-5.49316,40.2832
-4.88281,-5.49316,51.2695
-1.83105,-3.66211,39.0625
-3.96729,-4.88281,43.9453
-4.27246,-6.10352,35.4004
-3.96729,-5.18799,41.5039
-5.18799,-5.49316,40.2832
-4.57764,-4.88281,41.5039
-6.71387,-3.66211,47.6074
-4.88281,-5.18799,39.0625
-4.57764,-4.27246,39.0625
-5.79834,-5.18799,36.6211
-3.66211,-3.96729,43.9453
-5.49316,-3.96729,47.6074
-7.32422,-2.44141,43.9453
-4.57764,-4.57764,37.8418
-2.44141,-6.10352,37.8418
-4.57764,-5.18799,29.2969
-5.18799,-5.18799,37.8418
-3.96729,-3.96729,40.2832
-4.27246,-4.88281,29.2969
-3.96729,-4.88281,42.7246
-6.71387,-4.88281,37.8418
-4.88281,-4.57764,39.0625
-5.49316,-4.57764,36.6211
-10.0708,-2.74658,37.8418
-0.915527,-7.62939,45.166
-6.71387,-1.2207,26.8555
-4.27246,-5.18799,32.959
-4.27246,-4.57764,37.8418
-4.27246,-5.49316,42.7246
-3.96729,-5.49316,37.8418
-5.18799,-9.15527,50.0488
-0.305176,-10.0708,47.6074
-4.57764,-5.18799,37.8418
-4.57764,-3.96729,45.166
-5.18799,-5.18799,45.166
-5.49316,-4.88281,41.5039
-4.57764,-7.62939,69.5801
-3.96729,-4.88281,36.6211
-3.96729,-4.57764,46.3867
-4.88281,-4.88281,37.8418
-4.27246,-2.74658,41.5039
-3.96729,-4.57764,45.166
-4.27246,-3.66211,30.5176
-4.27246,-4.88281,34.1797
-4.27246,-5.18799,32.959
-4.88281,-3.96729,37.8418
-4.88281,-4.88281,40.2832
-3.66211,-4.88281,35.4004
-4.57764,-5.79834,39.0625
-5.79834,-5.79834,40.2832
-4.57764,-4.27246,39.0625
-5.18799,-4.88281,45.166
-5.18799,-5.49316,42.7246
-3.66211,-5.18799,43.9453
-4.27246,-3.66211,47.6074
-2.74658,-6.71387,34.1797
2.13623,-8.54492,37.8418
-5.18799,-5.18799,41.5039
-3.66211,-3.66211,28.0762
-5.18799,-6.10352,30.5176
-4.57764,-5.18799,45.166
-4.27246,-4.57764,40.2832
-0.915527,-7.62939,50.0488
-7.01904,-4.57764,39.0625
-5.18799,-6.10352,37.8418
-2.44141,-10.6812,51.2695
-3.66211,-5.79834,39.0625
-4.88281,-4.88281,37.8418
-4.88281,-5.79834,40.2832
-4.27246,-5.79834,42.7246
-5.18799,-5.79834,36.6211
-5.79834,-6.71387,43.9453
-5.18799,-4.88281,47.6074
-5.49316,-5.18799,34.1797
-5.18799,-4.88281,48.8281
-5.18799,-4.57764,43.9453
