Force in X axis (N),Force in Y axis (N),Force in Z axis (N)
-3.66211,-3.05176,30.5176
-4.27246,-4.57764,36.6211
-3.96729,-4.57764,40.2832
-4.57764,-2.74658,39.0625
-3.66211,-3.35693,45.166
-4.27246,-3.96729,41.5039
-2.74658,-4.27246,41.5039
-3.35693,-3.96729,41.5039
-4.57764,-2.44141,53.7109
-4.88281,-4.88281,41.5039
-4.57764,-4.88281,42.7246
-4.57764,-4.27246,35.4004
-3.66211,-4.27246,36.6211
-4.88281,-4.27246,43.9453
-3.96729,-3.96729,48.8281
-7.32422,-3.05176,42.7246
-4.88281,-5.18799,39.0625
-3.96729,-4.88281,39.0625
-4.27246,-4.88281,45.166
-3.96729,-3.66211,37.8418
-0.915527,-7.62939,46.3867
-6.10352,-4.57764,51.2695
-3.96729,-4.88281,42.7246
-4.88281,-5.49316,40.2832
-4.27246,-4.27246,40.2832
-7.01904,-0.610352,36.6211
-4.88281,-4.57764,35.4004
-4.88281,-4.57764,41.5039
-3.66211,-5.18799,54.9316
-5.79834,0.305176,36.6211
-6.10352,-3.66211,36.6211
-5.49316,-3.35693,43.9453
-3.35693,-4.57764,41.5039
-4.27246,-3.35693,39.0625
-5.18799,-5.18799,41.5039
-4.27246,-4.57764,41.5039
-4.57764,-6.10352,37.8418
-2.74658,-5.49316,35.4004
-4.27246,-6.40869,59.8145
-3.66211,-3.66211,35.4004
-3.96729,-3.05176,34.1797
-3.66211,-4.57764,43.9453
-6.10352,-4.88281,36.6211
-3.35693,-3.66211,30.5176
-3.66211,-5.18799,39.0625
-4.27246,-7.01904,57.373
-4.27246,-4.88281,37.8418
-1.83105,-4.27246,40.2832
-2.13623,-6.40869,45.166
-4.57764,-3.05176,39.0625
-3.96729,-3.66211,34.1797
-4.88281,-5.49316,37.8418
-0.915527,-7.32422,46.3867
-3.96729,-4.57764,40.2832
-3.96729,-4.88281,46.3867
-4.27246,-3.96729,32.959
-4.27246,-2.13623,25.6348
-4.27246,-4.88281,19.5312
-2.13623,-6.40869,42.7246
-3.66211,-4.27246,37.8418
-1.83105,-7.62939,47.6074
-3.05176,-4.88281,41.5039
-3.96729,-5.49316,39.0625
-3.96729,-3.96729,39.0625
-2.13623,-4.57764,28.0762
-4.57764,-3.96729,54.9316
-6.10352,-4.57764,36.6211
-4.27246,-4.57764,36.6211
-3.96729,-4.88281,42.7246
-3.96729,-3.66211,41.5039
-4.27246,-6.71387,41.5039
-4.88281,-4.57764,39.0625
-3.66211,-5.18799,41.5039
-3.66211,-4.57764,40.2832
-5.79834,-2.13623,41.5039
-4.57764,-4.57764,43.9453
-3.35693,-5.79834,39.0625
-3.96729,-3.96729,37.8418
-4.57764,-3.35693,42.7246
-3.35693,-5.18799,43.9453
-4.27246,-5.18799,42.7246
-2.13623,-5.18799,39.0625
-3.35693,-5.49316,42.7246
-2.74658,-3.96729,39.0625
-3.66211,-4.57764,59.8145
-2.74658,-3.35693,43.9453
-4.27246,-3.66211,43.9453
-3.96729,-4.57764,37.8418
-0.305176,-4.57764,42.7246
-2.74658,-3.35693,45.166
-3.66211,-4.88281,28.0762
-0.610352,-7.01904,45.166
-0.305176,-6.40869,50.0488
-2.44141,-3.05176,43.9453
-3.96729,-4.57764,39.0625
-3.05176,-4.27246,39.0625
-3.35693,-1.83105,46.3867
-3.05176,-3.96729,37.8418
-3.35693,-5.18799,46.3867
-3.96729,-3.35693,41.5039
-3.66211,-4.88281,47.6074
-2.44141,-7.32422,54.9316
-2.13623,-4.88281,36.6211
-6.40869,-1.2207,39.0625
-2.44141,-4.57764,41.5039
-3.66211,-4.27246,43.9453
-3.66211,-5.18799,40.2832
-3.66211,-3.66211,46.3867
-1.52588,-6.40869,45.166
-4.57764,-4.27246,40.2832
-3.96729,-4.27246,40.2832
-3.05176,-6.10352,37.8418
-3.96729,-3.05176,39.0625
-3.96729,-4.27246,28.0762
-5.49316,-4.88281,46.3867
-6.71387,-1.83105,34.1797
-2.74658,-4.27246,39.0625
-4.57764,-2.13623,34.1797
-4.88281,-5.18799,30.5176
-5.49316,-3.05176,42.7246
-3.05176,-3.35693,30.5176
-0.305176,-6.71387,39.0625
-5.49316,-4.27246,47.6074
-4.57764,-5.18799,37.8418
-3.35693,-4.57764,39.0625
-4.27246,-4.57764,41.5039
-4.27246,-4.57764,40.2832
-1.2207,-4.57764,45.166
-2.74658,-5.18799,24.4141
-4.27246,-3.96729,45.166
-4.27246,-5.49316,43.9453
-3.35693,-4.27246,35.4004
-3.96729,-3.96729,40.2832
-2.74658,-4.57764,42.7246
-3.66211,-3.66211,51.2695
-4.57764,-5.49316,35.4004
-3.96729,-4.27246,36.6211
-3.35693,-6.10352,45.166
-4.27246,-4.88281,35.4004
-3.05176,-4.27246,42.7246
-3.66211,-4.88281,47.6074
-3.05176,-4.27246,46.3867
-3.66211,-4.88281,37.8418
-4.88281,-4.57764,41.5039
-2.74658,-3.96729,43.9453
-3.96729,-3.96729,35.4004
-4.27246,-3.96729,40.2832
-3.35693,-3.05176,39.0625
-3.05176,-6.10352,42.7246
-4.57764,-4.88281,34.1797
-4.57764,-3.96729,41.5039
-1.83105,-8.23975,43.9453
-3.35693,-3.96729,39.0625
-3.66211,-5.79834,41.5039
-4.57764,-5.18799,40.2832
-4.88281,-3.66211,41.5039
-5.18799,-3.05176,31.7383
-4.57764,-3.35693,46.3867
-3.66211,-5.18799,41.5039
-0.305176,-7.93457,45.166
-4.27246,-5.49316,43.9453
-3.96729,-3.35693,36.6211
-4.27246,-5.18799,37.8418
-3.35693,-4.57764,35.4004
-3.35693,-2.74658,28.0762
-3.96729,-4.57764,37.8418
-7.93457,-3.96729,40.2832
-3.96729,-3.35693,37.8418
-3.35693,-6.40869,41.5039
-3.96729,-4.57764,37.8418
-4.57764,-5.49316,40.2832
-4.27246,-4.57764,41.5039
-3.66211,-5.18799,42.7246
-6.40869,-2.44141,35.4004
-4.57764,-5.18799,43.9453
-3.35693,-4.27246,37.8418
-3.96729,-4.27246,30.5176
-3.96729,-4.57764,40.2832
-2.74658,-6.10352,41.5039
-3.96729,-3.35693,36.6211
-3.66211,-4.57764,37.8418
-3.35693,-3.96729,36.6211
-6.71387,-0.915527,35.4004
-6.10352,-4.57764,29.2969
-5.49316,-4.57764,39.0625
-4.57764,-4.57764,40.2832
-6.40869,-1.52588,30.5176
-4.27246,-3.66211,45.166
-3.05176,-4.27246,37.8418
-4.57764,-3.96729,42.7246
-3.96729,-3.96729,46.3867
-5.49316,-0.305176,34.1797
-3.35693,-4.27246,39.0625
-3.35693,-5.18799,40.2832
-5.49316,-4.27246,46.3867
-3.96729,-4.57764,37.8418
-4.27246,-4.88281,39.0625
-3.66211,-3.96729,53.7109
-3.05176,-3.66211,46.3867
-2.74658,-4.57764,43.9453
-4.27246,-4.27246,40.2832
-1.52588,-4.27246,41.5039
-3.96729,-4.27246,45.166
-2.74658,-4.88281,39.0625
-3.66211,-4.27246,39.0625
-3.35693,-3.35693,42.7246
-3.96729,-5.18799,39.0625
-3.96729,-3.96729,48.8281
-3.05176,-5.79834,37.8418
-2.74658,-4.88281,46.3867
-3.66211,-4.27246,41.5039
-3.35693,-4.57764,36.6211
-4.57764,-4.57764,37.8418
-3.66211,-5.18799,37.8418
-2.44141,-7.93457,53.7109
